TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200003,-3.036,0.977151,244.433,128.558,0.980511,238.29,0.977151,2.143,0.977151,94.325,1.0,0.839,1.0,3.381,0.882392,0.423095183682,0.956317204301,54.8623871979,0.870295698925,260.410004108,0.950268817204,-9999,-9999,16.2016051406,0.931451612903,13.5614214604,0.950268817204,292.046770866,0.870295698925,376.358,0.999328,-1.387,0.979167,-9999,-9999,-9999,-9999,-0.722147,0.0396505,8.75035,0.99664,-9999,0.226505,41.4841,0.997312,-9999,0.731511,0.424239,0.948253,0.00632065,0.409115,0.410773,0.420093,0.967742,0.962366,0.913978,0.640041,0.621036,0.626825,0.640041,0.218371,0.210714,0.215991,0.223894,0.44963,0.463512,0.507546,0.546576,0.228024,0.183645,0.217845,0.246419,0.466476,1.0
200004,1.895,1.0,354.264,189.087,1.0,255.169,1.0,3.642,1.0,94.439,0.965278,0.967,1.0,3.176,0.850694,0.387399847008,0.972916666667,-9999,-9999,379.923893547,0.989583333333,-9999,-9999,19.8141827533,0.975694444444,17.7305554031,0.9875,-9999,-9999,375.965,0.997917,-0.307,0.999306,-9999,-9999,-9999,-9999,-9999,1.0,20.0217,0.997917,-9999,0.305016,73.5069,1.0,-9999,0.797266,-0.208412,0.938194,0.0167838,-0.21954,-0.189369,-0.185669,0.928472,0.979167,0.983333,0.998988,0.980181,0.990128,0.998132,1.18194,1.17242,1.18334,1.20577,0.833407,0.833324,0.848339,0.887809,1.08325,1.04171,1.08591,1.12979,0.551955,1.0
200005,7.859,1.0,441.611,203.708,1.0,289.831,1.0,4.473,1.0,93.843,0.997312,2.806,1.0,3.448,1.0,0.432043349128,0.97311827957,123.208986351,0.935483870968,414.695534108,0.993951612903,-9999,-9999,15.1762435426,0.930779569892,16.9505748091,0.971774193548,349.559274194,1.0,374.445,1.0,2.563,1.0,-9999,-9999,-9999,-9999,-9999,1.0,37.5715,0.998656,-9999,0.506775,71.7396,1.0,-9999,0.881379,-1.90985,0.988575,0.0221894,-1.89447,-1.88597,-1.87479,0.994624,0.994624,0.994624,1.65775,1.67715,1.73663,1.78035,3.61776,3.58699,3.62556,3.64561,1.97038,1.92138,1.97556,2.00507,3.74547,3.76387,3.78727,3.81739,0.959035,1.0
200006,12.417,1.0,481.555,220.648,1.0,316.776,1.0,6.434,1.0,93.934,0.994444,2.433,1.0,3.481,1.0,0.436523741649,0.971527777778,146.495749352,0.997916666667,454.065024586,0.993055555556,-9999,-9999,15.2866387185,0.931944444444,18.6935542626,0.988194444444,372.190173611,1.0,370.223,0.999306,7.168,1.0,-9999,-9999,-9999,-9999,-9999,1.0,50.3564,0.999306,-9999,0.58555,70.5997,0.998611,-9999,0.823892,-1.44341,0.963194,0.0270885,-1.4403,-1.42428,-1.41749,0.945833,0.927778,0.977778,3.64408,3.46348,3.65551,3.70117,5.11044,4.99016,5.07271,5.12288,4.06546,4.00494,4.03108,4.11093,5.51384,5.31953,5.35636,5.40713,2.26159,1.0
200007,17.258,1.0,460.059,211.506,1.0,342.636,1.0,7.059,1.0,93.972,0.995968,2.774,1.0,3.215,0.997984,0.407092421111,0.971774193548,137.78349684,0.997983870968,441.740041555,0.991935483871,-9999,-9999,14.3604394644,0.921370967742,18.3632520353,0.98252688172,397.762654427,0.997983870968,366.345,1.0,11.65,1.0,-9999,-9999,-9999,-9999,-9999,1.0,59.7833,0.999328,-9999,0.610721,56.1602,1.0,-9999,0.750044,-0.113754,0.896505,0.0417097,-0.130507,-0.12069,-0.0844849,0.96707,0.936828,0.857527,5.98084,5.62616,5.88995,6.04858,5.95275,5.74692,5.95275,6.18089,5.91457,5.89182,6.14925,6.29997,6.36591,6.01565,6.21004,6.40527,4.78227,1.0
200008,15.006,1.0,384.81,199.567,1.0,322.833,1.0,5.786,1.0,94.226,0.998656,2.774,1.0,3.353,1.0,0.405070933236,0.966397849462,118.802751344,1.0,411.530034274,1.0,-9999,-9999,13.2467059966,0.948252688172,17.3848563824,0.979166666667,386.079543011,1.0,365.279,1.0,11.19,1.0,-9999,38.44,-9999,0.897849,-9999,1.0,54.3611,0.999328,-9999,0.580031,50.2146,0.999328,-9999,0.778559,-0.593109,0.968414,0.0413824,-0.555864,-0.54155,-0.517952,0.985887,0.964382,0.979167,5.45351,5.26528,5.3849,5.4544,5.87077,5.81454,5.90285,6.04751,5.52835,5.37449,5.60044,5.71918,6.29939,6.03123,6.17152,6.29228,4.34619,1.0
200009,9.113,1.0,281.538,126.894,1.0,302.606,0.999306,3.811,1.0,94.178,0.969444,0.8,1.0,3.673,1.0,0.451730595781,0.975,60.3767317779,0.991666666667,261.932870833,1.0,-9999,-9999,9.56253423524,0.947916666667,11.8076364275,0.988888888889,355.105395833,1.0,369.173,1.0,7.655,1.0,-9999,31.67,-9999,0.884722,-9999,1.0,33.4039,1.0,-9999,0.395305,25.6472,0.998611,-9999,0.732531,-0.270254,0.957639,0.0293466,-0.279065,-0.270254,-0.257665,0.970139,0.957639,0.95625,3.66438,3.59472,3.65052,3.72745,3.90751,3.87184,3.91146,3.9642,3.76732,3.76732,3.97931,4.05049,4.14778,3.96894,4.12896,4.19675,2.33857,1.0
200010,4.347,1.0,176.119,93.792,1.0,266.677,1.0,3.61,1.0,94.357,0.817204,0.065,1.0,3.397,0.999328,0.404253477962,0.976478494624,19.3560914625,0.984543010753,187.98481546,0.997311827957,-9999,-9999,9.05832989531,0.980510752688,9.79887534006,0.996639784946,327.2757293,0.989247311828,374.135,1.0,3.452,1.0,-9999,-9999,-9999,-9999,-9999,1.0,8.89706,1.0,-9999,0.193302,22.8432,1.0,-9999,0.653288,0.637973,0.928763,0.0146418,0.579217,0.587347,0.664824,0.993952,0.987903,0.909946,1.47721,1.4513,1.4623,1.47003,0.881716,0.82303,0.87414,0.880615,1.24622,1.2054,1.23862,1.32674,0.946527,0.869116,0.887098,0.927364,1.07859,1.0
200011,-6.159,1.0,96.6788,40.32,0.998611,243.526,1.0,0.702,1.0,94.601,1.0,0.5,1.0,2.926,1.0,0.38318257224,0.560416666667,-5.72734342494,0.999305555556,80.4630458635,0.998611111111,-9999,-9999,6.22821666667,1.0,5.49476527778,1.0,284.246752083,1.0,377.406,0.998611,-0.033,1.0,-9999,-9999,-9999,-9999,-9999,1.0,3.42091,0.9875,-9999,0.128445,-2.94193,0.988889,-9999,0.495117,0.627891,0.850694,0.00554484,0.608662,0.619963,0.630439,0.856944,0.863889,0.548611,0.730571,0.706199,0.714933,0.728273,0.106468,0.0826291,0.0918042,0.101396,0.567036,0.576473,0.596328,0.63999,0.0553946,0.0586732,0.0692997,0.0738058,0.581855,1.0
200012,-20.811,1.0,63.295,28.332,0.986559,191.366,1.0,0.246,1.0,95.124,1.0,0.904,0.998656,2.543,1.0,0.39631053663,0.637768817204,-11.8427007168,0.997983870968,49.9771029868,0.987231182796,-9999,-9999,7.68768951613,1.0,6.24113709677,1.0,226.419086022,1.0,376.666,1.0,-2.569,1.0,-9999,-9999,-9999,-9999,-9999,1.0,1.37608,0.991935,-9999,0.0586642,-2.26957,0.991263,-9999,0.453606,0.33756,0.96707,0.00382529,0.329913,0.333301,0.335103,0.972446,0.97379,0.918011,0.325647,0.317802,0.322579,0.324862,-0.00836426,-0.0184752,-0.00992887,-0.00836426,0.283628,0.26565,0.278907,0.282979,0.0103717,0.010892,0.0109468,0.0170371,0.368723,1.0
200101,-7.392,1.0,79.4882,34.854,0.997312,236.042,1.0,0.669,1.0,94.321,1.0,0.226,1.0,2.933,1.0,0.357815182631,0.787634408602,-10.8150662463,0.999327956989,66.5492499792,0.996639784946,-9999,-9999,5.87599731183,1.0,5.30641935484,1.0,276.8295625,1.0,377.734,1.0,-1.334,1.0,-9999,-9999,-9999,-9999,-9999,1.0,3.02295,0.995968,-9999,0.153138,-5.85783,0.995968,-9999,0.564999,0.349852,0.978495,0.00379502,0.335161,0.336712,0.363324,0.981183,0.977823,0.967742,0.381564,0.372504,0.379906,0.385871,0.0151953,0.022089,0.0330917,0.0384677,0.289119,0.288196,0.297095,0.312367,0.0133699,0.0112558,0.016989,0.0298695,0.405746,1.0
200102,-15.964,1.0,142.393,76.726,0.994792,195.917,1.0,0.578,1.0,94.749,1.0,0.893,1.0,2.975,1.0,0.379674976014,0.815476190476,18.5934948237,0.988095238095,149.870782808,0.997767857143,-9999,-9999,10.4939910714,1.0,9.36345610119,1.0,243.782303571,1.0,377.79,1.0,-2.258,1.0,-9999,-9999,-9999,-9999,-9999,1.0,3.57188,0.979167,-9999,0.0913295,17.5799,0.979167,-9999,0.611581,0.241239,0.938244,0.00352837,0.236254,0.238275,0.239226,0.950149,0.957589,0.957589,0.230051,0.224322,0.229064,0.2369,-0.0333488,-0.0121745,-0.00922046,-0.00177516,0.172467,0.153004,0.163026,0.169731,0.0,3.21154e-05,0.000101567,0.000366255,0.345666,1.0
200103,-4.208,1.0,240.793,138.521,1.0,233.557,1.0,1.786,1.0,94.546,1.0,0.387,1.0,3.337,1.0,0.424144441579,0.922715053763,64.2982423644,0.998655913978,277.735026996,0.998655913978,-9999,-9999,16.2741552133,0.998655913978,14.1068000315,0.999327956989,293.075346774,1.0,378.457,0.999328,-1.058,1.0,-9999,-9999,-9999,-9999,-9999,1.0,6.26174,0.999328,-9999,0.187269,56.9396,0.999328,-9999,0.742948,0.441798,0.96371,0.00438278,0.430895,0.437807,0.446486,0.975806,0.967742,0.958333,0.535678,0.507241,0.520206,0.539728,0.0825881,0.0766181,0.0825881,0.0956213,0.389012,0.374846,0.389012,0.400929,0.0215963,0.00722287,0.0127715,0.0190673,0.430189,1.0
200104,3.606,0.9875,350.863,191.907,0.988194,263.319,0.9875,4.533,0.9875,94.456,0.980556,1.133,1.0,3.058,0.980556,0.384276302463,0.977083333333,112.518000138,0.965972222222,394.975469828,0.966666666667,-9999,-9999,21.115133181,0.9625,18.4601814405,0.965277777778,326.60314296,0.966666666667,378.907,1.0,0.044,0.9875,-9999,-9999,-9999,-9999,-9999,1.0,19.3284,1.0,-9999,0.33084,71.0837,0.999306,-9999,0.864381,0.00562404,0.899306,0.0194343,-0.0140252,-0.00640828,-0.000389299,0.978472,0.965972,0.948611,1.13741,1.06057,1.11013,1.1156,1.14853,1.08792,1.11226,1.12268,0.805926,0.827988,0.86192,1.0729,0.971211,0.898505,0.930872,1.0333,0.524956,1.0
200105,10.614,1.0,439.38,231.448,1.0,293.68,1.0,6.828,1.0,94.241,1.0,1.161,1.0,4.072,1.0,0.52456203034,0.962365591398,141.448235887,1.0,474.341204301,1.0,-9999,-9999,16.8454444184,0.963709677419,19.5077858293,0.993279569892,364.158978495,1.0,374.944,1.0,3.555,1.0,-9999,-9999,-9999,-9999,-9999,1.0,41.6348,0.999328,-9999,0.408395,80.4312,0.999328,-9999,0.934434,-2.37985,0.974462,0.0297379,-2.40114,-2.39864,-2.38429,0.984543,0.979839,0.971102,2.11073,2.09504,2.10755,2.13416,4.58561,4.48888,4.49815,4.51929,2.46968,2.49267,2.56176,2.80818,4.82113,4.77321,4.82036,4.99868,1.05593,1.0
200106,13.677,1.0,481.2,240.969,1.0,313.19,1.0,6.968,1.0,94.579,1.0,2.6,1.0,3.132,1.0,0.385802574776,0.977777777778,153.414828472,1.0,495.150120833,1.0,-9999,-9999,16.3257641693,0.936805555556,20.7963930285,0.981944444444,379.988888889,1.0,370.503,1.0,7.81,1.0,-9999,-9999,-9999,-9999,-9999,1.0,49.7957,0.999306,-9999,0.542732,76.8277,1.0,-9999,0.854093,-1.38964,0.921528,0.0283976,-1.40999,-1.40057,-1.37141,0.94375,0.944444,0.938889,4.62373,4.23621,4.30421,4.83535,5.70319,5.6412,5.70744,6.22493,4.73962,4.45871,4.68135,4.99188,6.18473,5.98846,6.0575,6.24564,2.21913,1.0
200107,17.996,1.0,461.694,250.314,1.0,336.137,1.0,7.837,0.769489,94.424,1.0,4.806,1.0,3.393,1.0,0.426129839064,0.971774193548,162.11068414,1.0,519.929641,0.999327956989,-9999,-9999,16.7719006822,0.944892473118,21.4666397758,0.976478494624,403.034287634,1.0,366.923,1.0,11.318,1.0,-9999,-9999,-9999,-9999,-9999,1.0,62.6671,0.999328,-9999,0.530474,76.7826,1.0,-9999,0.930446,-0.0708874,0.985215,0.0310677,-0.0510152,0.0564741,0.0625357,0.981183,0.99328,0.99328,5.93402,5.67062,5.81147,6.21154,5.73732,5.60703,5.73732,6.267,6.73729,6.49658,6.66844,6.92721,6.46378,6.2795,6.37289,6.59657,4.18397,1.0
200108,18.13,1.0,387.848,236.167,1.0,324.886,1.0,9.489,0.0,94.522,1.0,0.419,1.0,3.312,1.0,0.397990749907,0.969758064516,141.033526882,1.0,486.01938172,1.0,-9999,-9999,15.8836740816,0.977822580645,20.5664575817,0.996639784946,399.431733871,1.0,366.973,1.0,11.412,1.0,-9999,-9999,-9999,-9999,-9999,1.0,64.1802,1.0,-9999,2.38891,63.8863,1.0,-9999,4.30689,-0.00592726,1.0,1.34377,-0.062768,-0.0234028,0.00160924,1.0,1.0,1.0,5.16885,5.14846,5.20894,5.31711,5.30679,5.16586,5.21282,5.34013,6.06663,5.7982,6.08241,6.43186,5.94159,5.87402,5.94159,6.41076,4.17745,1.0
200109,11.844,1.0,285.113,160.287,1.0,300.58,1.0,6.583,0.404167,94.647,1.0,0.333,1.0,3.2,1.0,0.366719380204,0.977083333333,79.1634472222,1.0,329.221793351,0.997916666667,-9999,-9999,12.2814790182,0.984027777778,15.0793279127,0.997916666667,366.533152778,1.0,370.643,1.0,8.194,1.0,-9999,-9999,-9999,-9999,-9999,1.0,32.7789,1.0,-9999,0.3262,43.3637,1.0,-9999,0.911706,-0.256162,0.999306,0.0253341,-0.354902,-0.331638,-0.169245,1.0,0.999306,0.998611,3.46988,3.42485,3.47507,3.51966,3.8409,3.70906,3.76883,3.78177,4.27784,4.26675,4.51031,4.66654,4.70968,4.35691,4.75692,4.99062,2.3947,1.0
200110,1.239,1.0,179.31,88.727,0.998656,258.891,1.0,2.383,1.0,94.193,1.0,0.419,1.0,3.334,1.0,0.383779693017,0.974462365591,21.8270422212,0.996639784946,180.208025538,1.0,-9999,-9999,8.41145030294,0.985887096774,9.08779653389,0.995295698925,316.633877016,1.0,373.337,1.0,2.3,1.0,-9999,-9999,-9999,-9999,-9999,1.0,10.0928,1.0,-9999,0.249972,17.9881,1.0,-9999,0.622515,0.321961,0.989919,0.0159537,0.321961,0.332418,0.338555,0.989919,0.99664,0.995968,1.49198,1.4685,1.47773,1.48785,1.16514,1.13986,1.14794,1.15577,1.15543,1.15764,1.24665,1.40111,1.02653,0.991178,1.00717,1.12348,0.859943,1.0
200111,-3.661,1.0,98.6137,32.782,1.0,261.421,1.0,0.911,1.0,94.598,1.0,0.567,1.0,2.825,1.0,0.346205034507,0.764583333333,-7.58391823671,0.998611111111,68.6730930556,1.0,-9999,-9999,4.47538777174,0.998611111111,4.11349305556,1.0,297.551427778,1.0,378.885,1.0,-0.253,1.0,-9999,-9999,-9999,-9999,-9999,1.0,3.91334,1.0,-9999,0.147855,-4.88101,1.0,-9999,0.498123,0.705017,0.988194,0.00750242,0.682961,0.693798,0.708865,0.993056,0.991667,0.972917,0.838289,0.82479,0.832628,0.857823,0.154512,0.132152,0.141638,0.147433,0.629667,0.621836,0.631357,0.645402,0.082652,0.0780358,0.0801046,0.0823125,0.514937,1.0
200112,-12.321,0.649194,63.5989,22.267,0.65121,227.343,0.649194,0.437,0.649194,94.235,0.629032,0.419,0.999328,2.991,0.629032,0.347696918953,0.721774193548,-19.1280964744,0.581317204301,42.934144037,0.609543010753,-9999,-9999,5.57841118421,0.612903225806,5.35205153509,0.612903225806,255.099273026,0.612903225806,379.379,1.0,-3.313,0.649194,-9999,-9999,-9999,-9999,-9999,1.0,1.34013,0.979167,-9999,0.0485808,-4.44024,0.981855,-9999,0.417386,0.345896,0.703629,0.00326241,0.339262,0.34304,0.346449,0.764785,0.649194,0.676747,0.310115,0.297188,0.301677,0.312319,-0.0723105,-0.0474535,-0.0419035,-0.0292336,0.457843,0.371969,0.453478,0.459786,0.00402841,0.00183281,0.0246266,0.0264295,0.286958,1.0
200201,-16.442,1.0,79.4882,38.446,0.995968,205.718,1.0,0.442,1.0,94.197,1.0,0.484,1.0,2.767,1.0,0.354087020897,0.741935483871,-13.3280508469,0.94623655914,68.6146191391,0.978494623656,-9999,-9999,9.59434341398,1.0,7.36859005376,1.0,246.337359543,1.0,378.979,1.0,-3.949,1.0,-9999,-9999,-9999,-9999,-9999,1.0,2.25414,0.994624,-9999,0.0665168,2.35179,0.994624,-9999,0.47553,0.293569,0.956317,0.003737,0.286373,0.287387,0.29087,0.96371,0.969086,0.914651,0.272377,0.253076,0.268651,0.273779,-0.0252082,-0.0353566,-0.0214345,-0.0136302,0.261709,0.25593,0.262187,0.29831,0.0317952,0.017929,0.0315148,0.0388933,0.280166,1.0
200202,-10.021,1.0,142.393,71.837,0.998512,223.776,1.0,0.882,1.0,94.564,1.0,0.429,1.0,3.34,1.0,0.426669061041,0.912946428571,15.5643137746,0.995535714286,140.276013259,0.994791666667,-9999,-9999,10.2842485752,0.999255952381,8.87433258929,1.0,271.181583333,1.0,379.464,1.0,-2.776,1.0,-9999,-9999,-9999,-9999,-9999,1.0,4.22938,1.0,-9999,0.10688,15.1105,1.0,-9999,0.598492,0.254349,0.957589,0.00311265,0.2482,0.249153,0.250538,0.971726,0.968006,0.947917,0.255617,0.250247,0.253386,0.258652,0.00354228,0.000646073,0.00313128,0.00945127,0.215456,0.215875,0.218233,0.224158,0.00105859,0.000478864,0.00105859,0.0027241,0.332181,1.0
200203,-13.649,1.0,240.793,137.255,0.995296,199.71,1.0,0.786,1.0,94.925,1.0,0.452,1.0,3.433,1.0,0.44820162376,0.815188172043,65.9935982559,0.989247311828,267.383246612,0.986559139785,-9999,-9999,17.0128543907,0.997983870968,15.010114335,0.998655913978,256.301599462,1.0,379.25,0.995296,-3.49,1.0,-9999,-9999,-9999,-9999,-9999,1.0,4.8895,0.991263,-9999,0.106268,60.8042,0.992608,-9999,0.855085,0.199305,0.976478,0.00245504,0.195303,0.196548,0.201312,0.979839,0.979839,0.940188,0.186373,0.175562,0.184652,0.192799,-0.00938489,-0.0195891,-0.0112751,-0.00545149,0.169241,0.157259,0.170986,0.172891,0.00900847,0.00417449,0.00861377,0.00925955,0.290364,1.0
200204,-3.004,1.0,350.863,182.062,0.994444,243.115,1.0,2.114,1.0,94.632,1.0,1.4,1.0,3.65,1.0,0.476444580819,0.907638888889,106.380340174,0.999305555556,368.96453368,0.989583333333,-9999,-9999,21.0141216312,0.99375,17.8755007407,0.997916666667,301.747646528,1.0,380.008,0.995139,-0.977,1.0,-9999,-9999,-9999,-9999,-9999,1.0,12.7899,0.991667,-9999,0.23729,77.718,0.990972,-9999,0.885661,0.386318,0.946528,0.00546936,0.385155,0.397306,0.398044,0.945833,0.952083,0.958333,0.813407,0.803563,0.810519,0.81956,0.406095,0.406257,0.42048,0.425092,0.62989,0.594415,0.611624,0.62901,0.277073,0.277073,0.294969,0.299369,0.466873,1.0
200205,6.312,1.0,439.38,276.122,0.998656,258.966,1.0,6.398,1.0,94.709,1.0,0.613,1.0,3.721,1.0,0.474588173502,0.944220430108,166.86886828,1.0,550.771140457,1.0,-9999,-9999,21.8685290558,0.987903225806,23.3521431452,1.0,344.529807124,1.0,378.606,1.0,0.764,1.0,-9999,-9999,-9999,-9999,-9999,1.0,28.8341,1.0,-9999,0.330536,122.841,1.0,-9999,0.991927,-1.15994,0.969086,0.01913,-1.19061,-1.15427,-1.1451,0.958333,0.979167,0.980511,1.38524,1.35081,1.38097,1.42312,2.51906,2.50716,2.55268,2.58822,1.19682,1.18958,1.26617,1.33946,2.44983,2.3875,2.44967,2.52085,0.676051,1.0
200206,16.318,0.993056,481.2,233.717,0.994444,329.042,1.0,9.552,0.993056,94.37,0.956944,2.4,1.0,3.363,0.968056,0.436066128638,0.945138888889,145.169858176,0.990277777778,475.552428838,0.993055555556,-9999,-9999,16.4019439956,0.925,20.2076511292,0.973611111111,394.615504091,0.995138888889,373.863,0.995139,6.561,0.99375,-9999,-9999,-9999,-9999,-9999,1.0,49.9772,0.993056,-9999,0.524653,75.2276,0.994444,-9999,0.851989,-1.16948,0.938194,0.0276234,-1.18625,-1.17568,-1.15466,0.94375,0.890278,0.9375,3.75962,3.5633,3.68037,3.7809,4.84197,4.74597,4.84197,4.93497,3.87752,3.84067,3.95469,4.30408,4.90156,4.8919,4.95956,5.3051,2.35433,1.0
200207,18.002,1.0,461.694,260.839,1.0,333.528,1.0,9.561,1.0,94.387,1.0,1.645,1.0,3.633,1.0,0.459292013206,0.841397849462,167.559450431,0.935483870968,534.54808871,1.0,-9999,-9999,17.5661619231,0.956989247312,22.8315660379,0.987903225806,404.577258065,1.0,368.23,0.997984,10.842,1.0,-9999,11.652,-9999,0.883737,-9999,1.0,59.9698,0.997312,-9999,0.590108,84.0744,0.997312,-9999,0.89589,-0.695113,0.892473,0.0354869,-0.737702,-0.689072,-0.667877,0.895161,0.926075,0.932796,5.10187,5.0523,5.19487,5.26171,5.80711,5.80711,5.88991,5.96647,5.30506,5.12184,5.29514,6.0655,6.06894,5.87939,5.95534,6.58809,4.81901,1.0
200208,15.347,1.0,387.848,183.124,1.0,338.092,1.0,6.438,1.0,94.494,1.0,3.065,1.0,3.017,1.0,0.369938099914,0.936155913978,118.304046437,0.995295698925,376.410883737,1.0,-9999,-9999,12.6898718629,0.941532258065,15.8024191702,0.988575268817,386.891428878,0.999327956989,368.648,0.998656,10.205,1.0,-9999,11.097,-9999,0.875,-9999,1.0,49.0826,0.997312,-9999,0.493376,43.8765,0.998656,-9999,0.597991,-0.25962,0.942876,0.0355627,-0.332379,-0.203096,-0.166095,0.917339,0.960349,0.96371,5.76128,5.34726,5.44303,5.68921,5.82152,5.56721,5.73414,5.93828,6.23574,5.56289,6.09944,6.23574,6.16119,5.7325,5.95635,6.04023,4.13775,1.0
200209,8.82,1.0,285.113,128.086,1.0,305.549,1.0,3.33,1.0,94.144,0.998611,2.233,1.0,3.437,1.0,0.415695639497,0.975694444444,69.2219180556,1.0,259.413310594,0.999305555556,-9999,-9999,9.26398717306,0.939583333333,11.6550027614,0.984027777778,352.747791667,1.0,371.31,1.0,7.279,1.0,-9999,-9999,-9999,-9999,-9999,1.0,31.0337,1.0,-9999,0.45071,21.7649,1.0,-9999,0.726439,-0.218842,0.981944,0.0320109,-0.26321,-0.248337,-0.217611,0.991667,0.991667,0.988194,3.6658,3.52068,3.63032,3.69028,3.78289,3.76897,3.87914,3.92597,3.41286,3.42238,3.59687,3.73922,4.13341,3.85919,4.01275,4.133,2.43931,1.0
200210,-2.875,1.0,179.31,74.007,0.993952,257.822,1.0,1.153,1.0,94.75,0.999328,0.677,1.0,2.934,1.0,0.353592368874,0.940860215054,24.4746109157,0.998655913978,144.367648394,0.990591397849,-9999,-9999,9.22057877704,0.98185483871,8.22125150137,0.997983870968,298.316272849,1.0,373.494,1.0,1.344,1.0,-9999,-9999,-9999,-9999,-9999,1.0,9.51429,0.999328,-9999,0.219008,14.491,0.999328,-9999,0.561963,0.408188,0.978495,0.0138339,0.389388,0.392681,0.405625,0.986559,0.987231,0.968414,1.10997,1.09181,1.10997,1.13502,0.725691,0.699666,0.716317,0.734761,0.951287,0.915552,0.947038,0.954852,0.603861,0.596624,0.605137,0.619204,0.753111,1.0
200211,-7.338,1.0,98.6137,37.521,0.993056,246.81,1.0,0.566,1.0,94.203,0.99375,0.267,1.0,3.083,1.0,0.409344523247,0.921527777778,-0.037197071256,0.998611111111,72.7933270777,0.990972222222,-9999,-9999,5.59814751773,0.999305555556,4.81170902778,1.0,280.262415248,0.998611111111,376.7,1.0,-1.106,1.0,-9999,-9999,-9999,-9999,-9999,1.0,2.604,0.996528,-9999,0.0904601,-0.380387,0.996528,-9999,0.562457,0.503559,0.947222,0.00497842,0.502581,0.505974,0.507441,0.975694,0.975694,0.927778,0.528504,0.509003,0.527359,0.531871,0.0260529,0.0028605,0.0212279,0.025634,0.42181,0.42181,0.429638,0.481498,0.0125473,0.00932683,0.011967,0.0227706,0.449576,1.0
200212,-9.831,1.0,63.5989,22.183,0.990591,242.164,1.0,0.203,1.0,93.961,1.0,0.581,0.999328,2.969,1.0,0.381392642251,0.520833333333,-9.56904777615,0.997311827957,37.7307080393,0.984543010753,-9999,-9999,5.68412634409,1.0,4.56086827957,1.0,269.937127016,1.0,377.65,1.0,-2.107,1.0,-9999,-9999,-9999,-9999,-9999,1.0,1.1603,0.99328,-9999,0.0614235,-5.1833,0.993952,-9999,0.531886,0.327697,0.931452,0.00302768,0.319742,0.325575,0.329444,0.932796,0.93078,0.927419,0.305441,0.292692,0.305441,0.311086,-0.0107969,-0.0277772,-0.0225926,-0.00960115,0.267987,0.26847,0.270907,0.287103,0.0134801,0.0130769,0.0134801,0.0237158,0.376713,1.0
200301,-17.219,1.0,79.4882,43.413,1.0,198.004,1.0,0.473,1.0,94.846,1.0,0.323,1.0,3.149,1.0,0.410886122932,0.850134408602,-4.68105213338,0.999327956989,81.2161377688,1.0,-9999,-9999,7.09457862903,1.0,6.47288575269,1.0,239.603126344,1.0,377.623,0.999328,-3.45,1.0,-9999,-9999,-9999,-9999,-9999,1.0,2.48481,0.999328,-9999,0.0742371,-4.03361,0.998656,-9999,0.590863,0.255128,0.969758,0.00273193,0.248466,0.250671,0.256364,0.981183,0.981183,0.964382,0.251293,0.219979,0.238832,0.251073,0.0304289,-0.0306911,-0.0137222,-0.00373487,0.270466,0.270466,0.271048,0.273838,0.0223461,0.0217028,0.0222062,0.0224125,0.320314,1.0
