TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200906,22.04,1.0,486.137,294.566,0.996528,360.328,0.990278,6.03,1.0,101.351,1.0,1.024,1.0,2.497,0.996528,0.193922301649,0.881944444444,165.728145925,0.781944444444,570.042987692,0.999305555556,235.717707281,0.999305555556,52.962060571,0.784027777778,34.5076449904,0.784027777778,447.546862419,0.784027777778,367.482,1.0,27.062,27.468,27.007,-9999,1.0,0.0,0.0,-9999,12.542,21.736,20.068,-9999,1.0,0.0,0.0,-9999,-9999,1.0,57.7371,0.995833,68.5859,0.889868,87.0961,1.0,103.461,0.842598,4.6226,0.909722,0.0517226,4.41107,4.62116,4.85306,0.984722,0.923611,0.829167,5.14564,4.46541,4.61217,5.15715,-0.0791631,0.0297761,0.0999221,0.308407,5.45278,4.86238,5.3563,5.65355,0.525713,0.0709755,0.393033,0.601747,-9999,-9999
200907,24.832,1.0,473.775,320.635,1.0,371.106,1.0,7.806,1.0,101.52,1.0,0.303,1.0,1.856,0.985215,0.24463353538,0.913978494624,172.675486998,0.994623655914,615.704119624,1.0,190.142801165,0.999327956989,61.8697365591,1.0,44.8656794355,1.0,469.042876344,1.0,366.031,1.0,29.884,29.996,29.718,-9999,1.0,0.682124,0.682124,-9999,17.525,27.695,25.575,-9999,1.0,0.682124,0.682124,-9999,-9999,1.0,86.8291,0.985887,104.031,0.845451,62.9907,0.997312,75.4703,0.582595,-2.00683,0.872984,0.0835284,-2.07495,-2.01356,-1.87432,0.914651,0.863575,0.837366,5.39402,4.93719,5.29428,5.67689,7.34101,7.04225,7.31829,7.49953,4.22642,4.43276,4.70971,4.85567,7.05104,6.84647,7.05104,7.12224,-9999,-9999
200908,26.215,1.0,426.213,283.551,1.0,378.46,1.0,10.283,1.0,101.482,1.0,0.025,1.0,1.472,0.994624,0.306975717604,0.957661290323,161.312083945,0.997311827957,548.695188844,1.0,198.923006221,1.0,26.8529610215,1.0,42.0057990591,1.0,455.189314516,1.0,374.473,1.0,27.718,27.643,27.573,-9999,1.0,1.0,1.0,-9999,22.257,26.435,26.277,-9999,1.0,1.0,1.0,-9999,-9999,1.0,107.174,0.988575,125.045,0.869834,17.4205,1.0,20.3252,0.519396,-5.29414,0.965054,0.0738347,-5.38958,-5.31639,-5.22778,0.977823,0.96707,0.944892,8.51974,8.2057,8.33091,8.51974,13.8455,13.5587,13.64,13.7721,8.67088,8.56677,8.70407,9.00026,13.553,13.5948,13.6674,13.7915,-9999,-9999
200909,22.955,1.0,352.858,199.943,1.0,365.797,1.0,9.833,1.0,101.567,1.0,2.76,1.0,2.802,0.996528,0.296218577178,0.9,92.5355840278,1.0,381.997350916,0.999305555556,164.045169107,1.0,40.9326277778,1.0,35.6347034722,1.0,435.890486111,1.0,377.157,1.0,24.136,24.297,24.357,-9999,1.0,1.0,1.0,-9999,22.225,27.583,28.211,-9999,1.0,1.0,1.0,-9999,-9999,1.0,58.0656,1.0,67.108,0.890658,19.5772,1.0,22.6259,0.612145,1.06431,0.988889,0.0516651,1.00513,1.04673,1.15236,0.992361,0.989583,0.982639,4.19617,4.02979,4.14995,4.19617,3.11076,3.00729,3.04673,3.11076,5.75302,5.71429,5.74285,5.75393,5.79968,5.72669,5.77766,5.81955,-9999,-9999
200910,17.058,1.0,267.376,143.48,1.0,331.948,1.0,5.74,1.0,101.41,1.0,2.335,1.0,3.291,0.99664,0.249809004068,0.908602150538,52.4272784357,0.994623655914,270.668341455,0.999327956989,116.507356813,1.0,25.3306196237,1.0,18.6507748656,1.0,400.3,1.0,383.7,1.0,18.33,18.628,18.843,-9999,0.995968,0.995968,0.995968,-9999,23.056,30.41,31.167,-9999,1.0,0.244624,0.244624,-9999,4.77437,0.205645,41.9116,0.998656,46.9379,0.633526,8.6205,0.999328,9.65433,0.62921,1.84456,0.949597,0.0202072,1.81015,1.83288,1.84772,0.988575,0.895833,0.944892,1.53302,1.47792,1.50785,1.53116,-0.311252,-0.353237,-0.322341,-0.289236,1.63979,1.59558,1.64765,1.71709,0.318794,0.288522,0.315645,0.379588,-9999,-9999
200911,13.653,1.0,193.311,88.307,1.0,324.546,1.0,2.499,1.0,101.648,1.0,4.733,1.0,2.029,0.945139,0.179785845155,0.797916666667,18.8689884161,0.997916666667,167.724011806,1.0,90.156342609,1.0,15.6991180556,1.0,13.8517055556,1.0,377.562916667,1.0,391.542,1.0,13.88,14.074,14.226,-9999,1.0,1.0,1.0,-9999,28.507,37.694,38.599,-9999,1.0,0.0,0.0,-9999,0.953631,0.0,25.151,1.0,28.5679,0.346932,-4.00843,0.999306,-4.55301,0.275818,-0.0132811,0.931944,0.0244478,-0.0317143,0.00613043,0.117098,0.975,0.938194,0.79375,1.63358,1.58427,1.61776,1.63609,1.52964,1.43379,1.61413,1.65528,1.42023,1.20978,1.38173,1.69425,1.83048,1.79269,1.84321,1.99214,-9999,-9999
200912,11.585,1.0,157.478,67.045,1.0,321.347,1.0,3.255,1.0,100.939,0.883737,5.405,0.884409,2.252,0.885081,0.218622000703,0.765456989247,8.72566193377,0.999327956989,127.641653898,1.0,73.9124975448,0.870967741935,9.27870497312,1.0,14.7259489247,1.0,363.296841398,1.0,387.002,1.0,11.47,11.635,11.777,-9999,1.0,1.0,1.0,-9999,33.23,40.222,41.11,-9999,1.0,0.0732527,0.0732527,-9999,-3.01114,0.0732527,31.9686,0.998656,33.3798,0.481929,-22.4465,0.997312,-23.4374,0.497769,-1.6925,0.979839,0.0336466,-1.77159,-1.72918,-1.71029,0.951613,0.987231,0.968414,1.77441,1.76772,1.79192,1.79957,3.48737,3.49222,3.51492,3.5565,1.56525,1.58387,1.74834,1.81346,3.48924,3.45471,3.50051,3.54894,-9999,-9999
201001,9.742,1.0,174.622,71.96,1.0,304.385,1.0,2.853,1.0,101.181,0.81922,5.178,1.0,2.861,0.561156,-9999,-9999,3.10786164493,0.999327956989,135.305127688,1.0,82.2453461587,0.793682795699,8.21367674731,1.0,19.6125430108,1.0,352.006989247,1.0,392.863,0.99328,9.827,10.013,9.964,12.115,1.0,1.0,1.0,0.546371,34.499,40.128,41.083,40.78,0.99328,0.99328,0.99328,0.99328,-4.48885,1.0,41.1861,0.984543,43.0043,0.504299,-34.45,0.992608,-35.9707,0.660831,-2.32859,0.975134,0.041345,-2.32911,-2.32098,-2.28848,0.975134,0.973118,0.977151,1.70745,1.72013,1.73818,1.80084,4.03713,4.03713,4.06245,4.07551,1.25588,1.11234,1.36498,1.44979,3.59538,3.62057,3.65471,3.7944,-9999,-9999
201002,9.831,1.0,235.974,96.848,1.0,315.068,1.0,1.814,1.0,100.758,1.0,6.586,1.0,2.424,0.775298,0.283904304558,0.678571428571,28.9554571144,0.999255952381,180.337087054,1.0,102.798485162,1.0,9.79718824405,1.0,24.6595870536,1.0,356.762872024,1.0,393.682,0.994048,9.603,9.651,9.63,12.141,1.0,1.0,1.0,0.0,36.976,42.931,42.738,42.107,0.994792,0.994792,0.994792,0.994792,-1.78324,1.0,42.3819,0.984375,48.694,0.541146,-15.5776,0.99256,-17.8977,0.553957,-2.72544,0.956101,0.0494142,-2.73111,-2.72593,-2.70043,0.958333,0.952381,0.954613,2.47271,2.42973,2.44824,2.47271,5.17314,5.15753,5.17061,5.17871,2.45496,2.30399,2.35616,2.55554,5.32434,5.31876,5.37019,5.44498,-9999,-9999
201003,11.26,1.0,320.142,164.975,1.0,308.34,1.0,2.871,1.0,101.723,1.0,2.606,1.0,2.237,0.997312,0.290167185163,0.933467741935,67.0517715054,1.0,307.609180108,1.0,156.200058435,1.0,15.3150745968,1.0,41.0599663978,1.0,363.861895161,1.0,392.112,1.0,10.948,10.988,11.014,12.096,1.0,1.0,1.0,0.0,29.201,36.713,38.73,38.677,1.0,1.0,1.0,1.0,-1.74999,1.0,60.7966,0.999328,76.8688,0.572882,-6.38449,0.997984,-8.0723,0.675026,-3.96079,0.99664,0.0382802,-3.95121,-3.93809,-3.92365,0.99664,0.99664,0.99664,3.00292,2.9651,3.00292,3.036,6.95839,6.9015,6.96107,6.98318,2.62069,2.6191,2.72532,2.82675,6.83852,6.80254,6.83852,6.90065,-9999,-9999
201004,14.913,1.0,402.819,217.512,1.0,326.708,1.0,4.19,1.0,101.643,1.0,2.286,1.0,1.415,0.997222,0.307692139632,0.945138888889,106.531600488,0.998611111111,406.539735417,1.0,201.070581336,1.0,18.4890625,1.0,51.0542520833,1.0,384.492291667,1.0,396.095,1.0,14.125,14.026,14.122,22.392,1.0,1.0,1.0,0.0,24.307,23.853,27.734,29.713,1.0,1.0,1.0,1.0,0.745864,1.0,77.2339,0.997222,79.1192,0.758224,26.3488,0.998611,26.992,0.74328,-2.55169,0.992361,0.0624945,-2.59141,-2.55169,-2.53535,0.992361,0.992361,0.992361,4.80422,4.77668,4.84887,4.87241,7.40179,7.32472,7.39849,7.41158,3.61636,3.64065,3.69998,4.35025,7.09518,7.07017,7.10872,7.39559,-9999,-9999
201005,17.663,1.0,461.328,255.202,1.0,344.452,1.0,5.68,1.0,101.262,1.0,1.204,1.0,1.75,0.866263,0.297177888692,0.798387096774,141.028464382,1.0,488.542501344,1.0,236.598171514,1.0,30.9175483871,1.0,53.7003333333,1.0,403.958736559,1.0,391.845,0.985215,16.97,16.782,17.458,28.011,1.0,1.0,1.0,0.0,19.151,14.296,21.788,25.816,0.992608,0.992608,0.992608,0.992608,2.88391,1.0,64.9163,0.978495,78.3467,0.806589,48.9004,0.983199,59.0173,0.851645,1.25688,0.942876,0.0635909,1.22367,1.2562,1.26618,0.928091,0.947581,0.952285,5.06823,5.05529,5.07521,5.1235,3.80499,3.78032,3.82314,3.89014,3.52153,2.29058,3.28339,3.56168,3.77867,3.80643,4.13857,4.5011,-9999,-9999
201006,20.834,1.0,486.137,292.363,1.0,363.124,0.998611,7.794,1.0,101.249,1.0,2.633,1.0,2.085,0.981944,0.221533756047,0.895138888889,168.139756208,0.71875,542.255318715,1.0,225.410300913,1.0,61.7741314103,0.852083333333,52.7114064281,0.852083333333,445.151664886,0.852083333333,402.322,0.996528,24.242,20.636,21.478,27.962,1.0,0.429861,0.429861,0.0,20.282,15.871,22.172,27.387,0.450694,0.450694,0.450694,0.450694,5.30407,0.429861,48.7281,0.993056,57.884,0.712343,89.9382,0.999306,106.838,1.29018,4.63681,0.957639,0.0654482,4.50845,4.60719,4.70814,0.972222,0.957639,0.902778,4.96508,4.80259,4.86281,4.95527,0.247105,0.121702,0.291879,0.32968,4.76371,4.76685,5.3966,5.58382,0.811092,0.631058,0.968951,1.09138,-9999,-9999
201007,23.742,0.574597,473.775,278.246,0.950941,356.911,0.975806,9.056,0.574597,101.433,1.0,0.426,1.0,1.725,0.962366,0.244851511826,0.918682795699,161.91956922,1.0,559.836327789,1.0,208.483251173,1.0,50.4762916667,1.0,52.9757876344,1.0,415.058258929,0.89247311828,398.606,0.997984,28.766,29.513,29.118,28.386,1.0,0.883737,0.883737,0.883737,29.685,29.403,29.882,38.927,0.883737,0.883737,0.883737,0.883737,14.8826,0.883737,90.7175,0.99328,106.04,0.493475,40.055,1.0,46.8207,0.710337,-1.33349,0.954301,0.0702941,-1.39634,-1.34006,-1.33149,0.983871,0.949597,0.934812,7.27496,7.2385,7.27496,7.39353,8.6169,8.56818,8.61288,8.74704,7.85413,7.78664,8.08234,8.42789,9.71519,9.39972,9.51397,9.71289,-9999,-9999
