TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200410,10.691,0.889785,256.384,121.572,0.891129,291.03,0.108871,2.5,0.889785,85.133,0.848118,2.723,0.884409,1.206,0.765457,0.40004699774,0.613575268817,-9999,-9999,227.487286681,0.850134408602,100.57795292,0.77688172043,10.1526788242,0.798387096774,-9999,-9999,-9999,-9999,382.957,0.974462,8.964,8.658,0.889785,0.889785,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.633289,0.889785,21.4857,0.971774,26.4668,0.454065,9.67909,0.977151,11.923,0.771777,-1.30445,0.799731,0.0417713,-1.69196,-1.30445,-1.07635,0.711694,0.799731,0.862231,1.78661,1.78003,1.78955,2.03667,3.10777,3.04355,3.27142,3.51122,2.67955,1.95806,2.44762,2.95082,3.31034,3.16666,3.39322,3.76453,-9999,-9999
200411,3.9,0.969444,182.083,71.284,0.972222,275.517,0.96875,1.461,0.969444,84.819,0.945833,7.084,0.946528,1.941,0.870833,0.506645455406,0.659027777778,-9999,-9999,135.025280115,0.940277777778,62.8308851712,0.940277777778,10.1449306693,0.940277777778,10.5685682017,0.886805555556,317.496680641,0.886805555556,379.061,0.972917,4.795,5.381,0.969444,0.969444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.46577,0.969444,5.7491,0.968056,5.65222,0.313098,5.44557,0.972917,5.35381,0.690397,1.53914,0.961806,0.023419,1.46262,1.52601,1.64884,0.970833,0.9625,0.959722,1.70601,1.54848,1.64076,1.78718,0.111673,0.0911905,0.112522,0.146966,1.53426,1.60838,1.71584,2.02636,0.0968571,0.116491,0.135387,0.172488,-9999,-9999
200412,1.975,1.0,147.607,47.421,1.0,281.478,1.0,0.466,1.0,84.822,1.0,7.432,1.0,1.968,0.922715,0.449144579869,0.671370967742,-9999,-9999,81.1184054733,0.992607526882,40.777002789,1.0,10.4446618609,1.0,10.1306734637,1.0,313.157185484,1.0,382.42,0.99664,2.929,3.252,1.0,1.0,50.065,46.251,49.991,-9999,1.0,1.0,1.0,-9999,1.52504,1.0,4.58618,0.990591,6.26223,0.245936,-7.94716,0.999328,-10.8515,0.802829,1.17161,0.969086,0.0205214,1.10782,1.16322,1.32747,0.975806,0.969086,0.947581,1.43265,1.33168,1.36989,1.49314,0.211193,0.165671,0.206787,0.221903,0.88814,0.834972,0.924003,1.02577,0.0706362,0.0647041,0.0884031,0.141139,-9999,-9999
200501,-1.485,1.0,165.106,85.811,0.995296,224.919,1.0,1.284,1.0,84.787,1.0,1.135,1.0,1.86,0.998656,0.497679398237,0.804435483871,-3.6914726088,0.993279569892,149.941243024,1.0,47.8968367863,1.0,24.563045408,1.0,18.1836393561,1.0,295.524936156,1.0,391.884,0.99328,0.835,1.398,1.0,1.0,48.226,43.662,48.377,-9999,1.0,1.0,1.0,-9999,1.82665,1.0,5.39906,0.978495,5.6494,0.283553,11.3163,0.999328,11.841,0.930327,0.882306,0.964382,0.0255839,0.855975,0.886002,0.930433,0.97043,0.964382,0.87164,0.836716,0.765632,0.811435,0.855449,-0.0703774,-0.0922677,-0.0880167,-0.0703774,1.01736,1.01703,1.08053,1.16397,0.0162631,0.0162273,0.016702,0.0199006,-9999,-9999
200502,-4.006,1.0,227.071,90.692,0.997024,245.601,1.0,0.549,1.0,84.188,1.0,0.386,1.0,2.162,0.977679,0.565965267918,0.823660714286,29.6329238965,0.998511904762,155.776776155,1.0,74.1503564665,1.0,28.609310347,1.0,19.7014743153,1.0,286.481015625,1.0,402.832,0.998512,0.642,1.146,1.0,1.0,47.189,42.548,47.22,-9999,1.0,1.0,1.0,-9999,1.50081,1.0,4.31377,0.998512,4.5138,0.17372,22.5767,0.998512,23.6235,0.88562,0.758744,0.998512,0.0275048,0.764071,0.767602,0.793552,0.998512,0.998512,0.995536,0.903199,0.925306,0.941468,0.954294,0.147735,0.13823,0.168024,0.185884,0.815639,0.804702,0.824499,0.845595,0.0249601,0.0249601,0.0255261,0.0550439,-9999,-9999
200503,1.896,1.0,313.03,164.652,0.969758,251.892,1.0,1.327,1.0,84.738,1.0,2.303,1.0,1.606,0.0759409,-9999,-9999,76.0179033405,0.997983870968,275.209655153,1.0,108.498904483,1.0,52.496590498,1.0,32.0274684249,1.0,310.608013441,1.0,407.117,0.442204,0.393,0.744,1.0,1.0,48.988,46.236,50.453,-9999,1.0,1.0,1.0,-9999,1.31655,1.0,9.49073,0.43078,9.93081,0.222102,43.1826,0.435484,45.1849,0.771062,0.618538,0.395833,0.0205933,0.59568,0.617762,0.647691,0.339382,0.31922,0.427419,0.804084,0.847497,0.961853,1.01091,0.238072,0.266183,0.333337,0.365073,0.692603,0.697208,0.725813,1.234,0.0,0.0,0.0,0.164125,-9999,-9999
200504,4.525,1.0,398.549,192.187,0.997222,264.352,1.0,2.0,0.998611,84.701,1.0,4.427,1.0,1.793,0.45625,-9999,-9999,102.923265936,0.997222222222,362.529291022,1.0,145.604476444,1.0,38.6629544074,1.0,28.3238047543,1.0,323.124138194,1.0,399.577,0.770833,0.144,0.359,1.0,1.0,52.546,51.026,52.197,-9999,1.0,1.0,1.0,-9999,0.518711,1.0,10.0743,0.7625,15.0242,0.327594,42.0908,0.765972,62.7715,0.832463,1.24115,0.697222,0.0258303,1.18259,1.19702,1.2368,0.708333,0.692361,0.69375,2.11632,1.56067,1.60851,2.11632,0.721588,0.390561,0.60696,1.00107,1.61166,1.25384,1.4382,1.61377,0.326538,0.297556,0.327726,0.377503,-9999,-9999
200505,11.416,1.0,459.913,270.991,1.0,279.689,1.0,4.179,1.0,85.039,1.0,0.542,1.0,1.841,0.997984,0.434850992439,0.906586021505,141.807033783,1.0,520.987142115,1.0,187.581210198,1.0,20.0194488006,1.0,49.5953276255,1.0,358.370035618,1.0,378.097,1.0,6.919,5.776,1.0,1.0,44.991,41.646,47.004,-9999,1.0,1.0,1.0,-9999,-3.79476,1.0,31.3015,0.997984,46.681,0.563902,66.5222,0.999328,99.2068,0.995612,-2.57104,0.99664,0.0606203,-2.64946,-2.62458,-2.6029,0.997984,0.997984,0.99328,3.69122,3.36969,3.48412,3.7278,6.23719,6.06025,6.19709,6.39499,3.71127,3.69143,3.73764,3.92394,6.4125,6.37876,6.40958,6.6145,-9999,-9999
200506,13.877,0.988889,486.266,296.888,0.988889,299.307,0.988889,3.9,0.988889,85.245,0.986806,2.087,0.986806,1.765,0.990278,0.368925577432,0.91875,161.40310007,0.986805555556,572.237805124,0.986805555556,192.334739889,0.986805555556,15.4520245423,0.986805555556,58.6851042316,0.986805555556,370.84762896,0.986805555556,367.56,0.997222,10.097,8.998,0.988889,0.988889,43.407,38.109,42.743,-9999,0.988194,0.988194,0.988194,-9999,-3.2053,0.988889,44.1207,0.996528,78.9788,0.75839,50.5925,0.997222,90.5638,0.900146,-8.28426,0.982639,0.0841048,-8.73037,-8.27809,-8.19513,0.756944,0.982639,0.990972,4.07866,3.59869,3.6676,3.9669,12.2484,11.8209,12.1234,12.3149,3.74639,3.2532,3.62256,3.86798,11.9621,11.5124,11.8107,11.9779,-9999,-9999
200507,16.717,1.0,473.258,326.186,1.0,296.103,1.0,7.239,1.0,85.122,1.0,0.135,1.0,1.482,0.0,0.41842920676,0.872311827957,174.237363676,1.0,635.837114623,1.0,173.409477758,1.0,18.1102434049,1.0,63.0031617735,1.0,384.091288978,1.0,369.16,0.997312,12.132,11.107,1.0,1.0,33.687,28.779,38.909,-9999,1.0,1.0,1.0,-9999,-2.43762,1.0,56.8068,0.999328,91.3082,0.750892,53.0871,0.999328,85.3294,0.90005,-7.51646,0.949597,0.0719091,-7.86791,-7.53887,-7.51917,0.893145,0.968414,0.949597,3.67146,3.49661,3.55839,3.679,11.1694,11.0459,11.1621,11.2769,4.47873,3.79242,4.48139,4.81083,11.7137,11.3693,11.7469,11.912,-9999,-9999
200508,14.297,1.0,423.251,230.566,1.0,309.836,1.0,4.161,1.0,85.071,1.0,1.613,1.0,1.494,0.0,0.395371084808,0.86626344086,120.618152795,0.996639784946,451.822069147,1.0,169.950214479,1.0,14.1679526385,1.0,44.3494507151,1.0,372.410441532,1.0,374.732,0.909274,11.502,10.799,1.0,1.0,29.521,23.105,32.565,-9999,1.0,1.0,1.0,-9999,-1.21432,1.0,49.8567,0.901882,69.1579,0.593964,38.1525,0.998656,52.9226,0.793148,-5.90036,0.883065,0.0649833,-6.00056,-5.89684,-5.76891,0.852823,0.877688,0.895833,2.14602,2.06374,2.29528,2.39761,8.1684,8.06429,8.16916,8.2064,2.91809,2.86667,2.92211,3.22463,8.31717,8.28842,8.32077,8.53718,-9999,-9999
200509,11.7,1.0,346.976,166.535,1.0,315.082,1.0,1.211,1.0,85.25,0.999306,3.184,0.999306,1.272,0.0,-9999,-9999,88.8404973295,0.996527777778,327.09548701,0.999305555556,156.654722981,0.999305555556,10.2316191327,0.999305555556,30.7500100477,0.999305555556,359.68021154,0.999305555556,380.483,0.0465278,10.732,10.42,1.0,1.0,42.633,30.87,31.131,-9999,1.0,1.0,1.0,-9999,-0.613226,1.0,35.9837,0.044444,49.9142,0.610358,28.1468,0.950694,39.0433,0.656163,-4.31731,0.0402778,0.0747183,-4.64423,-4.27915,-4.1145,0.0395833,0.0402778,0.0409722,2.47071,2.40058,2.66069,2.76473,6.9561,6.86978,6.95185,6.98446,2.93901,2.93246,3.17713,3.68698,5.16754,5.04454,5.19335,5.44583,-9999,-9999
200510,7.905,0.964382,259.2,115.262,0.233199,286.666,0.230511,2.142,0.230511,85.441,0.197581,4.439,0.198253,1.277,0.0,0.316655468638,0.786962365591,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,379.468,0.954301,7.575,7.83,0.230511,0.230511,47.725,41.244,38.63,-9999,0.229167,0.229167,0.229167,-9999,1.07729,0.231183,21.2581,0.932796,26.1864,0.253223,25.5358,0.976478,31.4558,0.763175,0.751419,0.569892,0.0243671,0.751419,0.770812,0.810127,0.569892,0.698253,0.473118,2.43773,2.49844,2.54619,2.70699,1.74146,1.74146,1.76573,1.81402,2.00984,2.03451,2.25056,2.47516,2.45555,2.37045,2.50714,2.75004,-9999,-9999
200511,3.282,0.340972,184.01,75.455,0.236806,270.593,0.234722,1.443,0.234722,84.998,0.209028,6.119,0.209028,1.653,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,411.862,0.334028,6.31,6.689,0.234722,0.234722,46.637,41.595,45.51,-9999,0.23125,0.23125,0.23125,-9999,1.07719,0.234722,10.24,0.329167,10.0674,0.299822,6.5156,0.334028,6.40581,0.517465,1.73772,0.259722,0.0129726,1.71587,1.73772,1.76115,0.279861,0.259722,0.255556,1.88415,1.78307,1.80355,1.87457,0.142769,0.0251061,0.0720431,0.102916,1.22756,1.16142,1.22712,1.26547,0.235339,0.212998,0.242361,0.294988,-9999,-9999
200512,-0.963,0.559812,147.927,56.749,0.185484,251.549,0.516801,1.236,0.139113,84.656,0.537634,4.564,0.537634,1.945,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.063,0.513441,1.0,1.702,0.560484,0.560484,48.263,42.571,46.491,-9999,0.224462,0.224462,0.224462,-9999,1.98409,0.560484,3.98987,0.506048,3.9413,-9999,-10.1318,0.508737,-10.0085,-9999,1.31463,0.403226,-9999,1.27524,1.31333,1.34113,0.426747,0.405914,0.365591,1.2534,1.17976,1.19655,1.22811,-0.0673123,-0.140386,-0.0793689,-0.0682252,1.34096,0.745606,1.27575,1.32257,0.658579,0.284929,0.643012,0.657999,-9999,-9999
200601,-2.598,0.0,165.106,74.084,0.0,243.584,0.0,1.431,0.0,85.26,0.0,2.248,0.0,1.741,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,372.409,0.0,0.805,1.317,0.0,0.0,47.597,42.649,46.512,-9999,0.0,0.0,0.0,-9999,1.75471,0.0,-0.407178,0.0,-0.506575,-9999,-23.6562,0.0,-29.431,-9999,1.55075,0.0,-9999,1.54897,1.55075,1.55432,0.0,0.0,0.0,1.47209,1.45246,1.50287,1.56396,-0.0692904,-0.101624,-0.068688,0.0135833,2.26777,1.91009,2.26777,2.5387,4.68645,4.50107,4.60998,4.68643,-9999,-9999
200602,-1.048,0.0,227.071,103.114,0.0,248.66,0.0,1.633,0.0,84.586,0.0,3.976,0.0,1.796,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,372.412,0.0,0.748,1.138,0.0,0.0,47.886,42.736,46.613,-9999,0.0,0.0,0.0,-9999,1.04665,0.0,-0.419354,0.0,-0.521724,-9999,-23.772,0.0,-29.5751,-9999,1.55768,0.0,-9999,1.55589,1.55768,1.56124,0.0,0.0,0.0,1.65455,1.64974,1.68282,1.75567,0.119732,0.0750232,0.120336,0.198352,2.35985,1.98766,2.35985,2.64179,5.81322,5.68347,5.79022,5.81319,-9999,-9999
200603,1.322,0.00672043,313.03,151.566,0.0,259.809,0.0,1.978,0.00672043,84.474,0.00537634,2.722,0.00537634,2.087,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,372.426,0.0,0.429,0.231,0.0,0.0,49.207,43.642,47.648,-9999,0.00604839,0.00604839,0.00604839,-9999,-2.36162,0.0,-0.401457,0.0,-0.516809,-9999,-22.685,0.0,-29.2032,-9999,1.55867,0.0,-9999,1.55694,1.55867,1.56261,0.0,0.0,0.0,1.95519,1.9508,2.00127,2.06929,0.445793,0.395079,0.442725,0.511002,2.49342,2.10015,2.49342,2.79131,7.38894,7.3173,7.38891,7.46694,-9999,-9999
200604,5.93,0.354167,398.549,212.837,0.0,270.146,0.0,2.815,0.154861,84.72,0.353472,2.685,0.0,1.461,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,376.068,0.0,1.761,1.218,0.354167,0.354167,48.883,43.581,47.556,-9999,0.353472,0.353472,0.353472,-9999,-2.77717,0.354167,27.4346,0.0,40.4365,-9999,1.25144,0.0,1.84453,-9999,-1.93927,0.0,-9999,-2.0279,-1.82242,-1.71287,0.0,0.0,0.0,2.57652,2.60132,2.65374,2.71353,4.62711,4.35183,4.54356,4.63037,2.73965,2.30755,2.73965,3.06696,9.26537,9.22909,9.31568,9.48421,-9999,-9999
200605,10.288,1.0,459.913,275.614,0.0,278.161,0.0,3.939,0.849462,85.154,1.0,0.92,0.0,1.409,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.263,0.0,7.899,6.906,1.0,1.0,44.124,38.773,44.051,-9999,1.0,1.0,1.0,-9999,-2.98405,1.0,65.8429,0.0,102.959,-9999,36.3538,0.0,56.8467,-9999,-6.86697,0.0,-9999,-7.19512,-6.83852,-6.44951,0.0,0.0,0.0,3.22678,3.22678,3.3475,3.40346,10.2857,9.82518,9.87743,10.3974,2.94542,2.5168,2.94542,3.29732,10.8899,10.8898,11.0063,11.2402,-9999,-9999
200606,12.88,1.0,486.266,281.194,0.0,292.719,0.0,6.25,0.971528,85.421,1.0,1.927,0.0,1.348,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.248,0.0,9.011,8.165,1.0,1.0,42.539,36.096,41.556,-9999,1.0,1.0,1.0,-9999,-2.60609,1.0,65.8416,0.0,106.033,-9999,36.2987,0.0,58.4561,-9999,-6.87504,0.0,-9999,-7.20624,-6.84564,-6.45698,0.0,0.0,0.0,3.64004,3.64004,3.74116,3.84239,10.7673,10.0763,10.34,10.8356,3.0521,2.6302,3.07325,3.45532,11.2055,11.2054,11.2902,11.5569,-9999,-9999
200607,15.777,1.0,473.258,275.302,0.0,311.801,0.0,4.94,0.96371,85.405,0.994624,2.561,0.0,1.19,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.244,0.0,12.485,11.513,1.0,1.0,38.349,31.159,37.679,-9999,0.997312,0.997312,0.997312,-9999,-2.60693,1.0,65.5424,0.0,101.458,1.2678,36.0398,0.0,55.789,3.0688,-6.86353,0.0,0.155569,-7.20307,-6.83224,-6.4355,0.0,0.0,0.0,4.06194,3.99238,4.13126,4.29322,11.2261,10.4282,10.777,11.2601,3.19569,2.75394,3.21784,3.61789,11.0657,11.0656,11.15,11.4147,-9999,-9999
200608,13.569,0.972446,423.251,246.734,0.953629,308.598,0.949597,4.674,0.972446,84.854,0.928091,2.324,0.908602,1.992,0.913306,0.406125363122,0.622311827957,159.767403963,0.885752688172,-9999,-9999,-9999,-9999,-9999,-9999,32.5353846343,0.885752688172,374.550261445,0.885752688172,380.356,0.93414,11.971,11.466,0.973118,0.973118,42.239,32.494,38.588,-9999,0.968414,0.969086,0.969086,-9999,-1.43634,0.972446,68.6628,0.915323,106.289,0.735755,27.8828,0.928763,43.1621,0.83324,-6.40608,0.860887,0.0600074,-6.67073,-6.355,-6.2533,0.848118,0.864247,0.888441,2.90822,2.78694,2.95763,3.07734,9.39059,9.28058,9.34275,9.41009,3.82461,3.68377,3.82461,4.28037,9.781,9.81877,10.0177,10.3468,-9999,-9999
200609,11.929,1.0,346.976,186.236,1.0,305.123,1.0,3.211,1.0,85.163,0.999306,5.067,1.0,1.869,0.995139,0.35363412466,0.813888888889,100.698637436,0.995833333333,-9999,-9999,-9999,-9999,-9999,-9999,23.2050833725,1.0,363.982793056,1.0,374.815,0.999306,10.972,10.671,1.0,1.0,40.291,32.396,37.748,-9999,1.0,1.0,1.0,-9999,-0.721055,1.0,50.6706,0.991667,75.0186,0.733791,19.2809,0.998611,28.5456,0.905904,-4.04859,0.973611,0.0556604,-4.12739,-4.0266,-3.86258,0.725,0.970833,0.979861,2.68391,2.54596,2.64337,2.74951,6.65104,6.58932,6.62809,6.68419,1.92577,1.94255,2.06733,2.18504,6.25977,6.23939,6.3005,6.4372,-9999,-9999
200610,9.685,1.0,259.2,160.365,1.0,275.081,1.0,3.566,1.0,85.2,0.999328,0.432,1.0,1.913,0.852823,0.399087265028,0.661962365591,61.6890730812,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,19.8746032708,1.0,352.059665323,1.0,378.972,0.984543,8.957,9.003,1.0,1.0,42.24,37.24,42.052,-9999,1.0,1.0,1.0,-9999,0.026047,1.0,28.267,0.879704,27.7907,0.551136,27.6736,0.981183,27.2072,1.01524,-0.122159,0.959005,0.0432516,-0.26673,-0.129884,-0.108434,0.922715,0.971774,0.971774,2.61071,2.54647,2.60555,2.65218,2.76765,2.71943,2.76605,2.77519,2.25236,2.02799,2.31163,2.43974,2.4446,2.24164,2.39323,2.44731,-9999,-9999
200611,4.061,1.0,184.01,111.27,1.0,248.69,1.0,2.572,1.0,85.314,1.0,1.287,1.0,1.673,0.938194,0.36669349587,0.528472222222,17.3522062921,0.995833333333,-9999,-9999,-9999,-9999,-9999,-9999,14.0323724722,1.0,325.001895833,1.0,375.915,0.992361,4.706,5.424,1.0,1.0,43.844,38.799,41.587,-9999,1.0,1.0,1.0,-9999,2.13842,1.0,9.44516,0.982639,9.286,0.413038,19.0181,0.989583,18.6977,0.860814,1.53169,0.928472,0.0194355,1.48721,1.50535,1.52767,0.955556,0.940278,0.927083,1.69987,1.688,1.70408,1.72556,0.166723,0.166687,0.189767,0.219121,1.51046,1.45816,1.51513,1.60867,0.169025,0.11218,0.158008,0.193319,-9999,-9999
200612,1.364,1.0,147.927,72.999,1.0,256.522,1.0,1.637,1.0,85.551,1.0,2.006,1.0,1.685,0.858871,-9999,-9999,3.27634372596,0.997311827957,-9999,-9999,-9999,-9999,-9999,-9999,11.1368176724,1.0,312.639549731,1.0,382.323,0.999328,2.469,3.238,1.0,1.0,46.719,41.915,45.286,-9999,1.0,1.0,1.0,-9999,2.16136,1.0,7.93474,0.981855,7.83814,0.28411,-3.86996,0.986559,-3.82285,0.799259,1.33464,0.852151,0.0206828,1.28568,1.33464,1.38605,0.898522,0.852151,0.734543,1.26011,1.26767,1.29565,1.59609,-0.105408,-0.0860265,0.0164234,0.208372,1.24245,1.23465,1.34288,1.40762,0.0462255,0.0368132,0.0563897,0.109906,-9999,-9999
200701,2.066,1.0,165.106,90.183,1.0,258.858,0.275538,2.201,1.0,85.282,1.0,1.826,1.0,1.772,0.984543,0.412986210487,0.704301075269,11.1214122948,0.997311827957,-9999,-9999,-9999,-9999,-9999,-9999,13.1798564272,1.0,-9999,-9999,386.591,1.0,1.493,2.039,1.0,1.0,48.013,42.75,45.972,-9999,1.0,1.0,1.0,-9999,1.31404,1.0,7.60891,0.964382,10.971,0.260488,13.8094,1.0,19.9112,0.88646,1.07692,0.942876,0.0178067,1.0724,1.07859,1.08607,0.942876,0.928091,0.936828,1.07736,1.047,1.0557,1.07749,0.000184544,-0.0289593,-0.0193786,-0.00591036,1.29575,1.17016,1.23332,1.29575,0.061934,0.033821,0.0539144,0.0621945,-9999,-9999
200702,1.144,1.0,227.071,92.515,0.927827,260.338,0.0,1.258,0.925595,84.565,0.91369,6.537,0.91369,1.932,0.975446,-9999,-9999,31.2916250899,0.910714285714,-9999,-9999,-9999,-9999,-9999,-9999,13.0138832751,0.91369047619,-9999,-9999,390.424,1.0,0.926,1.456,0.926339,0.926339,48.984,45.077,47.561,-9999,0.926339,0.926339,0.926339,-9999,1.57863,0.926339,7.68431,0.918899,11.0797,0.277119,14.2134,0.999256,20.4937,0.804486,0.967494,0.823661,0.0193407,0.928146,0.939159,0.98767,0.858631,0.853423,0.814732,1.05714,1.01886,1.03289,1.05762,0.0754426,0.0708655,0.0833743,0.0971036,1.32556,1.09644,1.1835,1.32235,0.311382,0.189983,0.218003,0.310124,-9999,-9999
200703,2.189,0.974462,313.03,159.755,0.0,262.014,0.0,2.153,0.0,84.668,0.0,3.641,0.0,1.977,0.969758,0.520839596875,0.961693548387,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,387.831,0.990591,2.706,2.626,0.0,0.0,49.174,47.682,47.531,-9999,0.0,0.0,0.0,-9999,-0.405326,0.0,9.35595,0.0,13.1715,0.353114,34.2045,0.96371,48.1537,1.24648,1.02655,0.0,0.452686,0.937158,0.975266,1.01324,0.0,0.0,0.0,0.823674,1.01863,1.13854,1.34109,0.134154,0.0672253,0.134154,0.299891,1.27833,1.25037,1.28411,1.51086,0.945849,0.937137,0.952842,0.983262,-9999,-9999
200704,7.217,0.854167,398.549,213.807,0.600694,274.254,0.599306,3.128,0.599306,85.085,0.586806,2.102,0.586806,1.459,0.840278,0.364833350511,0.668055555556,122.729998064,0.582638888889,-9999,-9999,-9999,-9999,-9999,-9999,23.3735158039,0.586805555556,350.00848981,0.586805555556,390.361,0.814583,6.995,6.113,0.599306,0.599306,46.101,47.387,45.309,-9999,0.598611,0.0,0.598611,-9999,-3.0684,0.599306,22.328,0.539583,30.6737,0.492273,54.7778,0.854167,75.2525,1.11768,0.813507,0.490972,0.0514086,0.684512,0.761423,0.814226,0.501389,0.459028,0.4625,1.91154,2.24807,2.55345,3.08029,1.85229,1.5259,1.77367,2.21165,3.13694,3.06465,3.36561,3.51554,2.39948,2.40861,2.49373,2.59385,-9999,-9999
200705,9.436,1.0,459.913,245.544,1.0,290.737,1.0,2.678,1.0,84.703,1.0,3.219,1.0,1.882,0.999328,0.418864655068,0.803091397849,149.213601277,1.0,-9999,-9999,-9999,-9999,-9999,-9999,33.7229095332,1.0,352.330259409,1.0,374.945,1.0,7.946,7.446,1.0,1.0,46.193,47.588,43.987,-9999,1.0,0.0,1.0,-9999,-1.57292,1.0,44.4569,0.993952,69.2044,0.658403,52.6407,0.99664,81.9438,0.973217,-4.64404,0.988575,0.0633007,-4.64013,-4.59817,-4.56885,0.989919,0.983199,0.989919,2.83919,2.87507,2.92511,2.9542,7.57156,7.46342,7.5628,7.58112,3.56584,3.00774,3.43387,3.65125,7.84781,7.77292,7.91326,7.97298,-9999,-9999
200706,13.729,1.0,486.266,293.751,1.0,300.591,1.0,5.209,1.0,84.983,0.999306,1.267,0.999306,1.872,0.997222,0.369611402685,0.9,180.929896678,0.999305555556,-9999,-9999,-9999,-9999,-9999,-9999,37.582903465,0.999305555556,374.452508511,0.999305555556,363.389,1.0,10.625,9.69,1.0,1.0,44.045,47.638,43.433,-9999,1.0,0.0,1.0,-9999,-3.02117,1.0,77.5875,0.903472,124.658,1.00456,35.7417,0.999306,57.4256,0.910015,-7.48937,0.913889,0.0833521,-7.86547,-7.47813,-7.3867,0.920139,0.9125,0.902778,3.89777,3.55681,3.86742,3.92963,11.3558,11.2854,11.319,11.3759,2.72024,2.95269,3.05117,3.44965,11.2933,11.332,11.4903,11.8337,-9999,-9999
200707,16.797,1.0,473.258,333.938,1.0,292.336,1.0,8.859,1.0,85.173,0.999328,0.019,0.999328,1.945,0.999328,0.301616374493,0.971774193548,193.383089211,0.999327956989,-9999,-9999,-9999,-9999,25.7876684219,0.998655913978,42.4766449031,0.999327956989,388.963063244,0.999327956989,363.821,1.0,12.202,11.301,1.0,1.0,28.809,47.625,35.015,-9999,1.0,0.0,1.0,-9999,-2.24907,1.0,71.5331,0.333333,107.211,0.899162,47.4309,1.0,71.0874,0.846981,-6.30778,0.340726,0.0810481,-6.43687,-6.29008,-6.25206,0.334677,0.33871,0.344758,3.45087,3.36851,3.46481,3.56526,9.7724,9.64434,9.72267,10.1316,2.21744,2.20857,2.56888,4.32913,9.81487,9.68816,10.253,11.2971,-9999,-9999
