TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200012,-0.523,0.997984,17.6064,2.497,0.991935,308.264,0.0,0.302,0.992608,98.767,0.989919,1.276,0.994624,3.337,0.648522,0.45066252711,0.593413978495,3.76204143647,0.988575268817,3.80061193835,0.932795698925,-9999,-9999,0.690132628684,0.989919354839,1.80949190178,0.932795698925,0.910141086284,0.989919354839,-9999,-9999,386.785,0.997984,2.186,3.214,3.602,4.052,4.353,0.998656,0.998656,0.998656,0.998656,0.998656,38.838,31.438,42.902,41.261,45.328,0.995968,0.995968,0.995968,0.994624,0.987231,-9999,1.0,2.44436,0.987231,-9999,0.0805403,-10.1239,0.987231,-9999,0.334423,0.867334,0.987231,0.0100348,0.857267,0.865701,0.86873,0.987231,0.987231,0.987231,0.888585,0.882309,0.886204,0.887984,0.0214596,0.0194303,0.0208108,0.0230116,0.8269,0.82237,0.832456,0.894686,0.0873353,0.0785183,0.0880438,0.0949347,1.31983,1.0
200101,-3.274,1.0,30.2499,6.248,0.860887,288.629,0.0,0.282,1.0,99.483,0.983871,0.363,0.837366,2.96,0.80578,0.390815951371,0.614247311828,0.171788067374,0.98252688172,12.1077095267,0.838037634409,-9999,-9999,1.78585362387,0.983870967742,4.33379259516,0.831317204301,1.85084139693,0.983870967742,-9999,-9999,384.094,1.0,0.238,1.247,1.699,2.253,2.652,1.0,1.0,1.0,1.0,1.0,30.356,30.124,42.215,42.693,44.234,0.821237,0.821909,0.821909,0.821237,0.821237,-9999,1.0,1.66794,0.913978,-9999,0.0716709,-9.63861,0.913306,-9999,0.402373,0.491167,0.879704,0.00833457,0.489443,0.491185,0.495003,0.890457,0.890457,0.893817,0.549864,0.54959,0.553407,0.56168,0.0662537,0.0581092,0.0620044,0.067376,0.555253,0.578798,0.620775,0.836525,0.0551249,0.0556374,0.0612027,0.0890911,0.789801,1.0
200102,-9.579,1.0,86.8757,29.5,0.0230655,247.666,0.0,0.47,0.997768,99.016,0.994792,1.493,0.0,4.076,0.990327,0.514885604224,0.837053571429,1.83839315265,0.99255952381,-9999,-9999,-9999,-9999,8.08070739404,0.994791666667,-9999,-9999,9.70418411221,0.994791666667,-9999,-9999,382.51,1.0,-0.203,0.637,0.954,1.463,1.825,1.0,1.0,1.0,1.0,1.0,23.268,28.157,41.124,41.151,43.898,0.888393,0.898065,0.881696,0.874256,0.789435,-9999,1.0,3.3457,0.883185,-9999,0.0710519,-8.50595,0.883185,-9999,0.425563,0.472817,0.646577,0.00925001,0.482012,0.485934,0.488658,0.744048,0.698661,0.670387,0.483597,0.482537,0.498286,0.536321,0.0144163,-0.00465901,0.0136535,0.0447692,0.660462,0.509064,0.655641,0.763318,0.0972263,0.0575933,0.0714532,0.0889442,0.7462,1.0
200103,-5.143,1.0,188.301,84.997,0.988575,252.379,0.0,0.923,1.0,98.797,0.995296,0.864,0.987231,3.432,0.985215,0.408394669233,0.924731182796,32.103566542,0.993279569892,152.657874109,0.991935483871,-9999,-9999,13.0545822425,0.995295698925,35.5966654725,0.989919354839,15.9960579126,0.995295698925,-9999,-9999,383.369,1.0,0.035,0.611,0.852,1.256,1.55,1.0,1.0,1.0,1.0,1.0,22.725,27.33,40.89,41.063,43.429,0.997312,0.997312,0.99664,0.994624,0.994624,-9999,1.0,6.76763,0.998656,-9999,0.133491,20.8939,0.998656,-9999,0.52021,0.573276,0.985215,0.00947601,0.526192,0.547198,0.599305,0.991935,0.990591,0.982527,0.775854,0.722058,0.768819,0.805853,0.218159,0.196091,0.206548,0.217695,0.842263,0.757483,0.780109,0.816524,0.25945,0.216923,0.225795,0.257337,0.768171,1.0
200104,4.331,1.0,313.037,114.467,1.0,292.35,0.0,2.159,1.0,99.077,0.991667,1.743,0.986806,3.619,0.979167,0.45139906008,0.947916666667,63.3384539522,0.959722222222,214.204938014,0.996527777778,-9999,-9999,11.2775428658,0.991666666667,59.2500169917,0.996527777778,16.3137670532,0.991666666667,-9999,-9999,380.556,1.0,0.716,0.968,1.095,1.305,1.419,0.999306,0.999306,0.999306,0.999306,0.999306,37.929,34.915,46.663,48.321,51.524,0.996528,0.994444,0.989583,0.985417,0.985417,-9999,1.0,13.3663,0.997222,-9999,0.210655,24.2611,0.994444,-9999,0.578783,-0.27298,0.988889,0.0179782,-0.304918,-0.291809,-0.264163,0.991667,0.989583,0.988889,1.36328,1.34318,1.35939,1.38614,1.64994,1.64466,1.64914,1.66308,1.32314,1.24261,1.29124,1.31453,1.76265,1.70549,1.75153,1.76855,0.856188,1.0
200105,7.743,1.0,421.644,188.955,1.0,294.982,0.0,4.464,1.0,99.178,0.991263,1.318,0.994624,3.692,0.989919,0.460030925759,0.978494623656,113.280267382,0.965053763441,354.884423616,0.999327956989,-9999,-9999,11.0649692576,0.99126344086,78.2667365389,0.994623655914,22.1019777416,0.99126344086,-9999,-9999,377.986,0.997984,5.436,5.09,4.754,4.338,3.892,1.0,1.0,1.0,1.0,1.0,34.65,31.787,42.248,41.691,43.733,1.0,1.0,1.0,0.993952,0.994624,-9999,1.0,38.2728,0.998656,-9999,0.403712,55.134,0.997312,-9999,0.738522,-2.073,0.984543,0.0271709,-2.10731,-2.09651,-2.0671,0.991263,0.986559,0.944892,2.54144,2.46947,2.52339,2.8445,4.59066,4.57717,4.61912,4.8961,2.81488,2.81426,2.8673,3.0033,4.87698,4.85757,4.88695,5.29284,1.64212,1.0
200106,13.193,1.0,476.438,194.58,1.0,329.057,0.0,5.747,1.0,99.022,0.998611,2.413,0.997222,3.432,0.991667,0.436452009274,0.86875,119.610072097,0.979166666667,371.545599837,0.997916666667,-9999,-9999,12.0035806159,0.998611111111,79.9993173438,0.997916666667,24.9398254831,0.998611111111,-9999,-9999,372.836,1.0,9.446,8.582,7.894,7.073,6.187,1.0,1.0,1.0,1.0,1.0,34.494,30.642,40.174,40.354,42.163,1.0,1.0,0.999306,0.997917,0.997222,-9999,1.0,52.7717,0.999306,-9999,0.545398,47.7683,0.999306,-9999,0.801853,-2.19094,0.980556,0.0384422,-2.22731,-2.1879,-2.15682,0.96875,0.981944,0.999306,4.57267,4.29261,4.56634,4.61177,6.66146,6.44943,6.75207,6.83525,4.44837,4.42451,4.49405,4.8307,6.5989,6.56771,6.64511,6.96523,2.89187,1.0
200107,17.993,1.0,451.327,214.519,1.0,352.053,0.0,6.54,1.0,99.396,0.994624,2.055,0.999328,3.587,0.991263,0.462805458146,0.879704301075,132.849657616,0.968413978495,410.859675418,0.999327956989,-9999,-9999,13.2456924552,0.994623655914,77.2534475806,1.0,28.3724691683,0.994623655914,-9999,-9999,370.876,1.0,13.929,12.987,12.096,10.899,9.595,1.0,1.0,1.0,1.0,1.0,26.864,22.516,28.42,28.64,31.083,0.997312,0.99664,0.995296,0.989247,0.989247,-9999,1.0,72.8195,0.998656,-9999,0.618423,39.4783,0.998656,-9999,0.726147,-2.83212,0.992608,0.0462827,-2.87063,-2.83212,-2.82348,0.989919,0.992608,0.993952,5.79876,5.59319,5.72266,5.79001,8.51599,8.42554,8.5533,8.63907,5.67864,5.27792,5.47348,5.66579,8.33088,8.11099,8.20261,8.35278,5.26572,1.0
200108,14.776,1.0,358.749,175.051,0.997312,335.441,0.0,5.002,1.0,99.391,0.975806,1.57,0.998656,3.477,0.96707,0.414070699419,0.952284946237,105.928062971,0.952956989247,329.515589723,0.995295698925,-9999,-9999,11.3248715803,0.975806451613,64.761640745,0.990591397849,25.0604132614,0.975806451613,-9999,-9999,369.394,1.0,12.059,11.907,11.459,10.818,9.998,1.0,1.0,1.0,1.0,1.0,26.255,18.114,20.821,20.616,23.235,1.0,1.0,1.0,0.999328,0.998656,-9999,1.0,58.0074,0.999328,-9999,0.565889,27.5193,0.999328,-9999,0.739327,-1.97999,0.989919,0.0428345,-1.97367,-1.95407,-1.94223,0.989919,0.993952,0.994624,5.03769,5.00899,5.05116,5.07111,6.97466,6.9542,7.00204,7.03903,4.94182,4.9088,5.00853,5.19607,7.10834,7.10836,7.20119,7.28698,4.07633,1.0
200109,10.367,1.0,238.364,77.638,1.0,326.831,0.0,2.329,1.0,99.384,0.990972,5.26,0.998611,3.718,0.989583,0.421076259157,0.952083333333,31.1992717132,0.959722222222,143.824839539,0.999305555556,-9999,-9999,5.33853877715,0.990277777778,42.4450208333,1.0,11.1429392919,0.990277777778,-9999,-9999,374.681,1.0,9.403,9.905,9.889,9.81,9.487,1.0,1.0,1.0,1.0,1.0,34.945,26.451,35.307,35.319,34.794,1.0,1.0,0.999306,1.0,1.0,-9999,1.0,17.3009,0.999306,-9999,0.287025,0.829636,0.999306,-9999,0.494488,-0.00676144,0.999306,0.0333961,-0.0136941,-0.00157104,0.0177224,0.999306,0.999306,0.999306,3.35024,3.28169,3.32796,3.3503,3.29627,3.291,3.32917,3.34233,3.73125,3.69889,3.72718,3.75406,3.62833,3.61871,3.62825,3.65208,2.88285,1.0
200110,6.004,1.0,124.386,29.194,1.0,324.549,0.0,1.011,1.0,99.042,0.989247,2.234,1.0,3.541,0.975806,0.439464131827,0.887096774194,12.6215233086,0.970430107527,52.5569823839,0.998655913978,-9999,-9999,1.83945002529,0.989247311828,21.0498267298,0.998655913978,4.46039849424,0.989247311828,-9999,-9999,379.38,0.999328,6.099,6.928,7.166,7.44,7.519,1.0,1.0,1.0,1.0,1.0,38.776,32.287,43.617,44.238,46.68,0.999328,1.0,1.0,1.0,1.0,-9999,1.0,5.74628,1.0,-9999,0.133636,-6.08996,1.0,-9999,0.50532,0.921325,0.974462,0.0218913,0.921325,0.924803,0.928153,0.974462,0.997984,0.984543,2.09224,2.09023,2.09827,2.10515,1.17283,1.16555,1.17362,1.178,2.04429,2.04275,2.06286,2.11335,1.18925,1.21487,1.23633,1.26802,1.83535,1.0
200111,-1.875,0.963194,46.7844,13.854,0.965972,276.782,0.0,0.792,0.963194,98.528,0.899306,0.428,0.9375,4.144,0.89375,0.552129959392,0.872916666667,-6.11712841846,0.861805555556,23.6302887256,0.928472222222,-9999,-9999,1.33846389382,0.883333333333,8.53727964744,0.927083333333,3.09228056804,0.883333333333,-9999,-9999,380.448,0.963194,1.106,2.652,3.174,3.951,4.564,0.963194,0.963194,0.961111,0.961111,0.961111,38.218,32.78,44.888,45.486,46.646,0.955556,0.956944,0.956944,0.95625,0.95625,-9999,1.0,3.26245,0.963194,-9999,0.10352,-21.1028,0.963194,-9999,0.592109,0.591198,0.960417,0.0112102,0.590163,0.592086,0.594047,0.963194,0.957639,0.963194,0.85949,0.854453,0.861676,0.869498,0.275762,0.261963,0.269474,0.275908,0.676909,0.666687,0.679639,0.690591,0.220221,0.221377,0.223864,0.230846,0.896311,1.0
200112,-9.031,1.0,17.839,3.869,0.637097,255.017,0.0,0.271,0.997984,99.651,0.982527,0.329,0.781586,3.097,0.526882,-9999,-9999,-9.692952986,0.98252688172,7.14804093567,0.604838709677,-9999,-9999,2.63140847533,0.98252688172,2.85652412281,0.604838709677,4.59014885494,0.98252688172,-9999,-9999,383.549,1.0,0.324,1.597,2.042,2.639,3.081,1.0,1.0,1.0,1.0,1.0,31.601,28.927,39.323,39.646,38.203,0.836694,0.83871,0.836022,0.836022,0.823253,-9999,1.0,1.16139,0.681452,-9999,0.0546851,-10.9966,0.681452,-9999,0.519535,0.53221,0.664651,0.00806973,0.530619,0.532233,0.536151,0.670027,0.666667,0.664651,0.432363,0.430161,0.438875,0.462429,-0.100972,-0.104176,-0.0999677,-0.0857202,0.418581,0.377997,0.399125,0.431069,0.0134523,0.0122175,0.0126659,0.0140556,0.801672,1.0
200201,-5.437,1.0,30.2499,7.021,0.849462,269.113,0.0,0.312,0.987903,98.528,0.997312,1.288,0.763441,3.832,0.901882,0.536603568173,0.782258064516,-1.34568897827,0.918682795699,12.0540353453,0.747983870968,-9999,-9999,2.88778897849,1.0,5.43089112177,0.747983870968,3.39106182796,1.0,-9999,-9999,382.94,1.0,0.127,0.792,1.111,1.595,1.964,1.0,1.0,1.0,1.0,1.0,25.954,27.817,39.563,39.535,41.247,0.990591,0.986559,0.968414,0.965054,0.965054,-9999,1.0,1.86149,0.90121,-9999,0.0839533,-12.8228,0.899866,-9999,0.581411,0.724093,0.864919,0.0107863,0.705637,0.717013,0.733143,0.872312,0.864919,0.862231,0.632068,0.626609,0.632068,0.665236,-0.0816806,-0.0895135,-0.0816806,-0.0669729,0.663214,0.660247,0.676417,0.749128,0.060559,0.0484376,0.0604825,0.0738399,0.832631,1.0
200202,-2.374,1.0,86.8757,29.41,0.994792,276.972,0.0,0.734,1.0,97.348,0.995536,0.217,0.998512,4.331,0.988095,0.605886237962,0.921130952381,5.89486152271,0.994047619048,50.8376463188,0.996279761905,-9999,-9999,5.21700892857,1.0,17.7027509921,0.997767857143,6.99617559524,1.0,-9999,-9999,381.312,1.0,0.35,1.035,1.311,1.677,1.921,1.0,1.0,1.0,1.0,1.0,37.089,31.716,45.256,44.499,48.112,0.99628,0.998512,0.994048,0.985863,0.985119,-9999,1.0,4.21144,0.991815,-9999,0.12566,-9.77738,0.994792,-9999,0.540708,0.615515,0.991071,0.011795,0.605999,0.609563,0.618961,0.991815,0.991071,0.991815,0.739008,0.73449,0.736083,0.749968,0.127794,0.124575,0.127533,0.131402,0.781439,0.775626,0.779635,0.782931,0.202261,0.198069,0.202261,0.2061,0.853764,1.0
200203,-0.966,1.0,188.301,87.314,0.991263,258.605,0.0,1.567,1.0,98.628,0.990591,0.175,0.999328,3.801,0.985887,0.481043315691,0.963037634409,30.366970275,0.97311827957,175.902171564,0.989919354839,-9999,-9999,15.5727016129,1.0,40.4581733119,0.99126344086,18.1593145161,1.0,-9999,-9999,381.616,0.994624,0.43,1.134,1.383,1.682,1.888,1.0,1.0,1.0,1.0,1.0,37.71,30.986,41.363,40.722,42.066,0.984543,0.980511,0.97379,0.974462,0.961022,-9999,1.0,6.7013,0.995296,-9999,0.138502,10.8937,0.995296,-9999,0.590409,0.453285,0.986559,0.013011,0.437358,0.446783,0.456179,0.987231,0.986559,0.979839,0.881752,0.871903,0.879665,0.90719,0.437825,0.429847,0.433401,0.450003,0.954573,0.938411,0.95994,0.985678,0.482667,0.48139,0.489674,0.498843,0.861633,1.0
200204,5.046,1.0,313.037,157.855,1.0,272.827,0.0,4.231,1.0,99.937,0.995139,0.007,0.999306,3.325,0.990972,0.419417455588,0.89375,80.0051975845,0.996527777778,307.512954639,0.998611111111,-9999,-9999,15.2009621749,0.999305555556,68.6454995889,0.996527777778,22.7786258865,0.999305555556,-9999,-9999,381.371,1.0,1.889,2.156,2.133,2.133,2.106,1.0,1.0,1.0,1.0,1.0,43.895,33.082,42.395,42.676,46.304,0.984028,0.979861,0.971528,0.970139,0.952778,-9999,1.0,13.1916,0.999306,-9999,0.187218,47.059,0.999306,-9999,0.674296,-0.607004,0.96875,0.0210561,-0.607971,-0.602329,-0.594514,0.9875,0.977083,0.986111,1.68678,1.57851,1.62026,1.6349,2.23126,2.1729,2.21915,2.2378,1.66729,1.47753,1.5757,1.60993,2.1874,2.07554,2.13602,2.18306,1.05179,1.0
200205,11.222,1.0,421.644,225.111,1.0,297.346,0.0,6.594,1.0,99.627,0.995968,1.379,0.999328,3.432,0.990591,0.423463661499,0.974462365591,133.37363513,0.972446236559,443.400935141,0.996639784946,-9999,-9999,16.4285004359,0.992607526882,63.1252287806,0.999327956989,28.0514190658,0.991935483871,-9999,-9999,376.594,1.0,7.483,6.88,6.315,5.675,5.021,1.0,1.0,1.0,1.0,1.0,35.152,29.091,37.921,38.006,37.498,0.994624,0.994624,0.989919,0.988575,0.977151,-9999,1.0,42.6325,1.0,-9999,0.435819,69.3718,1.0,-9999,0.908908,-2.07246,0.950941,0.0316687,-2.09073,-2.07274,-2.06774,0.974462,0.950941,0.948925,3.33987,3.06426,3.26936,3.30687,5.34425,5.20443,5.34425,5.37218,3.28292,3.25285,3.46402,3.57692,5.33499,5.33365,5.4444,5.58375,2.00114,1.0
200206,14.943,1.0,476.438,208.539,1.0,333.109,0.0,6.12,1.0,99.053,0.990278,2.769,1.0,3.37,0.985417,0.415463854841,0.986805555556,136.799062888,0.961111111111,427.375431885,0.999305555556,-9999,-9999,15.292950785,0.998611111111,89.4071458333,1.0,27.1676077899,0.998611111111,-9999,-9999,371.085,1.0,11.556,10.53,9.635,8.53,7.878,1.0,1.0,1.0,1.0,1.0,23.607,20.102,26.39,27.162,28.03,0.99375,0.997222,0.997917,0.99375,0.993056,-9999,1.0,62.9391,0.999306,-9999,0.696068,49.5058,0.999306,-9999,0.896243,-2.84624,0.971528,0.0428851,-2.90632,-2.87939,-2.85529,0.992361,0.946528,0.971528,5.1919,4.86751,5.1307,5.19671,7.91155,7.781,7.97669,8.06774,5.34617,5.21467,5.73472,5.81855,8.18537,8.16655,8.47226,8.53875,3.1496,1.0
200207,17.674,1.0,451.327,196.847,1.0,354.878,0.0,6.182,1.0,99.321,0.99664,2.301,1.0,3.2,0.991263,0.400994270578,0.987903225806,132.321749845,0.963037634409,401.140195893,0.999327956989,-9999,-9999,14.0405210478,0.999327956989,84.3415188172,1.0,25.7264629287,0.994623655914,-9999,-9999,370.177,1.0,14.062,13.143,12.258,11.14,9.876,1.0,1.0,1.0,1.0,1.0,28.697,22.6,28.616,29.023,29.049,1.0,0.999328,0.999328,0.997312,0.997312,-9999,1.0,71.9535,1.0,-9999,0.705658,40.1798,1.0,-9999,0.715575,-2.2977,0.950269,0.0449294,-2.36497,-2.32706,-2.29988,0.928091,0.984543,0.939516,5.80393,5.545,5.77775,5.83695,7.90831,7.88821,8.10749,8.17382,6.75208,5.78005,6.29859,6.71738,8.76206,8.2412,8.66321,8.79884,4.2194,1.0
200208,17.678,0.829973,358.749,185.856,0.835349,340.67,0.0,7.43,0.829973,99.731,0.719086,1.857,0.827957,2.613,0.711022,0.305239577262,0.969758064516,121.179735074,0.694220430108,373.986820591,0.797715053763,-9999,-9999,14.6146163884,0.713709677419,-9999,-9999,26.617876549,0.711693548387,-9999,-9999,365.912,0.827957,14.134,13.657,13.006,12.099,11.003,0.839382,0.839382,0.839382,0.839382,0.839382,19.849,15.891,20.679,20.864,21.566,0.920027,0.945565,0.921371,0.911962,0.902554,-9999,1.0,60.4174,0.997312,-9999,0.645379,37.0638,0.997312,-9999,0.723718,-1.47032,0.563844,0.0436171,-1.51292,-1.45842,-1.37477,0.581989,0.557124,0.559812,5.9414,5.76367,5.90733,6.08444,7.30405,7.19483,7.40409,7.48221,6.87078,5.40744,6.19479,6.68514,7.75946,7.13211,7.51067,7.75524,4.26304,1.0
200209,9.306,0.998611,238.364,111.106,1.0,304.238,0.0,3.413,0.998611,99.371,0.989583,0.453,0.996528,3.522,0.985417,0.406276423671,0.979166666667,49.3749678091,0.977777777778,217.853100089,0.994444444444,-9999,-9999,9.96503661616,0.997222222222,46.7432214145,0.997222222222,16.125476893,0.99375,-9999,-9999,368.78,0.998611,8.305,9.214,9.544,9.745,9.638,1.0,1.0,1.0,1.0,1.0,21.668,14.465,18.084,18.973,18.739,0.993056,0.995139,0.994444,0.993056,0.985417,-9999,1.0,31.578,0.999306,-9999,0.453306,12.2057,0.999306,-9999,0.650593,-0.470613,0.984722,0.0325421,-0.553769,-0.50293,-0.454659,0.988889,0.984722,0.977083,3.45608,3.38412,3.41549,3.45608,3.9336,3.84677,3.93137,3.94794,3.13498,3.21961,3.29881,3.36687,4.04051,4.06714,4.11067,4.12963,2.30666,1.0
200210,-0.596,1.0,124.386,42.911,0.995968,265.85,0.0,1.319,1.0,99.185,0.983199,0.1,0.997312,3.217,0.974462,0.399097689156,0.973790322581,5.56664741558,0.971774193548,83.2278158602,1.0,-9999,-9999,4.31909579668,0.989247311828,25.3234226608,0.994623655914,6.96403368361,0.989247311828,-9999,-9999,371.913,1.0,1.041,2.935,3.917,5.072,5.877,1.0,1.0,1.0,1.0,1.0,18.651,13.443,16.155,16.78,19.08,0.990591,0.989247,0.990591,0.989919,0.989247,-9999,1.0,7.65603,1.0,-9999,0.177272,2.1982,1.0,-9999,0.461604,0.176733,0.987231,0.0166087,0.161165,0.168088,0.176667,0.990591,0.987903,0.989247,1.30475,1.26248,1.29591,1.3297,1.12329,1.1017,1.12401,1.15791,1.06661,1.05002,1.07691,1.11558,1.03195,1.02415,1.03491,1.06434,0.948856,1.0
200211,-5.008,1.0,46.7844,10.243,0.996528,278.224,0.0,0.303,1.0,99.272,0.970833,0.156,0.992361,3.144,0.696528,0.458707720043,0.645833333333,-0.706296331618,0.974305555556,20.4834383176,0.991666666667,-9999,-9999,3.10482501866,0.978472222222,7.29314287489,0.993055555556,2.74169605691,0.978472222222,-9999,-9999,379.736,1.0,-0.409,1.174,1.806,2.886,3.696,1.0,1.0,1.0,1.0,1.0,18.787,15.405,17.812,17.25,20.049,0.997222,0.999306,1.0,1.0,0.997222,-9999,1.0,3.14643,0.986111,3.47035,0.147531,-6.9379,0.986806,-7.65213,0.542012,0.615517,0.935417,0.00794763,0.595355,0.607827,0.628005,0.938889,0.936111,0.934722,0.63439,0.628711,0.6339,0.656075,0.0283823,0.0257457,0.0291384,0.0350364,0.643284,0.637151,0.644551,0.659462,0.0652779,0.0713016,0.0771186,0.0930625,0.784923,1.0
200212,-9.516,0.989919,17.839,6.084,0.987231,252.164,0.0,0.221,0.987231,100.143,0.941532,0.027,0.97043,3.371,0.000672043,-9999,-9999,-10.1640870638,0.905913978495,10.7258442548,0.944892473118,-9999,-9999,3.87433079894,0.940188172043,3.32313636459,0.944220430108,3.31697874609,0.940188172043,-9999,-9999,381.053,0.989919,-1.023,0.679,1.016,1.945,2.632,0.997984,0.997984,0.997984,0.997984,0.997984,13.528,14.529,18.329,17.257,20.323,0.993952,0.995296,0.993952,0.993952,0.993952,-9999,1.0,1.35484,0.721102,1.72795,0.141065,-19.5639,0.721102,-24.9517,0.508989,0.435787,0.686156,0.00607575,0.41974,0.429855,0.451176,0.702285,0.701613,0.678091,0.331795,0.317883,0.330089,0.386883,-0.0966795,-0.102797,-0.0966795,-0.0642924,0.331201,0.323839,0.327236,0.352615,0.0,0.0,0.00224443,0.0042645,0.732797,1.0
200301,-11.434,1.0,30.2499,10.446,0.980511,246.244,0.0,0.31,0.99664,98.12,0.991263,0.811,0.992608,3.678,0.583333,0.625767407858,0.533602150538,-13.2862031299,0.991935483871,18.9290691489,0.999327956989,-9999,-9999,5.22844617563,0.997983870968,5.28048172615,0.999327956989,5.56000169099,0.997983870968,-9999,-9999,382.624,0.984543,-2.167,-0.69,-0.504,0.349,1.141,1.0,1.0,1.0,1.0,1.0,13.466,13.018,18.026,17.243,20.257,0.995968,0.995296,0.995296,0.995968,0.995968,-9999,1.0,2.37569,0.905914,2.99908,0.148439,-23.12,0.909274,-29.1867,0.575578,0.506711,0.902554,0.0113423,0.502022,0.506711,0.510295,0.899194,0.902554,0.897849,0.412549,0.392897,0.403773,0.415888,-0.130986,-0.112226,-0.10582,-0.0866848,0.322053,0.315951,0.321073,0.32371,0.0307189,0.0249325,0.0311922,0.0318814,0.676478,1.0
200302,-6.314,0.99628,86.8757,32.836,0.991071,257.57,0.0,0.57,0.994048,100.011,0.959077,0.044,0.966518,3.341,0.849702,0.457818777894,0.82068452381,-1.46328703704,0.956101190476,64.3948606487,0.973958333333,-9999,-9999,8.44220213019,0.956101190476,16.416782708,0.975446428571,8.46913898487,0.956101190476,-9999,-9999,383.91,0.99628,-0.949,0.039,0.257,0.835,1.375,0.99628,0.99628,0.99628,0.99628,0.99628,13.566,12.917,17.755,17.11,20.277,0.993304,0.995536,0.99256,0.993304,0.993304,-9999,1.0,2.47517,0.997768,2.72998,0.157371,-0.86128,0.997768,-0.949946,0.628192,0.386927,0.973958,0.0118416,0.382011,0.384977,0.389396,0.979911,0.967262,0.973958,0.505027,0.478294,0.493008,0.516219,0.103959,0.0953539,0.107803,0.131242,0.424485,0.455965,0.502042,0.529716,0.119981,0.115262,0.150867,0.157189,0.749851,1.0
200303,-0.856,1.0,188.301,86.42,1.0,262.785,0.0,1.788,1.0,99.544,0.99328,0.213,0.999328,4.273,0.992608,0.557246253718,0.994623655914,29.1901662539,0.98252688172,170.079879032,1.0,-9999,-9999,14.5899395161,1.0,39.0071729357,0.90188172043,15.4707861473,0.999327956989,-9999,-9999,380.525,1.0,-0.053,0.54,0.689,1.083,1.438,1.0,1.0,1.0,1.0,1.0,22.766,17.449,18.974,18.889,20.81,0.997984,0.997984,0.99664,0.99664,0.99664,-9999,1.0,6.43659,1.0,8.20917,0.17206,15.7432,1.0,20.0788,0.533746,0.48104,0.997984,0.0126117,0.474936,0.47885,0.482297,0.998656,0.998656,0.987903,0.858836,0.853007,0.857496,0.860201,0.371061,0.374074,0.378614,0.380476,0.685905,0.688517,0.743429,0.793491,0.32178,0.321551,0.352645,0.37598,0.822372,1.0
200304,1.967,1.0,313.037,154.666,0.997222,266.814,0.0,3.279,1.0,99.754,0.993056,0.143,0.997222,3.965,0.988194,0.518386129908,0.985416666667,83.115250812,0.986805555556,301.138416814,0.998611111111,-9999,-9999,19.1820777187,0.999305555556,58.3049255952,0.930555555556,24.1303940603,0.999305555556,-9999,-9999,381.928,1.0,0.567,1.259,1.294,1.492,1.642,1.0,1.0,1.0,1.0,1.0,29.744,25.002,35.314,36.005,38.862,0.997917,0.997222,0.99375,0.991667,0.986806,-9999,1.0,12.379,1.0,15.6272,0.23694,48.9598,1.0,61.807,0.67876,-0.0839038,0.996528,0.0150078,-0.0938081,-0.0888165,-0.0870915,0.998611,0.997917,0.996528,1.23874,1.22815,1.24413,1.25571,1.3348,1.3206,1.33178,1.34428,1.06753,1.0496,1.07354,1.10405,1.19749,1.18686,1.21715,1.24934,0.878556,1.0
