TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
199907,18.486,1.0,465.1,229.523,1.0,356.591,0.0,6.196,1.0,101.631,1.0,1.219,1.0,3.279,0.859543,0.451712367985,0.836693548387,145.682795699,1.0,482.904905914,1.0,-9999,-9999,-9999,-9999,-9999,-9999,355.673,0.998656,16.94,16.747,1.0,1.0,3.27173,3.0,62.2583,0.969758,79.5883,0.608789,48.6591,0.997984,62.2036,1.00678,-2.14961,0.956317,0.0714644,-2.24311,-2.1618,-2.15347,0.948253,0.958333,0.949597,6.41181,6.31647,6.42683,6.5514,8.5722,8.55262,8.62081,8.72166,7.38921,7.36513,7.59715,7.9285,9.28413,8.92755,9.07046,9.30198,-9999,-9999
199908,17.245,0.997984,396.83,170.336,0.757392,351.428,0.0,5.02,0.997984,101.192,0.898522,1.523,1.0,2.847,0.729839,0.297992766143,0.701612903226,105.192793406,0.600134408602,363.945652174,0.741935483871,-9999,-9999,-9999,-9999,-9999,-9999,362.22,0.958333,16.229,16.401,0.90121,0.90121,1.26838,3.0,43.6084,0.951613,61.8365,0.624355,27.1544,0.957661,38.5049,0.949489,-1.30889,0.862231,0.0712612,-1.49677,-1.37859,-1.31249,0.829973,0.857527,0.88172,5.92923,5.74679,5.83523,5.96417,7.1905,7.15676,7.26771,7.32269,7.80793,7.77705,7.87161,8.11989,7.93375,7.94491,8.01496,8.14469,-9999,-9999
199909,16.411,0.711806,299.926,131.421,0.934028,348.673,0.0,3.685,0.711806,100.907,0.992361,9.33,1.0,3.172,0.863889,0.395534940444,0.850694444444,-9999,-9999,265.764076577,0.925694444444,-9999,-9999,-9999,-9999,-9999,-9999,358.861,0.991667,15.935,16.1,0.99375,0.99375,1.1422,3.0,29.5587,0.991667,41.9141,0.412215,12.576,0.991667,17.8327,0.948202,-0.131986,0.942361,0.0611672,-0.349929,-0.165118,-0.0724592,0.933333,0.942361,0.949306,4.91071,4.65763,4.73301,4.79494,4.6492,4.71259,4.86988,5.13154,6.16503,6.15084,6.24265,6.33026,5.87257,5.6562,5.74298,5.80259,-9999,-9999
199910,10.47,1.0,197.595,69.795,1.0,315.415,0.0,1.635,1.0,101.351,1.0,4.487,1.0,3.819,0.997312,0.478267361526,0.997311827957,-9999,-9999,145.022177419,1.0,-9999,-9999,-9999,-9999,-9999,-9999,359.798,1.0,11.506,12.305,1.0,1.0,-1.58939,3.0,16.0457,1.0,16.0466,0.306801,-12.7002,0.999328,-12.7009,0.779818,0.918039,1.0,0.045076,0.921239,0.933263,0.990216,1.0,1.0,1.0,3.51247,3.52998,3.55283,3.62305,2.59726,2.59406,2.61812,2.62511,4.33771,4.3221,4.33776,4.37133,3.02988,3.01199,3.02821,3.04032,-9999,-9999
199911,6.503,1.0,117.252,34.119,1.0,305.624,0.0,1.305,1.0,101.942,0.999306,3.94,1.0,3.589,0.913889,0.45318912037,0.899305555556,-9999,-9999,68.4326388889,1.0,-9999,-9999,-9999,-9999,-9999,-9999,351.264,1.0,7.98,9.133,1.0,1.0,-2.86271,3.0,4.21175,1.0,1.12915,0.146066,-20.3646,1.0,-5.45963,0.905753,2.03739,0.99375,0.0535489,2.00492,2.03238,2.05447,0.999306,0.992361,0.988194,2.81727,2.82059,2.82804,2.84685,0.801236,0.758155,0.801236,0.825836,3.65763,3.60666,3.68785,3.80983,1.24658,1.28352,1.30802,1.34521,-9999,-9999
199912,4.997,0.909946,81.3706,19.227,0.801747,301.726,0.0,1.211,0.909946,100.842,0.733871,1.945,1.0,4.498,0.441532,-9999,-9999,-9999,-9999,34.4631085193,0.53561827957,-9999,-9999,-9999,-9999,-9999,-9999,339.711,0.796371,5.613,6.867,0.791667,0.791667,-3.38108,3.0,2.2423,0.795027,0.0760083,0.0921287,-34.4471,0.795699,-1.16767,0.887576,3.1264,0.72043,0.0487983,2.88549,3.11803,3.40197,0.733199,0.719086,0.68078,3.67974,3.26887,3.7278,3.89784,0.753185,0.34838,0.433969,0.76982,4.45005,4.4171,4.44325,4.45422,0.703191,0.695214,0.706718,0.71401,-9999,-9999
200001,4.377,1.0,97.8486,26.661,0.989919,301.678,0.0,0.786,1.0,102.361,0.952957,1.22,1.0,3.785,0.995968,0.447026052339,0.909946236559,-3.09042809829,0.952956989247,55.8007246377,0.741935483871,-9999,-9999,-9999,-9999,-9999,-9999,390.726,1.0,5.865,4.901,0.991263,0.991263,-2.50955,3.0,1.64479,1.0,0.0557544,0.065658,-17.6367,1.0,-0.597839,0.678411,2.16521,0.994624,0.0418983,2.12985,2.1865,2.22097,0.993952,0.993952,0.987231,2.58013,2.52238,2.57046,2.59347,0.381162,0.378034,0.386007,0.393005,2.99247,2.97971,3.0329,3.12445,0.646053,0.638419,0.646053,0.669853,-9999,-9999
200002,6.182,1.0,162.921,57.817,1.0,299.179,0.0,1.728,1.0,101.897,1.0,2.726,1.0,4.309,0.826149,0.629387077814,0.764367816092,12.2542933429,0.997844827586,110.149712644,0.994252873563,-9999,-9999,-9999,-9999,-9999,-9999,379.717,0.983477,6.572,5.768,1.0,1.0,-1.15875,3.0,2.8367,0.969828,-0.918417,0.154055,-36.0923,0.979885,11.6853,1.17817,1.68366,0.978448,0.0520214,1.61347,1.66709,1.68069,0.965517,0.977011,0.979885,2.59355,2.55675,2.57661,2.59016,0.8997,0.899922,0.911192,0.921874,3.47134,2.97362,3.3574,3.47134,1.3408,1.38069,1.4495,1.48407,-9999,-9999
200003,7.115,1.0,261.26,77.164,1.0,311.407,0.0,1.588,1.0,102.032,1.0,1.619,1.0,3.538,0.954301,0.500354778864,0.897849462366,34.4775141129,1.0,154.493951613,1.0,-9999,-9999,-9999,-9999,-9999,-9999,380.986,0.997984,7.55,7.028,1.0,1.0,0.943831,3.0,4.57634,0.997312,-1.48165,0.118068,-11.6235,1.0,3.76326,0.813171,0.987775,0.983199,0.0412108,0.982613,0.997052,1.00734,0.983199,0.982527,0.979167,2.7153,2.69964,2.71975,2.72508,1.74197,1.70978,1.72179,1.73339,3.06725,3.31808,3.40432,3.4242,2.07269,2.04572,2.0702,2.09657,-9999,-9999
200004,10.215,1.0,365.821,153.11,1.0,317.268,0.0,3.452,1.0,100.776,1.0,1.153,1.0,3.406,0.9875,0.471099070994,0.971527777778,82.2444333333,1.0,301.49375,1.0,-9999,-9999,-9999,-9999,-9999,-9999,376.085,0.997917,9.254,9.181,1.0,1.0,2.8173,3.0,16.1597,0.068056,31.2395,0.223618,36.3954,1.0,70.3585,0.791533,0.347398,0.977083,0.0434573,0.337263,0.345835,0.367593,0.977083,0.977083,0.975694,3.53831,3.45145,3.50294,3.55667,3.1421,3.11059,3.14868,3.19918,3.77547,3.80054,4.01945,4.21155,3.60804,3.37371,3.47617,3.65826,-9999,-9999
200005,14.923,1.0,446.969,180.736,1.0,344.473,0.0,4.918,1.0,101.482,1.0,3.613,1.0,3.269,0.976478,0.453724523858,0.951612903226,108.658829973,1.0,364.260795585,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,393.468,0.664651,13.446,13.616,1.0,1.0,4.46708,3.0,32.4418,0.16129,49.0696,0.514826,25.8794,1.0,39.1436,0.890711,-0.435041,0.52621,0.0525328,-0.460407,-0.440456,-0.432637,0.52621,0.517473,0.526882,5.80152,5.48374,5.68365,5.80921,6.11601,5.92717,6.11725,6.24096,7.02667,4.92849,7.04012,7.32751,6.18359,5.95267,7.06815,7.23832,-9999,-9999
200006,16.321,1.0,483.36,228.527,1.0,341.563,0.0,5.782,1.0,101.923,1.0,2.057,1.0,3.167,0.853472,0.429376628722,0.79375,148.2436,1.0,512.423991228,0.617361111111,-9999,-9999,-9999,-9999,-9999,-9999,377.247,0.984028,15.342,15.476,1.0,1.0,4.62728,3.0,45.057,0.984028,68.1505,0.406756,49.7975,0.993056,75.3206,0.911142,-1.94984,0.977083,0.0569143,-1.98758,-1.95647,-1.94895,0.977083,0.960417,0.975,5.92759,5.62137,5.86616,5.97625,7.82145,7.59406,7.82214,7.91545,6.41258,6.38415,6.54582,6.63465,8.59443,8.26915,8.40185,8.51845,-9999,-9999
200007,15.109,1.0,463.6,151.597,1.0,351.442,0.0,2.488,1.0,101.181,1.0,3.952,1.0,3.038,0.991935,0.396433192353,0.97311827957,96.5126008065,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,373.321,1.0,15.344,15.266,1.0,1.0,3.40888,3.0,38.7091,1.0,75.4147,0.491089,9.15744,0.999328,17.8409,0.909104,-1.66471,0.993952,0.0576411,-1.68249,-1.66451,-1.64889,0.990591,0.965726,0.999328,5.32653,5.26817,5.30995,5.4318,6.99452,6.91167,6.97523,7.12579,5.65974,5.67009,5.73897,5.88574,7.36815,7.20326,7.27729,7.45192,-9999,-9999
200008,17.611,1.0,393.997,190.959,1.0,347.786,0.0,4.472,0.943548,101.691,1.0,1.744,1.0,2.76,0.922043,0.309680018946,0.872983870968,118.255692204,1.0,383.845238095,0.677419354839,-9999,-9999,-9999,-9999,-9999,-9999,377.816,1.0,16.695,16.587,1.0,1.0,3.49351,3.0,44.0767,1.0,64.8404,0.559304,33.9355,1.0,49.9218,0.741558,-1.64075,0.985215,0.0616212,-1.69998,-1.65006,-1.61886,0.974462,0.983199,0.984543,5.65889,5.34353,5.5357,5.65889,7.35478,7.07524,7.16356,7.26822,5.90803,5.78517,6.00478,6.10056,7.83761,7.63526,7.6993,7.77343,-9999,-9999
200009,15.529,1.0,296.512,109.844,0.952083,351.529,0.0,2.96,0.984722,101.198,0.851389,2.923,0.872222,3.101,0.880556,0.364007989001,0.85,64.7239965089,0.851388888889,242.932504836,0.851388888889,-9999,-9999,-9999,-9999,-9999,-9999,381.856,0.998611,15.751,15.422,0.947917,0.947917,1.96179,3.0,26.0312,0.998611,48.2383,0.350275,4.73709,0.998611,8.77829,0.660309,0.350811,0.990278,0.052291,0.320875,0.331728,0.345062,0.976389,0.982639,0.968056,5.05927,4.83839,4.92553,5.0518,4.71187,4.51722,4.55749,4.71829,5.85446,5.53483,5.7691,5.91792,5.20453,4.99755,5.09911,5.17885,-9999,-9999
200010,10.505,1.0,194.462,62.651,1.0,328.105,0.0,0.922,1.0,100.901,1.0,3.649,1.0,4.127,0.982527,0.494832762376,0.899865591398,22.0642607527,1.0,126.451612903,1.0,-9999,-9999,-9999,-9999,-9999,-9999,377.713,1.0,12.968,12.108,1.0,1.0,-0.863308,3.0,17.3321,1.0,17.333,0.318903,-21.4705,1.0,-21.4717,0.768965,1.3352,1.0,0.0404941,1.30153,1.32679,1.34864,0.999328,1.0,1.0,3.8414,3.84458,3.85221,3.86938,2.5194,2.51505,2.528,2.55206,4.42983,4.42277,4.4744,4.80524,2.9215,2.8517,2.89137,3.07645,-9999,-9999
200011,7.263,1.0,115.289,33.132,0.988889,310.349,0.0,0.637,1.0,100.118,0.950694,2.574,0.950694,4.426,0.990278,0.573886978473,0.976388888889,-6.59756996032,0.684027777778,67.4011111111,0.684027777778,-9999,-9999,-9999,-9999,-9999,-9999,375.849,1.0,9.845,8.618,0.986111,0.986111,-2.21364,3.0,6.99436,1.0,1.02827,0.151508,-26.2142,1.0,-3.85387,0.66298,2.06245,0.999306,0.0348877,2.06012,2.07039,2.084,0.999306,0.997917,0.999306,3.13221,3.13242,3.1421,3.15284,1.07053,1.06785,1.07042,1.07335,3.96372,3.98745,4.00505,4.01165,1.47684,1.46638,1.47301,1.47574,-9999,-9999
200012,5.513,1.0,81.0562,22.837,0.968414,303.116,0.0,1.197,1.0,100.648,0.882392,2.068,0.882392,4.207,0.927419,0.578782563706,0.909274193548,-13.1017251717,0.862231182796,43.5833514674,0.862231182796,-9999,-9999,-9999,-9999,-9999,-9999,382.06,0.999328,8.559,6.794,0.96371,0.96371,-3.83571,3.0,3.38188,0.999328,1.31614,0.0952435,-26.9066,0.999328,-10.4714,0.752387,1.92919,0.99664,0.0379723,1.91772,1.92919,1.93618,0.994624,0.99664,0.99664,2.76755,2.72306,2.78937,2.81042,0.852961,0.820477,0.852961,0.876534,2.69649,2.72606,2.99464,3.04331,0.644838,0.578703,0.591967,0.625809,-9999,-9999
200101,3.333,1.0,97.8486,29.178,0.997312,289.775,0.0,0.596,1.0,101.055,0.999328,2.671,1.0,3.69,0.745968,0.369860083397,0.729838709677,-5.95864448925,1.0,58.3494623656,1.0,-9999,-9999,-9999,-9999,-9999,-9999,390.208,0.0846774,5.654,3.923,1.0,1.0,-3.88758,3.0,1.40154,0.084677,0.545446,0.0552593,-15.1312,0.968414,-5.88868,0.614666,2.32272,0.133737,0.0675488,2.31485,2.32749,2.35484,0.133737,0.133737,0.131048,1.45845,1.24832,1.33021,1.41752,-1.07316,-1.07349,-1.01396,-0.930116,1.57067,1.5813,1.77241,1.78246,0.826945,0.80174,0.824529,0.826945,-9999,-9999
200102,5.034,1.0,161.401,53.45,1.0,301.584,0.0,1.103,1.0,101.703,1.0,1.982,1.0,3.458,0.420387,-9999,-9999,17.3156019345,1.0,110.761775362,0.998511904762,-9999,-9999,-9999,-9999,-9999,-9999,383.213,0.0,6.451,5.205,1.0,1.0,-1.45758,3.0,9.17572,0.0,-1.32986,-9999,-20.4212,0.866815,2.9597,0.773789,1.25492,0.0,-9999,1.2686,1.29914,1.32626,0.0,0.0,0.0,1.63165,1.45076,1.52985,1.60349,0.143404,0.140938,0.223498,0.330521,1.80526,1.81892,1.99606,2.007,1.35125,1.32056,1.34797,1.35125,-9999,-9999
200103,5.931,1.0,257.747,65.656,1.0,312.286,0.0,1.194,1.0,100.445,1.0,2.961,1.0,3.295,0.930108,0.463076168046,0.899865591398,29.316969086,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,381.898,0.112231,7.182,6.131,1.0,1.0,-0.268156,3.0,11.787,0.463038,26.8168,0.244317,-5.19269,0.999328,-11.814,0.721739,0.727793,0.111559,0.0582917,0.737523,0.786493,0.807295,0.111559,0.112903,0.112903,1.72425,1.55655,1.63478,1.70312,0.769994,0.769892,0.854774,0.959172,1.93125,1.94656,2.11578,2.12719,1.6407,1.6041,1.63675,1.6407,-9999,-9999
200104,8.579,1.0,362.625,131.017,1.0,313.186,0.0,2.703,1.0,101.244,1.0,2.353,1.0,3.644,0.929861,0.533934550154,0.881944444444,72.6890477541,0.999305555556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,380.181,0.994444,9.023,8.187,1.0,1.0,1.13623,3.0,21.1233,0.994444,48.058,0.325135,10.3678,0.994444,23.5879,1.04281,-0.323486,0.990972,0.0371411,-0.309364,-0.303998,-0.298918,0.990972,0.990972,0.990972,2.25601,2.24029,2.24952,2.25601,2.56108,2.54477,2.55235,2.55719,3.02849,3.04352,3.10844,3.14175,3.05506,2.99082,3.03115,3.05791,-9999,-9999
200105,14.52,1.0,444.92,223.654,1.0,327.001,0.0,5.241,1.0,101.78,1.0,0.419,1.0,3.625,0.851478,0.52743787047,0.808467741935,134.782891129,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,378.802,0.997984,12.594,12.244,1.0,1.0,3.79518,3.0,32.5675,0.995296,51.8221,0.346411,49.7789,0.994624,79.2092,0.921347,-1.49236,0.990591,0.0467975,-1.49086,-1.47121,-1.43604,0.990591,0.977151,0.985887,3.96181,3.8645,3.92439,4.04876,5.46869,5.35312,5.4078,5.50242,4.02155,3.93556,4.03532,4.06068,5.47792,5.40365,5.44891,5.46324,-9999,-9999
200106,15.082,1.0,483.043,215.095,1.0,338.763,0.0,4.927,1.0,101.715,1.0,1.727,1.0,3.193,0.994444,0.418676954697,0.973611111111,134.091725694,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,373.327,1.0,14.421,13.845,1.0,1.0,2.85088,3.0,41.4128,1.0,70.9037,0.46082,35.1943,0.997917,60.257,0.883056,-2.75323,0.981944,0.0554304,-2.80115,-2.76073,-2.74213,0.980556,0.983333,0.993056,4.21732,4.09243,4.15855,4.20349,6.98162,6.82512,6.94972,6.99109,4.68242,4.42654,4.49571,4.70835,7.15562,7.02819,7.13102,7.20182,-9999,-9999
200107,18.4,1.0,465.1,204.47,1.0,359.922,0.0,5.1,1.0,101.372,0.982527,4.9,1.0,3.223,0.991935,0.401703486462,0.941532258065,129.727575,0.967741935484,401.569430072,0.729166666667,-9999,-9999,-9999,-9999,-9999,-9999,368.56,1.0,16.951,16.45,1.0,1.0,3.68365,3.0,41.8701,0.999328,68.6506,0.486397,35.4468,0.999328,58.119,0.883173,-2.05294,0.993952,0.055416,-2.12519,-2.04884,-2.02981,0.997312,0.992608,0.983871,4.84081,4.72865,4.84081,4.91999,6.94418,6.84076,6.88299,6.96407,4.25086,4.33298,4.45765,4.72938,6.68201,6.4657,6.57447,6.68201,-9999,-9999
200108,18.816,1.0,396.83,179.436,1.0,356.237,0.0,5.317,1.0,101.434,0.946237,1.932,1.0,3.23,0.994624,0.392290404701,0.97311827957,109.444345792,0.952284946237,358.418090207,0.947580645161,-9999,-9999,-9999,-9999,-9999,-9999,367.392,1.0,17.81,17.053,1.0,1.0,2.75831,3.0,39.2818,0.999328,69.8242,0.488135,21.354,0.999328,37.9571,0.762651,-1.7959,0.988575,0.0555531,-1.87511,-1.85008,-1.8226,0.993952,0.989919,0.990591,4.82201,4.65568,4.72881,4.82013,6.67942,6.5217,6.57304,6.66523,4.47383,4.32884,4.49931,4.58858,6.43512,6.25739,6.33639,6.42477,-9999,-9999
200109,13.077,1.0,299.926,104.898,1.0,338.802,0.0,1.426,1.0,101.067,1.0,5.777,1.0,3.467,0.997917,0.448336966346,0.956944444444,59.7341808215,0.998611111111,203.358614066,0.998611111111,-9999,-9999,-9999,-9999,-9999,-9999,364.714,1.0,15.135,13.896,1.0,1.0,-0.348538,3.0,19.2356,0.985417,34.1917,0.299442,-21.7641,1.0,-38.6862,1.15707,-0.963947,0.971528,0.0498754,-0.986657,-0.96503,-0.897294,0.971528,0.971528,0.971528,3.09599,2.89819,3.10171,3.16971,4.06717,3.9058,4.03867,4.07573,3.63933,3.63741,3.7162,3.87477,4.67267,4.51005,4.57316,4.65346,-9999,-9999
200110,14.274,1.0,197.595,75.349,1.0,336.914,0.0,1.97,1.0,101.269,1.0,2.281,1.0,3.915,0.907258,0.458925559727,0.875672043011,27.0927687724,0.997983870968,145.446908602,1.0,-9999,-9999,-9999,-9999,-9999,-9999,365.463,0.99664,14.746,13.624,1.0,1.0,0.0551203,3.0,14.0238,0.99664,14.0246,0.215208,-15.5465,0.99664,-15.5473,0.773722,0.473496,0.994624,0.038629,0.465115,0.473911,0.480553,0.995296,0.994624,0.991935,3.12758,3.12032,3.13159,3.1375,2.67239,2.63933,2.66106,2.66889,3.51825,3.5761,3.64388,3.71257,2.85856,2.84288,2.86227,2.89456,-9999,-9999
200111,7.081,1.0,117.252,37.496,0.9875,311.983,0.0,0.722,1.0,102.085,0.71875,2.67,1.0,2.95,0.997222,0.35282278982,0.967361111111,5.42912006128,0.951388888889,74.725734355,0.952083333333,-9999,-9999,-9999,-9999,-9999,-9999,371.683,1.0,10.595,8.955,1.0,1.0,-3.68924,3.0,3.91139,1.0,0.25809,0.13759,-16.3861,1.0,-1.08122,0.93261,1.1074,0.996528,0.0438594,1.07703,1.10516,1.13128,0.997222,0.996528,0.99375,2.06727,2.0134,2.02281,2.0433,0.910391,0.913634,0.931501,0.945775,2.47784,2.47784,2.60912,2.64312,1.2463,1.2223,1.2463,1.25506,-9999,-9999
