SITE_ID,filename,start_year,end_year,version,filetype,timestamp 
IT-Cp2,FLX_IT-Cp2_FLUXNET2015_SUBSET_DD_2012-2014_2-4.csv,2012,2014,2-4,FLUX-MET,202001280445
IT-Cp2,FLX_IT-Cp2_FLUXNET2015_SUBSET_HH_2012-2014_2-4.csv,2012,2014,2-4,FLUX-MET,202001280445
IT-Cpz,FLX_IT-Cpz_FLUXNET2015_SUBSET_HH_1997-2009_1-4.csv,1997,2009,1-4,FLUX-MET,202001280449
IT-Cpz,FLX_IT-Cpz_FLUXNET2015_SUBSET_DD_1997-2009_1-4.csv,1997,2009,1-4,FLUX-MET,202001280449
IT-Cpz,FLX_IT-Cpz_FLUXNET2015_SUBSET_WW_1997-2009_1-4.csv,1997,2009,1-4,FLUX-MET,202001280449
IT-Cpz,FLX_IT-Cpz_FLUXNET2015_SUBSET_MM_1997-2009_1-4.csv,1997,2009,1-4,FLUX-MET,202001280449
IT-Cpz,FLX_IT-Cpz_FLUXNET2015_SUBSET_YY_1997-2009_1-4.csv,1997,2009,1-4,FLUX-MET,202001280449
IT-Cpz,FLX_IT-Cpz_FLUXNET2015_AUXMETEO_1997-2009_1-4.csv,1997,2009,1-4,AUX,202001280446
IT-Cpz,FLX_IT-Cpz_FLUXNET2015_AUXNEE_2000-2009_1-4.csv,2000,2009,1-4,AUX,202001280446
IT-Isp,FLX_IT-Isp_FLUXNET2015_SUBSET_WW_2013-2014_1-4.csv,2013,2014,1-4,FLUX-MET,202001280450
IT-Isp,FLX_IT-Isp_FLUXNET2015_AUXNEE_2013-2014_1-4.csv,2013,2014,1-4,AUX,202001280449
IT-Isp,FLX_IT-Isp_FLUXNET2015_AUXMETEO_2013-2014_1-4.csv,2013,2014,1-4,AUX,202001280449
IT-Isp,FLX_IT-Isp_FLUXNET2015_SUBSET_YY_2013-2014_1-4.csv,2013,2014,1-4,FLUX-MET,202001280450
IT-Isp,FLX_IT-Isp_FLUXNET2015_SUBSET_MM_2013-2014_1-4.csv,2013,2014,1-4,FLUX-MET,202001280450
IT-Isp,FLX_IT-Isp_FLUXNET2015_SUBSET_DD_2013-2014_1-4.csv,2013,2014,1-4,FLUX-MET,202001280450
IT-Isp,FLX_IT-Isp_FLUXNET2015_SUBSET_HH_2013-2014_1-4.csv,2013,2014,1-4,FLUX-MET,202001280450
IT-La2,FLX_IT-La2_FLUXNET2015_SUBSET_DD_2000-2002_1-4.csv,2000,2002,1-4,FLUX-MET,202001280451
IT-La2,FLX_IT-La2_FLUXNET2015_AUXNEE_2000-2002_1-4.csv,2000,2002,1-4,AUX,202001280450
IT-La2,FLX_IT-La2_FLUXNET2015_AUXMETEO_2000-2002_1-4.csv,2000,2002,1-4,AUX,202001280450
IT-La2,FLX_IT-La2_FLUXNET2015_SUBSET_YY_2000-2002_1-4.csv,2000,2002,1-4,FLUX-MET,202001280451
IT-La2,FLX_IT-La2_FLUXNET2015_SUBSET_MM_2000-2002_1-4.csv,2000,2002,1-4,FLUX-MET,202001280451
IT-La2,FLX_IT-La2_FLUXNET2015_SUBSET_HH_2000-2002_1-4.csv,2000,2002,1-4,FLUX-MET,202001280451
IT-La2,FLX_IT-La2_FLUXNET2015_SUBSET_WW_2000-2002_1-4.csv,2000,2002,1-4,FLUX-MET,202001280451
IT-Lav,FLX_IT-Lav_FLUXNET2015_AUXNEE_2003-2014_2-4.csv,2003,2014,2-4,AUX,202001280451
IT-Lav,FLX_IT-Lav_FLUXNET2015_SUBSET_DD_2003-2014_2-4.csv,2003,2014,2-4,FLUX-MET,202001280454
IT-Lav,FLX_IT-Lav_FLUXNET2015_SUBSET_WW_2003-2014_2-4.csv,2003,2014,2-4,FLUX-MET,202001280454
IT-Lav,FLX_IT-Lav_FLUXNET2015_SUBSET_MM_2003-2014_2-4.csv,2003,2014,2-4,FLUX-MET,202001280454
IT-Lav,FLX_IT-Lav_FLUXNET2015_SUBSET_YY_2003-2014_2-4.csv,2003,2014,2-4,FLUX-MET,202001280454
IT-Lav,FLX_IT-Lav_FLUXNET2015_AUXMETEO_2003-2014_2-4.csv,2003,2014,2-4,AUX,202001280451
IT-Lav,FLX_IT-Lav_FLUXNET2015_SUBSET_HH_2003-2014_2-4.csv,2003,2014,2-4,FLUX-MET,202001280454
IT-MBo,FLX_IT-MBo_FLUXNET2015_SUBSET_HH_2003-2013_1-4.csv,2003,2013,1-4,FLUX-MET,202001280457
IT-MBo,FLX_IT-MBo_FLUXNET2015_SUBSET_DD_2003-2013_1-4.csv,2003,2013,1-4,FLUX-MET,202001280457
IT-MBo,FLX_IT-MBo_FLUXNET2015_SUBSET_WW_2003-2013_1-4.csv,2003,2013,1-4,FLUX-MET,202001280457
IT-MBo,FLX_IT-MBo_FLUXNET2015_SUBSET_MM_2003-2013_1-4.csv,2003,2013,1-4,FLUX-MET,202001280457
IT-MBo,FLX_IT-MBo_FLUXNET2015_SUBSET_YY_2003-2013_1-4.csv,2003,2013,1-4,FLUX-MET,202001280457
IT-MBo,FLX_IT-MBo_FLUXNET2015_AUXMETEO_2003-2013_1-4.csv,2003,2013,1-4,AUX,202001280455
IT-MBo,FLX_IT-MBo_FLUXNET2015_AUXNEE_2003-2013_1-4.csv,2003,2013,1-4,AUX,202001280455
IT-Noe,FLX_IT-Noe_FLUXNET2015_AUXNEE_2004-2014_2-4.csv,2004,2014,2-4,AUX,202001280458
IT-Noe,FLX_IT-Noe_FLUXNET2015_AUXMETEO_2004-2014_2-4.csv,2004,2014,2-4,AUX,202001280458
IT-Noe,FLX_IT-Noe_FLUXNET2015_SUBSET_HH_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280501
IT-Noe,FLX_IT-Noe_FLUXNET2015_SUBSET_WW_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280501
IT-Noe,FLX_IT-Noe_FLUXNET2015_SUBSET_YY_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280501
IT-Noe,FLX_IT-Noe_FLUXNET2015_SUBSET_MM_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280501
IT-Noe,FLX_IT-Noe_FLUXNET2015_SUBSET_DD_2004-2014_2-4.csv,2004,2014,2-4,FLUX-MET,202001280501
IT-PT1,FLX_IT-PT1_FLUXNET2015_SUBSET_YY_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280502
IT-PT1,FLX_IT-PT1_FLUXNET2015_SUBSET_HH_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280502
IT-PT1,FLX_IT-PT1_FLUXNET2015_SUBSET_DD_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280502
IT-PT1,FLX_IT-PT1_FLUXNET2015_SUBSET_MM_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280502
IT-PT1,FLX_IT-PT1_FLUXNET2015_SUBSET_WW_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280502
IT-PT1,FLX_IT-PT1_FLUXNET2015_AUXNEE_2002-2004_1-4.csv,2002,2004,1-4,AUX,202001280501
IT-PT1,FLX_IT-PT1_FLUXNET2015_AUXMETEO_2002-2004_1-4.csv,2002,2004,1-4,AUX,202001280501
IT-Ren,FLX_IT-Ren_FLUXNET2015_AUXMETEO_1998-2013_1-4.csv,1998,2013,1-4,AUX,202001280503
IT-Ren,FLX_IT-Ren_FLUXNET2015_SUBSET_HH_1998-2013_1-4.csv,1998,2013,1-4,FLUX-MET,202001280507
IT-Ren,FLX_IT-Ren_FLUXNET2015_SUBSET_DD_1998-2013_1-4.csv,1998,2013,1-4,FLUX-MET,202001280507
IT-Ren,FLX_IT-Ren_FLUXNET2015_SUBSET_WW_1998-2013_1-4.csv,1998,2013,1-4,FLUX-MET,202001280507
IT-Ren,FLX_IT-Ren_FLUXNET2015_SUBSET_MM_1998-2013_1-4.csv,1998,2013,1-4,FLUX-MET,202001280507
IT-Ren,FLX_IT-Ren_FLUXNET2015_SUBSET_YY_1998-2013_1-4.csv,1998,2013,1-4,FLUX-MET,202001280507
IT-Ren,FLX_IT-Ren_FLUXNET2015_AUXNEE_1999-2013_1-4.csv,1999,2013,1-4,AUX,202001280503
IT-Ro1,FLX_IT-Ro1_FLUXNET2015_AUXMETEO_2000-2008_1-4.csv,2000,2008,1-4,AUX,202001280508
IT-Ro1,FLX_IT-Ro1_FLUXNET2015_SUBSET_YY_2000-2008_1-4.csv,2000,2008,1-4,FLUX-MET,202001280510
IT-Ro1,FLX_IT-Ro1_FLUXNET2015_SUBSET_MM_2000-2008_1-4.csv,2000,2008,1-4,FLUX-MET,202001280510
IT-Ro1,FLX_IT-Ro1_FLUXNET2015_SUBSET_WW_2000-2008_1-4.csv,2000,2008,1-4,FLUX-MET,202001280510
IT-Ro1,FLX_IT-Ro1_FLUXNET2015_SUBSET_DD_2000-2008_1-4.csv,2000,2008,1-4,FLUX-MET,202001280510
IT-Ro1,FLX_IT-Ro1_FLUXNET2015_SUBSET_HH_2000-2008_1-4.csv,2000,2008,1-4,FLUX-MET,202001280510
IT-Ro1,FLX_IT-Ro1_FLUXNET2015_AUXNEE_2000-2008_1-4.csv,2000,2008,1-4,AUX,202001280508
IT-Ro2,FLX_IT-Ro2_FLUXNET2015_SUBSET_HH_2002-2012_1-4.csv,2002,2012,1-4,FLUX-MET,202001280513
IT-Ro2,FLX_IT-Ro2_FLUXNET2015_AUXNEE_2002-2012_1-4.csv,2002,2012,1-4,AUX,202001280510
IT-Ro2,FLX_IT-Ro2_FLUXNET2015_AUXMETEO_2002-2012_1-4.csv,2002,2012,1-4,AUX,202001280510
IT-Ro2,FLX_IT-Ro2_FLUXNET2015_SUBSET_YY_2002-2012_1-4.csv,2002,2012,1-4,FLUX-MET,202001280513
IT-Ro2,FLX_IT-Ro2_FLUXNET2015_SUBSET_MM_2002-2012_1-4.csv,2002,2012,1-4,FLUX-MET,202001280513
IT-Ro2,FLX_IT-Ro2_FLUXNET2015_SUBSET_WW_2002-2012_1-4.csv,2002,2012,1-4,FLUX-MET,202001280513
IT-Ro2,FLX_IT-Ro2_FLUXNET2015_SUBSET_DD_2002-2012_1-4.csv,2002,2012,1-4,FLUX-MET,202001280513
IT-SR2,FLX_IT-SR2_FLUXNET2015_AUXNEE_2013-2014_1-4.csv,2013,2014,1-4,AUX,202001280514
IT-SR2,FLX_IT-SR2_FLUXNET2015_AUXMETEO_2013-2014_1-4.csv,2013,2014,1-4,AUX,202001280514
IT-SR2,FLX_IT-SR2_FLUXNET2015_SUBSET_YY_2013-2014_1-4.csv,2013,2014,1-4,FLUX-MET,202001280514
IT-SR2,FLX_IT-SR2_FLUXNET2015_SUBSET_MM_2013-2014_1-4.csv,2013,2014,1-4,FLUX-MET,202001280514
IT-SR2,FLX_IT-SR2_FLUXNET2015_SUBSET_WW_2013-2014_1-4.csv,2013,2014,1-4,FLUX-MET,202001280514
IT-SR2,FLX_IT-SR2_FLUXNET2015_SUBSET_DD_2013-2014_1-4.csv,2013,2014,1-4,FLUX-MET,202001280514
IT-SR2,FLX_IT-SR2_FLUXNET2015_SUBSET_HH_2013-2014_1-4.csv,2013,2014,1-4,FLUX-MET,202001280514
IT-SRo,FLX_IT-SRo_FLUXNET2015_AUXNEE_1999-2012_1-4.csv,1999,2012,1-4,AUX,202001280514
IT-SRo,FLX_IT-SRo_FLUXNET2015_SUBSET_HH_1999-2012_1-4.csv,1999,2012,1-4,FLUX-MET,202001280518
IT-SRo,FLX_IT-SRo_FLUXNET2015_SUBSET_WW_1999-2012_1-4.csv,1999,2012,1-4,FLUX-MET,202001280518
IT-SRo,FLX_IT-SRo_FLUXNET2015_SUBSET_MM_1999-2012_1-4.csv,1999,2012,1-4,FLUX-MET,202001280518
IT-SRo,FLX_IT-SRo_FLUXNET2015_SUBSET_YY_1999-2012_1-4.csv,1999,2012,1-4,FLUX-MET,202001280518
IT-SRo,FLX_IT-SRo_FLUXNET2015_AUXMETEO_1999-2012_1-4.csv,1999,2012,1-4,AUX,202001280514
IT-SRo,FLX_IT-SRo_FLUXNET2015_SUBSET_DD_1999-2012_1-4.csv,1999,2012,1-4,FLUX-MET,202001280518
IT-Tor,FLX_IT-Tor_FLUXNET2015_SUBSET_MM_2008-2014_2-4.csv,2008,2014,2-4,FLUX-MET,202001280520
IT-Tor,FLX_IT-Tor_FLUXNET2015_SUBSET_DD_2008-2014_2-4.csv,2008,2014,2-4,FLUX-MET,202001280520
IT-Tor,FLX_IT-Tor_FLUXNET2015_SUBSET_HH_2008-2014_2-4.csv,2008,2014,2-4,FLUX-MET,202001280520
IT-Tor,FLX_IT-Tor_FLUXNET2015_AUXNEE_2008-2014_2-4.csv,2008,2014,2-4,AUX,202001280519
IT-Tor,FLX_IT-Tor_FLUXNET2015_AUXMETEO_2008-2014_2-4.csv,2008,2014,2-4,AUX,202001280519
IT-Tor,FLX_IT-Tor_FLUXNET2015_SUBSET_YY_2008-2014_2-4.csv,2008,2014,2-4,FLUX-MET,202001280520
IT-Tor,FLX_IT-Tor_FLUXNET2015_SUBSET_WW_2008-2014_2-4.csv,2008,2014,2-4,FLUX-MET,202001280520
JP-MBF,FLX_JP-MBF_FLUXNET2015_SUBSET_HH_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280521
JP-MBF,FLX_JP-MBF_FLUXNET2015_AUXMETEO_2003-2005_1-4.csv,2003,2005,1-4,AUX,202001280521
JP-MBF,FLX_JP-MBF_FLUXNET2015_AUXNEE_2003-2005_1-4.csv,2003,2005,1-4,AUX,202001280521
JP-MBF,FLX_JP-MBF_FLUXNET2015_SUBSET_YY_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280521
JP-MBF,FLX_JP-MBF_FLUXNET2015_SUBSET_MM_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280521
JP-MBF,FLX_JP-MBF_FLUXNET2015_SUBSET_WW_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280521
JP-MBF,FLX_JP-MBF_FLUXNET2015_SUBSET_DD_2003-2005_1-4.csv,2003,2005,1-4,FLUX-MET,202001280521
JP-SMF,FLX_JP-SMF_FLUXNET2015_SUBSET_DD_2002-2006_1-4.csv,2002,2006,1-4,FLUX-MET,202001280523
JP-SMF,FLX_JP-SMF_FLUXNET2015_SUBSET_HH_2002-2006_1-4.csv,2002,2006,1-4,FLUX-MET,202001280523
JP-SMF,FLX_JP-SMF_FLUXNET2015_SUBSET_WW_2002-2006_1-4.csv,2002,2006,1-4,FLUX-MET,202001280523
JP-SMF,FLX_JP-SMF_FLUXNET2015_SUBSET_MM_2002-2006_1-4.csv,2002,2006,1-4,FLUX-MET,202001280523
JP-SMF,FLX_JP-SMF_FLUXNET2015_SUBSET_YY_2002-2006_1-4.csv,2002,2006,1-4,FLUX-MET,202001280523
JP-SMF,FLX_JP-SMF_FLUXNET2015_AUXMETEO_2002-2006_1-4.csv,2002,2006,1-4,AUX,202001280522
JP-SMF,FLX_JP-SMF_FLUXNET2015_AUXNEE_2002-2006_1-4.csv,2002,2006,1-4,AUX,202001280522
MY-PSO,FLX_MY-PSO_FLUXNET2015_AUXMETEO_2003-2009_1-4.csv,2003,2009,1-4,AUX,202001280523
MY-PSO,FLX_MY-PSO_FLUXNET2015_SUBSET_YY_2003-2009_1-4.csv,2003,2009,1-4,FLUX-MET,202001280525
MY-PSO,FLX_MY-PSO_FLUXNET2015_AUXNEE_2003-2009_1-4.csv,2003,2009,1-4,AUX,202001280523
MY-PSO,FLX_MY-PSO_FLUXNET2015_SUBSET_MM_2003-2009_1-4.csv,2003,2009,1-4,FLUX-MET,202001280525
MY-PSO,FLX_MY-PSO_FLUXNET2015_SUBSET_WW_2003-2009_1-4.csv,2003,2009,1-4,FLUX-MET,202001280525
MY-PSO,FLX_MY-PSO_FLUXNET2015_SUBSET_DD_2003-2009_1-4.csv,2003,2009,1-4,FLUX-MET,202001280525
MY-PSO,FLX_MY-PSO_FLUXNET2015_SUBSET_HH_2003-2009_1-4.csv,2003,2009,1-4,FLUX-MET,202001280525
NL-Hor,FLX_NL-Hor_FLUXNET2015_SUBSET_WW_2004-2011_1-4.csv,2004,2011,1-4,FLUX-MET,202001280527
NL-Hor,FLX_NL-Hor_FLUXNET2015_SUBSET_DD_2004-2011_1-4.csv,2004,2011,1-4,FLUX-MET,202001280527
NL-Hor,FLX_NL-Hor_FLUXNET2015_SUBSET_HH_2004-2011_1-4.csv,2004,2011,1-4,FLUX-MET,202001280527
NL-Hor,FLX_NL-Hor_FLUXNET2015_AUXNEE_2004-2011_1-4.csv,2004,2011,1-4,AUX,202001280525
NL-Hor,FLX_NL-Hor_FLUXNET2015_AUXMETEO_2004-2011_1-4.csv,2004,2011,1-4,AUX,202001280525
NL-Hor,FLX_NL-Hor_FLUXNET2015_SUBSET_YY_2004-2011_1-4.csv,2004,2011,1-4,FLUX-MET,202001280527
NL-Hor,FLX_NL-Hor_FLUXNET2015_SUBSET_MM_2004-2011_1-4.csv,2004,2011,1-4,FLUX-MET,202001280527
NL-Loo,FLX_NL-Loo_FLUXNET2015_SUBSET_WW_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280533
NL-Loo,FLX_NL-Loo_FLUXNET2015_SUBSET_DD_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280533
NL-Loo,FLX_NL-Loo_FLUXNET2015_SUBSET_HH_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280533
NL-Loo,FLX_NL-Loo_FLUXNET2015_SUBSET_MM_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280533
NL-Loo,FLX_NL-Loo_FLUXNET2015_SUBSET_YY_1996-2014_1-4.csv,1996,2014,1-4,FLUX-MET,202001280533
NL-Loo,FLX_NL-Loo_FLUXNET2015_AUXMETEO_1996-2014_1-4.csv,1996,2014,1-4,AUX,202001280528
NL-Loo,FLX_NL-Loo_FLUXNET2015_AUXNEE_1996-2014_1-4.csv,1996,2014,1-4,AUX,202001280528
PA-SPn,FLX_PA-SPn_FLUXNET2015_SUBSET_HH_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280534
PA-SPn,FLX_PA-SPn_FLUXNET2015_AUXNEE_2007-2009_1-4.csv,2007,2009,1-4,AUX,202001280534
PA-SPn,FLX_PA-SPn_FLUXNET2015_AUXMETEO_2007-2009_1-4.csv,2007,2009,1-4,AUX,202001280534
PA-SPn,FLX_PA-SPn_FLUXNET2015_SUBSET_YY_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280534
PA-SPn,FLX_PA-SPn_FLUXNET2015_SUBSET_MM_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280534
PA-SPn,FLX_PA-SPn_FLUXNET2015_SUBSET_WW_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280534
PA-SPn,FLX_PA-SPn_FLUXNET2015_SUBSET_DD_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280534
PA-SPs,FLX_PA-SPs_FLUXNET2015_AUXNEE_2007-2009_1-4.csv,2007,2009,1-4,AUX,202001280535
PA-SPs,FLX_PA-SPs_FLUXNET2015_SUBSET_HH_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280535
PA-SPs,FLX_PA-SPs_FLUXNET2015_SUBSET_DD_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280535
PA-SPs,FLX_PA-SPs_FLUXNET2015_SUBSET_WW_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280535
PA-SPs,FLX_PA-SPs_FLUXNET2015_SUBSET_MM_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280535
PA-SPs,FLX_PA-SPs_FLUXNET2015_SUBSET_YY_2007-2009_1-4.csv,2007,2009,1-4,FLUX-MET,202001280535
PA-SPs,FLX_PA-SPs_FLUXNET2015_AUXMETEO_2007-2009_1-4.csv,2007,2009,1-4,AUX,202001280535
RU-Che,FLX_RU-Che_FLUXNET2015_AUXMETEO_2002-2005_1-4.csv,2002,2005,1-4,AUX,202001280535
RU-Che,FLX_RU-Che_FLUXNET2015_SUBSET_HH_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280536
RU-Che,FLX_RU-Che_FLUXNET2015_AUXNEE_2002-2005_1-4.csv,2002,2005,1-4,AUX,202001280535
RU-Che,FLX_RU-Che_FLUXNET2015_SUBSET_DD_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280536
RU-Che,FLX_RU-Che_FLUXNET2015_SUBSET_YY_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280536
RU-Che,FLX_RU-Che_FLUXNET2015_SUBSET_MM_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280536
RU-Che,FLX_RU-Che_FLUXNET2015_SUBSET_WW_2002-2005_1-4.csv,2002,2005,1-4,FLUX-MET,202001280536
RU-Cok,FLX_RU-Cok_FLUXNET2015_SUBSET_HH_2003-2014_2-4.csv,2003,2014,2-4,FLUX-MET,202001280539
RU-Cok,FLX_RU-Cok_FLUXNET2015_SUBSET_DD_2003-2014_2-4.csv,2003,2014,2-4,FLUX-MET,202001280540
RU-Cok,FLX_RU-Cok_FLUXNET2015_AUXNEE_2003-2013_2-4.csv,2003,2013,2-4,AUX,202001280537
RU-Cok,FLX_RU-Cok_FLUXNET2015_AUXMETEO_2003-2014_2-4.csv,2003,2014,2-4,AUX,202001280537
RU-Cok,FLX_RU-Cok_FLUXNET2015_SUBSET_YY_2003-2014_2-4.csv,2003,2014,2-4,FLUX-MET,202001280540
RU-Cok,FLX_RU-Cok_FLUXNET2015_SUBSET_MM_2003-2014_2-4.csv,2003,2014,2-4,FLUX-MET,202001280540
RU-Cok,FLX_RU-Cok_FLUXNET2015_SUBSET_WW_2003-2014_2-4.csv,2003,2014,2-4,FLUX-MET,202001280540
RU-Fyo,FLX_RU-Fyo_FLUXNET2015_AUXNEE_1998-2014_2-4.csv,1998,2014,2-4,AUX,202001280540
RU-Fyo,FLX_RU-Fyo_FLUXNET2015_SUBSET_HH_1998-2014_2-4.csv,1998,2014,2-4,FLUX-MET,202001280544
RU-Fyo,FLX_RU-Fyo_FLUXNET2015_SUBSET_DD_1998-2014_2-4.csv,1998,2014,2-4,FLUX-MET,202001280544
RU-Fyo,FLX_RU-Fyo_FLUXNET2015_SUBSET_WW_1998-2014_2-4.csv,1998,2014,2-4,FLUX-MET,202001280544
RU-Fyo,FLX_RU-Fyo_FLUXNET2015_SUBSET_MM_1998-2014_2-4.csv,1998,2014,2-4,FLUX-MET,202001280544
RU-Fyo,FLX_RU-Fyo_FLUXNET2015_SUBSET_YY_1998-2014_2-4.csv,1998,2014,2-4,FLUX-MET,202001280544
RU-Fyo,FLX_RU-Fyo_FLUXNET2015_AUXMETEO_1998-2014_2-4.csv,1998,2014,2-4,AUX,202001280540
RU-Ha1,FLX_RU-Ha1_FLUXNET2015_SUBSET_MM_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280546
RU-Ha1,FLX_RU-Ha1_FLUXNET2015_SUBSET_DD_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280546
RU-Ha1,FLX_RU-Ha1_FLUXNET2015_SUBSET_WW_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280546
RU-Ha1,FLX_RU-Ha1_FLUXNET2015_SUBSET_YY_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280546
RU-Ha1,FLX_RU-Ha1_FLUXNET2015_SUBSET_HH_2002-2004_1-4.csv,2002,2004,1-4,FLUX-MET,202001280546
RU-Ha1,FLX_RU-Ha1_FLUXNET2015_AUXMETEO_2002-2004_1-4.csv,2002,2004,1-4,AUX,202001280545
RU-Ha1,FLX_RU-Ha1_FLUXNET2015_AUXNEE_2002-2004_1-4.csv,2002,2004,1-4,AUX,202001280545
SD-Dem,FLX_SD-Dem_FLUXNET2015_AUXMETEO_2005-2009_2-4.csv,2005,2009,2-4,AUX,202001280553
SD-Dem,FLX_SD-Dem_FLUXNET2015_SUBSET_HH_2005-2009_2-4.csv,2005,2009,2-4,FLUX-MET,202001280554
SD-Dem,FLX_SD-Dem_FLUXNET2015_AUXNEE_2005-2009_2-4.csv,2005,2009,2-4,AUX,202001280553
SD-Dem,FLX_SD-Dem_FLUXNET2015_SUBSET_DD_2005-2009_2-4.csv,2005,2009,2-4,FLUX-MET,202001280554
SD-Dem,FLX_SD-Dem_FLUXNET2015_SUBSET_WW_2005-2009_2-4.csv,2005,2009,2-4,FLUX-MET,202001280554
SD-Dem,FLX_SD-Dem_FLUXNET2015_SUBSET_MM_2005-2009_2-4.csv,2005,2009,2-4,FLUX-MET,202001280554
SD-Dem,FLX_SD-Dem_FLUXNET2015_SUBSET_YY_2005-2009_2-4.csv,2005,2009,2-4,FLUX-MET,202001280554
SJ-Adv,FLX_SJ-Adv_FLUXNET2015_SUBSET_HH_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280556
SJ-Adv,FLX_SJ-Adv_FLUXNET2015_AUXNEE_2012-2014_1-4.csv,2012,2014,1-4,AUX,202001280555
SJ-Adv,FLX_SJ-Adv_FLUXNET2015_AUXMETEO_2011-2014_1-4.csv,2011,2014,1-4,AUX,202001280555
SJ-Adv,FLX_SJ-Adv_FLUXNET2015_SUBSET_YY_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280556
SJ-Adv,FLX_SJ-Adv_FLUXNET2015_SUBSET_MM_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280556
SJ-Adv,FLX_SJ-Adv_FLUXNET2015_SUBSET_WW_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280556
SJ-Adv,FLX_SJ-Adv_FLUXNET2015_SUBSET_DD_2011-2014_1-4.csv,2011,2014,1-4,FLUX-MET,202001280556
SJ-Blv,FLX_SJ-Blv_FLUXNET2015_SUBSET_MM_2008-2009_1-4.csv,2008,2009,1-4,FLUX-MET,202001280556
SJ-Blv,FLX_SJ-Blv_FLUXNET2015_SUBSET_HR_2008-2009_1-4.csv,2008,2009,1-4,FLUX-MET,202001280556
SJ-Blv,FLX_SJ-Blv_FLUXNET2015_SUBSET_DD_2008-2009_1-4.csv,2008,2009,1-4,FLUX-MET,202001280556
SJ-Blv,FLX_SJ-Blv_FLUXNET2015_SUBSET_WW_2008-2009_1-4.csv,2008,2009,1-4,FLUX-MET,202001280556
SJ-Blv,FLX_SJ-Blv_FLUXNET2015_SUBSET_YY_2008-2009_1-4.csv,2008,2009,1-4,FLUX-MET,202001280556
SJ-Blv,FLX_SJ-Blv_FLUXNET2015_AUXMETEO_2008-2009_1-4.csv,2008,2009,1-4,AUX,202001280556
SJ-Blv,FLX_SJ-Blv_FLUXNET2015_AUXNEE_2008-2009_1-4.csv,2008,2009,1-4,AUX,202001280556
SN-Dhr,FLX_SN-Dhr_FLUXNET2015_AUXMETEO_2010-2013_1-4.csv,2010,2013,1-4,AUX,202001280556
SN-Dhr,FLX_SN-Dhr_FLUXNET2015_AUXNEE_2010-2013_1-4.csv,2010,2013,1-4,AUX,202001280556
SN-Dhr,FLX_SN-Dhr_FLUXNET2015_SUBSET_HH_2010-2013_1-4.csv,2010,2013,1-4,FLUX-MET,202001280557
SN-Dhr,FLX_SN-Dhr_FLUXNET2015_SUBSET_DD_2010-2013_1-4.csv,2010,2013,1-4,FLUX-MET,202001280557
SN-Dhr,FLX_SN-Dhr_FLUXNET2015_SUBSET_WW_2010-2013_1-4.csv,2010,2013,1-4,FLUX-MET,202001280557
SN-Dhr,FLX_SN-Dhr_FLUXNET2015_SUBSET_MM_2010-2013_1-4.csv,2010,2013,1-4,FLUX-MET,202001280557
