TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
199601,-0.486,0.0,104.85,36.279,0.673387,269.337,0.0,0.637,0.0,95.8,0.0,0.748,0.0,2.382,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,70.6154,0.0,74.257,-9999,43.5504,0.0,45.7963,-9999,-5.12568,0.0,-9999,-5.25023,-5.108,-4.92738,0.0,0.0,0.0,2.35394,2.08505,2.19455,5.91765,7.61552,7.2138,7.4127,10.81,2.72408,1.36099,3.3944,5.31088,2.79297,2.30752,2.93891,3.23664,-9999,-9999
199602,-1.473,0.0,170.014,50.431,0.611351,272.374,0.0,0.501,0.0,95.629,0.0,2.891,0.0,2.887,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,70.5616,0.0,132.569,-9999,44.0597,0.0,82.7781,-9999,-5.12941,0.0,-9999,-5.25748,-5.11388,-4.93658,0.0,0.0,0.0,2.26682,2.00025,2.10099,5.65448,7.53237,7.1206,7.32937,10.5605,2.65829,1.32813,3.14858,5.18262,3.65813,2.98927,3.74058,4.11021,-9999,-9999
199603,1.041,0.0,267.429,114.872,0.53293,262.805,0.0,1.191,0.0,96.097,0.0,0.954,0.0,2.083,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,70.6154,0.0,109.213,-9999,43.5504,0.0,67.3544,-9999,-5.12568,0.0,-9999,-5.25023,-5.108,-4.92738,0.0,0.0,0.0,2.48664,2.21583,2.33975,6.32854,7.74822,7.36819,7.54936,11.2209,2.81999,1.68581,3.81259,5.49788,6.89131,5.48104,6.61269,7.41717,-9999,-9999
199604,7.321,0.0,369.986,188.79,0.452083,280.401,0.0,4.122,0.0,96.171,0.0,0.462,0.0,1.961,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,70.5894,0.0,100.464,-9999,43.7966,0.0,62.3321,-9999,-5.12748,0.0,-9999,-5.2533,-5.11084,-4.92916,0.0,0.0,0.0,3.01673,2.76863,2.93473,8.00071,8.28023,7.96491,8.15643,12.8997,3.19193,3.05086,4.6761,6.223,9.16541,7.83416,9.16161,9.7188,-9999,-9999
199605,9.377,0.0,448.856,167.465,0.387769,316.145,0.0,3.167,0.0,95.821,0.0,2.692,0.0,2.462,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.72531,0.0651882,70.7643,0.0,89.6743,-9999,42.9615,0.0,54.4418,-9999,-4.99435,0.0,-9999,-5.13846,-5.01285,-4.79552,0.0,0.0,0.0,3.19151,2.95319,3.12412,8.55115,8.28584,8.04135,8.22186,13.2649,3.31475,3.16825,4.85603,6.46246,9.24471,7.46745,8.9212,9.87498,-9999,-9999
199606,13.893,0.0,483.967,221.04,0.354167,326.138,0.0,5.499,0.0,96.522,0.0,1.636,0.0,1.887,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.59709,0.0,71.0917,0.0,91.2583,-9999,41.6024,0.0,53.4038,-9999,-4.82406,0.0,-9999,-5.11136,-4.84961,-4.59873,0.0,0.0,0.0,3.54641,3.35685,3.52792,9.71836,8.41578,8.33784,8.59409,13.9996,3.54653,3.38979,5.76869,7.47537,9.37502,8.97466,9.42407,10.4841,-9999,-9999
199607,14.286,0.077957,464.832,210.143,0.366935,329.732,0.0,5.252,0.077957,96.272,0.0,1.782,0.0,2.287,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.50993,0.0772849,71.0955,0.077957,103.515,0.782096,40.8179,0.077957,59.4306,1.20633,-4.85218,0.061828,0.124339,-5.11887,-4.8863,-4.64957,0.0732527,0.061828,0.061828,3.57956,3.39408,3.56523,9.82491,8.48432,8.40367,8.62377,14.1507,3.56897,3.41124,5.80519,7.52533,9.31204,8.66969,9.35261,10.2025,-9999,-9999
199608,14.681,0.964382,397.284,172.318,0.96707,337.891,0.0,3.729,0.964382,96.21,0.932796,4.397,0.997984,2.008,0.515457,-9999,-9999,116.165194785,0.932795698925,371.442303009,0.932795698925,359.258,0.881048,13.873,13.535,13.601,13.057,12.172,-9999,0.964382,0.964382,0.964382,0.964382,0.964382,-9999,24.822,23.603,21.084,-9999,-9999,0.964382,0.964382,0.964382,-9999,-9999,-0.698585,0.962366,40.7815,0.853495,59.3776,0.444481,37.5984,0.906586,54.7432,0.698352,-3.35257,0.756048,0.0898931,-3.41291,-3.13102,-2.86259,0.757392,0.787634,0.834005,4.32486,4.18121,4.52254,4.97619,7.45588,7.43577,7.59363,7.97777,3.78831,3.8572,4.16377,4.42731,6.74327,6.74327,6.8933,7.05244,-9999,-9999
199609,9.485,1.0,301.968,116.0,1.0,314.062,0.0,1.913,1.0,96.266,0.999306,1.403,0.999306,1.96,0.972222,0.453134391614,0.779166666667,69.5275856974,0.999305555556,238.48115396,0.999305555556,370.634,1.0,10.062,9.792,9.99,10.119,10.29,-9999,1.0,1.0,1.0,1.0,1.0,-9999,26.801,25.079,21.829,-9999,-9999,1.0,1.0,1.0,-9999,-9999,0.0323401,1.0,31.7284,0.999306,39.57,0.427504,23.9304,0.990972,29.8447,0.65878,-2.90883,0.975694,0.0625106,-2.9911,-2.94434,-2.90883,0.938889,0.982639,0.975694,3.77683,3.71081,3.84612,4.00518,6.73452,6.68176,6.75568,6.91923,2.77564,2.80688,2.93801,3.36472,6.25012,6.16314,6.23336,6.41349,-9999,-9999
199610,8.041,0.988575,201.262,72.107,0.989247,310.905,0.0,1.505,0.988575,96.35,0.982527,2.39,1.0,2.017,0.995968,0.471531047244,0.771505376344,31.2119117221,0.98252688172,142.212181896,0.98252688172,379.936,0.991263,8.938,8.671,8.881,9.065,9.255,-9999,0.988575,0.988575,0.988575,0.988575,0.988575,-9999,27.71,25.616,22.0,-9999,-9999,0.988575,0.988575,0.988575,-9999,-9999,-1.03706,0.987903,17.7787,0.983199,27.1125,0.313786,4.1258,0.995296,6.29184,0.608249,-0.807695,0.976478,0.0416868,-0.74466,-0.686862,-0.612747,0.983199,0.979839,0.958333,2.58969,2.38906,2.49816,2.61684,3.23422,3.00238,3.1984,3.308,2.49408,1.9887,2.17742,2.49408,2.71653,2.71653,3.00154,3.20597,-9999,-9999
199611,3.005,0.988889,122.334,20.58,0.981944,304.799,0.0,0.518,0.988889,95.633,0.965278,2.953,1.0,2.577,0.963194,0.603459006138,0.859722222222,7.99135791626,0.950694444444,45.3561630725,0.950694444444,380.787,0.988194,5.52,5.3,5.621,6.326,7.231,-9999,0.988889,0.988889,0.988889,0.988889,0.988889,-9999,29.111,26.647,23.899,-9999,-9999,0.988889,0.988889,0.988889,-9999,-9999,-1.56374,0.9875,5.4553,0.9875,4.72144,0.18604,-5.86536,0.975,-5.07634,0.391143,0.549788,0.983333,0.0345865,0.550757,0.557416,0.567613,0.983333,0.984028,0.981944,1.53565,1.4908,1.51146,1.53009,0.97718,0.917894,0.957263,0.965214,1.37467,1.34655,1.40827,1.51627,0.847035,0.849195,0.870228,0.920734,-9999,-9999
199612,-1.542,0.971774,87.8868,26.142,0.953629,270.61,0.0,0.446,0.971774,95.835,0.893145,1.332,1.0,1.898,0.852151,-9999,-9999,1.76410856009,0.877016129032,52.784289966,0.877016129032,391.318,0.963038,2.028,1.815,2.157,2.948,4.059,-9999,0.971774,0.971774,0.971774,0.971774,0.971774,-9999,29.429,26.881,24.383,-9999,-9999,0.971774,0.971774,0.971774,-9999,-9999,-0.521685,0.97043,3.99378,0.953629,0.822531,0.0968548,-0.804858,0.968414,-0.165763,0.574063,0.134867,0.827285,0.0223583,0.121793,0.138265,0.151641,0.885081,0.813172,0.827957,0.709405,0.664808,0.68434,0.709015,0.563631,0.529642,0.548465,0.563419,1.40204,0.717564,1.27589,1.40204,0.971622,0.817335,0.901045,0.975576,-9999,-9999
199701,-2.574,0.939516,104.85,37.401,0.946237,269.26,0.0,0.799,0.939516,96.607,0.840726,0.639,1.0,1.475,1.0,-9999,-9999,10.064115488,0.827284946237,70.415942928,0.827284946237,404.103,1.0,0.138,-0.103,0.173,0.99,2.124,-9999,0.939516,0.939516,0.939516,0.939516,0.939516,-9999,28.381,26.221,23.221,-9999,-9999,0.939516,0.939516,0.939516,-9999,-9999,-0.019499,0.938844,1.75402,0.9375,3.32769,0.0883295,3.3625,0.981183,6.3793,0.521184,0.714561,0.854839,0.0343695,0.624408,0.649037,0.695258,0.926747,0.772177,0.918011,1.48188,1.43618,1.58786,1.65268,0.805993,0.805993,0.880027,0.992305,0.934564,0.191714,0.902264,1.56305,1.4445,0.932745,1.10999,1.44189,-9999,-9999
199702,3.464,0.974702,168.502,45.204,0.977679,292.28,0.0,1.219,0.974702,96.441,0.932292,3.279,1.0,3.114,0.850446,-9999,-9999,22.2580416191,0.912946428571,85.4794993743,0.912946428571,382.764,0.971726,2.781,2.457,2.594,2.616,2.742,-9999,0.974702,0.974702,0.974702,0.974702,0.974702,-9999,30.048,27.138,25.092,-9999,-9999,0.974702,0.974702,0.974702,-9999,-9999,1.94098,0.973214,2.67834,0.965774,5.03198,0.108481,-0.0172746,0.96503,-0.032455,0.497925,-0.0302711,0.969494,0.0331342,-0.0704521,-0.058431,-0.0393394,0.969494,0.949405,0.970238,0.996678,0.977999,0.993934,1.00757,1.04122,1.03749,1.05031,1.06395,1.55349,0.947996,1.0418,1.12702,1.14781,1.13779,1.18016,1.2046,-9999,-9999
199703,6.317,0.896505,263.966,97.507,0.903898,296.872,0.0,1.787,0.896505,96.873,0.801747,1.887,1.0,2.265,0.800403,0.504805927034,0.526209677419,62.7600731383,0.773521505376,181.442731481,0.788306451613,380.215,0.894489,5.923,5.6,5.655,5.459,5.128,-9999,0.903226,0.903226,0.903226,0.903226,0.903226,-9999,29.868,27.002,24.589,-9999,-9999,0.896505,0.896505,0.896505,-9999,-9999,1.07852,0.895161,9.76793,0.891129,18.1718,0.210429,21.3734,0.886425,39.7621,0.568056,-0.0840289,0.875,0.0412607,-0.12084,-0.0994113,0.0159523,0.879032,0.875,0.86828,2.46772,2.44285,2.48732,2.51819,2.5721,2.51626,2.5721,2.59476,1.47312,1.371,1.53063,1.65434,2.25981,2.25981,2.28676,2.33238,-9999,-9999
199704,5.248,1.0,366.866,159.744,0.998611,277.051,0.0,4.488,1.0,96.533,1.0,1.777,1.0,2.48,1.0,0.546037505218,0.722222222222,95.7281944444,1.0,310.499027778,1.0,374.921,0.996528,5.726,5.428,5.554,5.522,5.412,-9999,1.0,1.0,1.0,1.0,1.0,-9999,29.676,26.579,24.249,-9999,-9999,1.0,1.0,1.0,-9999,-9999,0.691784,1.0,20.2287,0.993056,24.9382,0.25338,56.7536,0.996528,69.9668,0.819255,-1.70219,0.9875,0.0443484,-1.80235,-1.72701,-1.65599,0.989583,0.990278,0.985417,2.58007,2.4777,2.62114,2.70599,4.32276,4.26655,4.31319,4.39175,2.85308,2.73716,2.86961,2.96308,4.53689,4.51103,4.55818,4.57934,-9999,-9999
199705,10.494,0.959005,446.874,204.326,0.960349,308.486,0.0,3.616,0.959005,96.142,0.999328,2.89,1.0,2.576,0.936156,0.529947535726,0.753360215054,138.425983996,0.92876344086,413.083830681,0.929435483871,378.239,0.957661,9.476,9.145,9.183,8.74,7.96,-9999,0.959005,0.959005,0.959005,0.959005,0.959005,-9999,29.944,26.765,24.693,-9999,-9999,0.959005,0.959005,0.959005,-9999,-9999,0.40686,0.958333,43.7132,0.955645,51.428,0.45023,72.661,0.948925,85.4846,0.874026,-2.63592,0.93414,0.0584597,-2.64001,-2.622,-2.54768,0.934812,0.938172,0.902554,4.48154,4.21199,4.56425,4.71479,7.10354,6.87207,7.13112,7.30817,4.56056,4.63809,4.96961,5.22465,7.41194,7.04105,7.36975,7.51097,-9999,-9999
199706,13.253,0.913194,483.664,187.496,0.919444,335.745,0.0,3.51,0.913194,95.68,0.859028,4.717,1.0,2.527,0.870139,0.449852579447,0.845138888889,133.196493606,0.836111111111,395.988783785,0.836805555556,377.395,0.918056,11.783,11.439,11.424,10.846,9.945,-9999,0.913194,0.913194,0.913194,0.913194,0.913194,-9999,29.645,26.586,24.544,-9999,-9999,0.913194,0.913194,0.913194,-9999,-9999,0.781911,0.909722,52.8496,0.911806,73.5863,0.638677,36.7521,0.9125,51.1725,0.816375,-3.56885,0.911806,0.0745125,-3.50531,-3.46931,-3.40708,0.911806,0.913194,0.910417,6.00547,5.7492,5.87889,5.98736,9.4598,9.21851,9.3392,9.40135,5.51018,5.2541,5.58715,6.04806,8.76053,8.78591,9.04041,9.3661,-9999,-9999
199707,14.688,0.936828,466.282,197.155,0.94086,341.651,0.0,2.832,0.936828,96.434,0.935484,1.55,1.0,2.057,0.966398,0.409006240404,0.735215053763,140.017619462,0.860887096774,400.389851148,0.860887096774,381.979,0.987231,13.518,13.17,13.128,12.402,11.405,-9999,0.936828,0.936828,0.936828,0.936828,0.936828,-9999,29.166,26.219,23.881,-9999,-9999,0.936828,0.936828,0.936828,-9999,-9999,0.879829,0.933468,62.6907,0.934812,80.3793,0.625207,42.8044,0.973118,54.8819,0.839881,-3.19523,0.946237,0.0903554,-3.21477,-3.12178,-3.08007,0.917339,0.897849,0.946909,6.96353,6.74667,6.96353,7.13232,10.0764,9.92568,10.0779,10.2332,6.71926,5.82053,6.24282,6.57986,10.2243,9.53571,9.84699,10.0414,-9999,-9999
199708,18.074,1.0,400.042,188.451,1.0,354.139,0.0,6.21,1.0,96.341,1.0,1.137,1.0,1.894,0.995968,0.35846968667,0.671370967742,124.129704301,1.0,371.290658602,1.0,393.452,0.998656,15.915,15.563,15.507,14.685,13.503,-9999,1.0,1.0,1.0,1.0,1.0,-9999,25.384,24.446,22.327,-9999,-9999,1.0,1.0,1.0,-9999,-9999,0.45102,1.0,58.7001,0.998656,81.0194,0.638998,30.8036,0.998656,42.516,0.772205,-1.58295,0.824597,0.0953562,-1.67279,-1.49502,-1.4396,0.77621,0.821237,0.853495,5.56103,5.37936,5.48445,5.65997,7.01083,6.91487,7.02708,7.30204,4.6739,4.97141,5.5522,6.29105,7.11775,7.10044,7.45438,7.76114,-9999,-9999
199709,12.613,0.951389,305.32,155.625,0.955556,312.86,0.0,3.621,0.951389,96.749,0.908333,0.643,1.0,1.962,0.905556,0.365097170855,0.580555555556,94.9724002849,0.852083333333,317.719017094,0.852083333333,407.047,0.952778,12.371,12.111,12.258,12.274,12.263,-9999,0.951389,0.951389,0.951389,0.951389,0.951389,-9999,23.357,23.408,21.59,-9999,-9999,0.951389,0.951389,0.951389,-9999,-9999,-0.40247,0.949306,45.1217,0.947222,57.5124,0.465753,24.4693,0.952778,31.1887,0.704268,-2.73153,0.873611,0.0601248,-2.82959,-2.78484,-2.75265,0.933333,0.9375,0.873611,3.16686,3.07905,3.51997,3.90056,5.96655,5.88383,6.25928,6.78913,3.64968,3.37751,3.79254,4.0708,6.47757,6.16258,6.45507,6.72665,-9999,-9999
199710,7.159,1.0,204.369,80.485,1.0,300.403,0.0,1.227,1.0,96.292,1.0,2.348,1.0,2.682,0.987903,0.512757742338,0.771505376344,37.2382392473,1.0,152.061155914,1.0,417.001,0.997312,8.785,8.59,8.908,9.476,10.133,-9999,1.0,1.0,1.0,1.0,1.0,-9999,24.166,23.205,21.257,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-2.18869,1.0,16.5743,0.99664,35.2296,0.276039,2.51952,0.99664,5.35539,0.617718,-0.464545,0.984543,0.0477595,-0.54345,-0.494272,-0.405358,0.989919,0.989919,0.980511,2.94359,2.88708,2.98205,3.09436,3.46252,3.4439,3.46801,3.50236,2.9107,2.9107,3.16175,3.27949,3.81781,3.70026,3.88701,3.97048,-9999,-9999
199711,4.179,0.997917,124.301,37.627,0.998611,303.553,0.0,0.479,0.997917,95.362,0.996528,2.197,1.0,2.375,0.995833,0.536940059948,0.6125,10.8753472222,1.0,69.5788840439,0.996527777778,388.551,1.0,5.64,5.424,5.693,6.218,7.021,-9999,0.997917,0.997917,0.997917,0.997917,0.997917,-9999,26.626,24.962,21.804,-9999,-9999,0.997917,0.997917,0.997917,-9999,-9999,0.317788,0.997917,4.11925,0.997222,3.52529,0.121835,-7.25511,0.997222,-6.20898,0.535242,0.484996,0.994444,0.0420853,0.477412,0.485934,0.504152,0.996528,0.996528,0.994444,1.8322,1.81893,1.83027,1.84433,1.34318,1.32715,1.34521,1.35087,2.16785,1.84204,1.97839,2.12954,1.52368,1.49131,1.53472,1.58451,-9999,-9999
199712,1.979,1.0,88.2038,18.187,0.99664,301.648,0.0,0.269,1.0,95.744,0.999328,3.321,1.0,3.118,1.0,0.652263264996,0.688844086022,3.70672043011,1.0,34.5615591398,1.0,431.44,0.999328,3.934,3.682,4.018,4.61,5.411,-9999,1.0,1.0,1.0,1.0,1.0,-9999,28.796,26.469,24.046,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-0.469805,1.0,1.68369,0.971102,-0.696948,0.118549,-8.09084,0.993952,3.34913,0.465508,0.811766,0.981183,0.060595,0.825821,0.833832,0.847489,0.987231,0.979839,0.977823,1.22863,1.20127,1.23556,1.28072,0.384604,0.361565,0.401939,0.419751,1.25395,1.19494,1.28704,1.36433,0.509641,0.505667,0.555273,0.760979,-9999,-9999
199801,1.435,1.0,104.85,29.521,1.0,279.702,0.0,0.51,1.0,96.102,1.0,3.085,1.0,3.192,0.993952,-9999,-9999,5.06408716541,0.999327956989,55.3534946237,1.0,442.593,1.0,3.547,3.288,3.616,4.162,4.872,-9999,1.0,1.0,1.0,1.0,1.0,-9999,29.19,26.685,24.658,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-0.841917,1.0,2.55419,1.0,-1.661,0.140719,-9.95454,0.993952,6.47348,0.513661,0.897868,0.993952,0.0580871,0.865401,0.873786,0.894546,0.999328,0.995296,0.991263,1.29741,1.25669,1.27056,1.28288,0.423625,0.361335,0.396983,0.40909,1.46214,1.47287,1.61585,1.88884,0.525938,0.458461,0.54726,0.601127,-9999,-9999
199802,3.392,0.998512,168.502,65.786,0.998512,272.454,0.0,1.486,0.998512,96.968,0.997024,0.646,1.0,2.197,1.0,-9999,-9999,28.4025297619,0.997023809524,121.744352002,0.997023809524,453.98,0.630952,3.105,2.797,3.073,3.337,3.746,-9999,0.998512,0.998512,0.998512,0.998512,0.998512,-9999,28.768,26.349,24.03,-9999,-9999,0.998512,0.998512,0.998512,-9999,-9999,0.892486,0.997768,6.31782,0.990327,5.68076,0.17836,-0.89871,0.998512,-0.808089,0.659657,0.598366,0.954613,0.0435917,0.560531,0.580144,0.622303,0.960565,0.958333,0.951637,1.51788,1.48354,1.49881,1.51788,0.937738,0.874835,0.920853,0.940777,1.8951,1.3861,1.60741,1.8951,0.955885,0.887192,0.955885,1.01881,-9999,-9999
199803,4.313,0.97043,263.966,86.277,0.97043,295.409,0.0,1.622,0.97043,96.61,0.935484,2.99,1.0,2.904,0.930108,0.585158112971,0.646505376344,54.7799370789,0.922715053763,151.947545085,0.922715053763,411.346,0.9375,4.425,4.107,4.341,4.482,4.708,-9999,0.97043,0.97043,0.97043,0.97043,0.97043,-9999,29.248,26.645,24.609,-9999,-9999,0.97043,0.97043,0.97043,-9999,-9999,1.34699,0.969758,11.0724,0.954973,27.1123,0.168479,12.504,0.956317,30.6178,0.63233,-0.345547,0.931452,0.0524853,-0.32731,-0.287776,-0.260041,0.932796,0.932124,0.932796,1.75507,1.70314,1.73295,1.75244,2.03929,2.01961,2.03473,2.04608,1.7897,1.88832,2.06989,2.23112,2.05083,2.14489,2.2958,2.36975,-9999,-9999
199804,5.581,0.717361,366.866,107.107,0.985417,307.588,0.0,1.405,0.717361,94.954,0.980556,4.207,1.0,2.678,0.963889,0.546402961827,0.728472222222,75.6903891804,0.965277777778,185.606602949,0.965277777778,428.453,0.986111,6.715,6.386,6.561,6.397,6.102,-9999,0.988194,0.988194,0.988194,0.988194,0.988194,-9999,29.451,26.743,24.995,-9999,-9999,0.988194,0.988194,0.988194,-9999,-9999,0.198898,0.988194,16.3833,0.986111,36.1461,0.2532,19.6823,0.98125,43.4246,0.651016,-0.729354,0.981944,0.0462868,-0.76442,-0.721784,-0.651208,0.984028,0.981944,0.98125,3.00674,2.67422,2.79924,3.00444,3.72535,3.3904,3.4827,3.70417,2.31311,2.39671,2.46598,2.52367,3.4844,3.43069,3.45699,3.48928,-9999,-9999
199805,13.651,0.925403,446.874,190.508,0.922715,321.338,0.0,5.476,0.925403,96.142,0.876344,1.835,1.0,2.279,0.979839,0.445777901213,0.840053763441,135.347186667,0.872311827957,345.076943889,0.872311827957,440.195,0.961694,10.374,10.012,10.088,9.521,8.686,-9999,0.929435,0.929435,0.929435,0.929435,0.929435,-9999,27.385,25.552,23.324,-9999,-9999,0.929435,0.929435,0.929435,-9999,-9999,1.19921,0.924059,40.2998,0.843414,52.9676,0.369161,57.9016,0.991935,76.1023,0.718081,-2.83773,0.877688,0.0640559,-2.98504,-2.78904,-2.73366,0.866935,0.880376,0.895161,5.43845,4.999,5.20422,5.39847,8.19404,7.75631,7.96128,8.19404,4.75035,4.12914,4.80677,5.47467,6.60855,7.05643,7.40331,7.62179,-9999,-9999
199806,14.143,0.881944,483.664,194.497,0.888889,339.989,0.0,3.76,0.881944,96.107,0.822917,3.153,1.0,2.472,0.947917,0.470502771756,0.747222222222,142.88813018,0.807638888889,365.898061355,0.808333333333,437.236,0.911806,12.092,11.819,11.801,11.154,10.359,-9999,0.84375,0.84375,0.84375,0.84375,0.84375,-9999,28.214,25.939,23.76,-9999,-9999,0.843056,0.843056,0.843056,-9999,-9999,2.62762,0.8375,48.9925,0.880556,82.1171,0.537727,27.6061,0.968056,46.271,0.686443,-4.48956,0.933333,0.0901093,-4.68568,-4.56718,-4.46596,0.927778,0.933333,0.952778,6.84743,6.21482,6.83716,7.25162,11.3181,10.7761,11.2603,11.8925,7.17037,5.80267,6.16441,6.67247,10.3401,10.3867,10.6633,10.9959,-9999,-9999
199807,13.716,0.960349,466.282,152.764,0.962366,342.719,0.0,3.259,0.960349,95.978,0.946909,2.326,1.0,2.651,0.865591,0.500189386226,0.831317204301,112.625744514,0.932795698925,294.568260188,0.932795698925,442.036,0.997984,12.628,12.296,12.366,11.934,11.286,-9999,0.959677,0.959677,0.959677,0.959677,0.959677,-9999,26.909,25.135,22.721,-9999,-9999,0.959677,0.959677,0.959677,-9999,-9999,0.2364,0.958333,43.1744,0.959005,87.9847,0.513183,12.3976,0.932124,25.2649,0.642112,-4.61581,0.982527,0.0882143,-4.87709,-4.59226,-4.55766,0.96371,0.982527,0.987903,4.504,4.39822,4.4598,4.71613,9.06061,8.95542,9.01694,9.46631,5.55366,4.46669,5.15849,5.84021,9.89017,9.23715,9.42805,9.78539,-9999,-9999
199808,14.966,1.0,400.042,181.438,1.0,332.541,0.0,4.865,1.0,96.375,1.0,2.006,1.0,2.038,1.0,0.389849794526,0.743279569892,126.355846774,1.0,343.852150538,1.0,442.031,1.0,13.514,13.17,13.321,12.93,12.332,-9999,1.0,1.0,1.0,1.0,1.0,-9999,22.922,22.802,21.473,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-0.295553,1.0,48.4177,0.989919,82.3737,0.535798,25.7566,0.995968,43.8201,0.722281,-3.09044,0.956317,0.0771678,-3.22458,-3.15009,-3.10421,0.966398,0.965726,0.955645,7.56973,7.26694,7.59312,7.96623,10.6599,10.441,10.7033,11.1649,5.49446,5.12175,5.60728,5.78573,8.81426,8.51478,8.74234,9.04957,-9999,-9999
199809,12.069,0.975,305.32,97.918,0.977083,339.283,0.0,1.921,0.975,95.652,0.955556,6.857,1.0,2.912,0.954167,0.537821896235,0.79375,63.290794335,0.952777777778,189.474651067,0.952777777778,456.851,0.974306,11.83,11.514,11.704,11.569,11.387,-9999,0.975,0.975,0.975,0.975,0.975,-9999,28.102,25.765,23.164,-9999,-9999,0.975,0.975,0.974306,-9999,-9999,-0.358788,0.974306,25.3891,0.974306,73.6422,0.413501,-2.9361,0.964583,-8.5163,0.506647,-1.67134,0.970833,0.0660947,-1.70504,-1.6845,-1.66969,0.970139,0.973611,0.972222,4.37037,4.23495,4.33867,4.37037,6.049,5.91497,6.02101,6.05236,4.40615,4.16846,4.37242,4.46166,5.92868,5.77705,5.89438,5.96049,-9999,-9999
