TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200704,14.97,1.0,392.162,247.757,1.0,318.815,1.0,4.382,1.0,101.536,1.0,0.22,1.0,1.513,0.993056,0.322304495941,0.849305555556,152.515208333,1.0,498.4415625,1.0,202.230506944,1.0,-9999,-9999,-9999,-9999,24.4390972222,1.0,388.746284722,1.0,413.251,1.0,13.699,14.125,11.647,1.0,1.0,1.0,11.855,11.033,46.906,1.0,1.0,1.0,1.50705,1.0,53.0198,1.0,77.8906,0.771214,49.7709,1.0,73.1176,0.90206,-4.00031,0.996528,0.0678797,-4.09578,-4.04806,-4.00272,0.998611,0.998611,0.996528,5.729,5.39917,5.48164,5.56785,9.68071,9.46389,9.55482,9.63305,5.62104,4.86254,5.07952,5.40408,9.62745,9.38333,9.44877,9.67625,5.865,1.0
200705,17.916,0.997984,457.598,272.512,0.997984,340.963,0.997984,4.809,0.997984,100.952,0.99664,3.574,1.0,1.85,0.980511,0.42246224425,0.874327956989,184.735819892,0.996639784946,559.632517348,0.996639784946,206.797277503,0.996639784946,-9999,-9999,-9999,-9999,22.161041823,0.996639784946,404.560757611,0.996639784946,405.732,0.997312,16.61,17.042,14.246,1.0,1.0,1.0,15.878,9.48,35.948,1.0,1.0,1.0,2.01175,1.0,63.3539,0.997312,96.3889,0.704673,57.6381,0.997312,87.6926,0.897938,-3.33852,0.994624,0.0604493,-3.34464,-3.32698,-3.31334,0.991935,0.990591,0.994624,6.67185,6.65339,6.72921,6.76814,9.99842,9.99842,10.0511,10.0961,6.57781,6.48071,6.52055,6.60185,10.04,10.0317,10.1304,10.2352,6.92452,1.0
200706,20.779,1.0,486.173,268.431,1.0,358.77,1.0,5.39,1.0,101.088,1.0,1.007,1.0,1.827,0.995833,0.447213899889,0.901388888889,185.093194444,1.0,558.2713125,1.0,240.187111111,1.0,-9999,-9999,-9999,-9999,21.3659027778,1.0,419.772029167,1.0,403.732,1.0,19.328,19.674,16.452,1.0,1.0,1.0,10.408,9.918,27.9,1.0,1.0,1.0,2.75817,1.0,56.0882,0.998611,79.8431,0.738855,71.2479,0.999306,101.423,0.929921,-2.99437,0.999306,0.0717954,-3.04371,-2.99437,-2.94628,0.999306,0.999306,0.997917,7.53786,7.51439,7.56239,7.61568,10.5391,10.5393,10.5689,10.5911,7.78063,7.92886,7.98786,8.27633,11.2528,11.2103,11.2456,11.2579,8.07959,1.0
200707,22.534,1.0,472.237,316.459,1.0,352.839,1.0,7.885,1.0,101.168,0.998656,0.019,1.0,1.898,0.988575,0.443360737479,0.853494623656,209.126497083,0.998655913978,655.540354181,0.998655913978,188.611148675,0.998655913978,-9999,-9999,-9999,-9999,27.8667524594,0.998655913978,431.116794584,0.998655913978,404.956,0.999328,21.141,21.051,17.5,1.0,1.0,1.0,7.935,6.819,20.536,1.0,1.0,1.0,3.68099,1.0,47.8507,0.997984,56.9536,0.728724,124.95,0.999328,148.72,1.13969,-0.98137,0.994624,0.0539471,-0.974804,-0.965789,-0.942083,0.99664,0.991935,0.988575,5.37914,5.38365,5.42671,5.60976,6.35978,6.35048,6.3711,6.55676,5.39936,5.36785,5.43278,5.56575,6.50373,6.47959,6.51735,6.56577,8.96648,1.0
200708,22.326,1.0,418.726,248.157,1.0,360.5,1.0,7.545,1.0,101.085,1.0,0.819,1.0,1.801,0.997312,0.428357533581,0.855510752688,157.340188172,1.0,507.951303763,1.0,191.137510921,1.0,-9999,-9999,-9999,-9999,21.9161290323,1.0,427.998768145,1.0,402.661,1.0,20.793,21.14,18.03,1.0,1.0,1.0,9.496,6.635,15.437,1.0,1.0,1.0,2.06134,1.0,29.7145,0.998656,41.5399,0.501171,81.282,1.0,113.63,0.948832,0.0290664,0.997312,0.0502285,-0.00764862,0.0111919,0.0487715,0.997312,0.997312,0.994624,5.24945,5.19744,5.26432,5.34821,5.24845,5.19807,5.2551,5.31419,5.75136,5.49947,5.61568,5.70838,5.56568,5.44958,5.55419,5.59941,8.77127,1.0
200709,19.183,1.0,338.329,218.633,1.0,333.629,1.0,7.073,1.0,101.392,0.885417,0.033,1.0,1.904,0.995139,0.431102527343,0.893055555556,121.698194444,1.0,448.2815625,1.0,140.772514757,1.0,-9999,-9999,-9999,-9999,19.9998611111,1.0,408.929106944,1.0,404.012,1.0,18.365,19.236,17.173,1.0,1.0,1.0,10.52,7.183,14.64,1.0,1.0,1.0,-0.505445,1.0,24.9469,1.0,39.0088,0.423193,53.1488,0.999306,83.1074,0.789534,-0.525568,0.99375,0.0509096,-0.56542,-0.535323,-0.520813,0.997222,0.988889,0.988889,5.7854,5.68034,5.74896,5.78472,6.31333,6.2505,6.27419,6.29876,5.60868,5.42445,5.71845,5.83773,6.21582,6.06906,6.21582,6.30143,7.65701,1.0
200710,15.143,1.0,247.403,140.432,0.995296,320.827,1.0,5.19,0.973118,101.63,0.653226,2.174,1.0,1.564,0.997984,0.327298787758,0.885080645161,61.2148521505,1.0,279.314421925,0.981182795699,110.251213878,1.0,-9999,-9999,-9999,-9999,13.8936827957,1.0,384.955648522,1.0,420.68,1.0,14.582,15.876,14.682,0.951613,0.951613,0.951613,15.555,7.307,13.95,0.951613,0.951613,0.951613,-1.8758,0.951613,17.6349,0.999328,30.709,0.293001,4.10856,0.999328,7.15457,0.847939,-0.801636,0.989247,0.0486663,-0.863635,-0.825812,-0.793754,0.983871,0.989919,0.989247,4.88288,4.81558,4.86917,4.88792,5.68306,5.66663,5.67961,5.7006,5.55743,5.23592,5.29797,5.46712,5.83525,5.78989,5.81157,5.85404,6.18057,1.0
200711,10.266,1.0,170.773,84.218,0.9875,299.503,1.0,3.703,1.0,101.393,0.999306,1.447,0.999306,1.709,0.852083,0.359098327502,0.771527777778,16.6308289007,0.999305555556,157.982923949,0.960416666667,68.3372422614,0.999305555556,-9999,-9999,-9999,-9999,9.1588534279,0.999305555556,358.237564894,0.999305555556,447.388,0.947917,10.322,11.682,11.254,1.0,1.0,1.0,16.836,7.606,13.98,1.0,1.0,1.0,-2.85584,1.0,11.3332,0.94375,19.7355,0.263673,-21.3934,0.945139,-37.2541,0.662671,-0.296536,0.936806,0.0509698,-0.317127,-0.294265,-0.275294,0.945833,0.944444,0.940278,3.99341,4.01611,4.05391,4.07071,4.2957,4.31969,4.35465,4.37438,4.04828,3.88382,4.04828,4.29524,4.36952,4.29804,4.38941,4.45609,4.83312,1.0
200712,6.568,1.0,134.438,64.162,0.998656,281.45,1.0,2.4,1.0,101.968,1.0,3.052,1.0,1.774,0.456989,-9999,-9999,-3.31498655914,1.0,125.612523101,0.975134408602,53.9118178763,1.0,-9999,-9999,-9999,-9999,8.30665322581,1.0,339.515950941,1.0,427.496,0.705645,7.045,8.426,8.426,1.0,1.0,1.0,17.785,9.149,15.013,1.0,1.0,1.0,-3.55796,1.0,8.91054,0.703629,14.5681,0.244621,-22.8183,0.696909,-37.3063,0.519973,-0.503544,0.68414,0.0421489,-0.566143,-0.546412,-0.527531,0.689516,0.686828,0.682796,1.89558,1.82124,1.85039,1.88458,2.39768,2.37049,2.39662,2.41523,1.87096,1.80159,1.9188,1.94556,2.63434,2.52539,2.59947,2.62942,4.00435,1.0
200801,8.721,0.731183,151.618,61.715,0.732527,313.221,0.731183,1.549,0.730511,101.982,0.72379,4.761,1.0,1.576,0.718414,0.342426883574,0.586021505376,13.1488636364,0.709677419355,87.6820075758,0.709677419355,48.6472786458,0.709677419355,-9999,-9999,-9999,-9999,3.20909090909,0.709677419355,351.681482008,0.709677419355,407.435,0.730511,8.149,9.102,8.202,1.0,1.0,1.0,18.8,15.158,31.516,1.0,1.0,1.0,-1.26968,1.0,4.81371,0.727823,7.51498,0.138752,-27.6784,0.730511,-43.2106,0.635434,-0.514379,0.729167,0.0394268,-0.553063,-0.507227,-0.489631,0.723118,0.729167,0.729167,1.46994,1.40915,1.46994,1.48834,1.97716,1.96179,1.97031,1.97784,2.16142,1.85296,2.09542,2.13169,2.41358,2.41284,2.42204,2.4888,-9999,0.0
200802,8.813,0.0933908,215.737,112.021,0.0948276,287.898,0.0,2.482,0.0933908,102.596,0.494253,0.356,0.676006,1.554,0.487787,-9999,-9999,61.8777605556,0.51724137931,-9999,-9999,20.6809365567,0.534482758621,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,417.761,0.508621,8.036,9.036,8.304,0.997845,0.997845,0.997845,18.855,14.008,50.79,0.997845,0.997845,0.997845,-1.96057,0.997845,37.4348,0.493534,45.018,0.819786,-1.42612,0.507902,-1.71501,0.994449,-0.681362,0.386494,0.10923,-0.659957,-0.635905,-0.611919,0.37931,0.424569,0.416667,3.71237,3.51904,3.71237,3.85404,4.38033,4.14384,4.37785,4.47681,3.87677,3.40805,3.88963,3.99889,5.47862,5.49842,5.57072,5.76018,-9999,0.0
200803,10.544,1.0,305.776,145.26,1.0,301.329,0.0,2.524,1.0,100.828,1.0,3.742,1.0,1.84,0.591398,0.530328922274,0.511424731183,96.0662189762,0.83938172043,298.740485158,0.998655913978,135.341081989,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,410.549,0.981855,10.209,11.096,9.645,1.0,1.0,1.0,18.696,15.876,52.904,1.0,1.0,1.0,-0.817506,0.998656,77.9378,0.983199,93.7257,0.856247,3.2734,0.979167,3.93649,0.907924,-0.86435,0.959677,0.130534,-0.86435,-0.805872,-0.775064,0.959677,0.952957,0.958333,6.19015,6.14936,6.21281,6.33398,7.06647,7.02033,7.05613,7.10813,5.11124,4.85998,5.11124,5.58743,6.30762,6.30049,6.33843,6.5679,-9999,0.0
200804,13.218,1.0,394.784,210.843,1.0,315.128,0.0,3.221,1.0,101.088,0.750694,2.5,1.0,1.893,0.639583,-9999,-9999,-9999,-9999,430.155792624,0.995138888889,179.99844184,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,402.246,0.989583,12.554,13.325,11.229,1.0,1.0,1.0,18.904,16.615,50.616,1.0,1.0,1.0,0.622841,1.0,98.5153,0.988194,118.472,1.07934,32.5843,0.986111,39.1849,1.19028,0.292396,0.965972,0.11869,0.0273167,0.21083,0.335601,0.972917,0.967361,0.9625,9.1203,8.80915,8.96735,9.29437,8.87151,8.69737,8.83682,8.94114,8.54369,8.58583,8.8512,9.18174,8.46763,8.05828,8.29668,8.78035,-9999,0.0
200805,17.555,1.0,459.169,239.606,0.998656,337.242,0.0,5.077,1.0,101.294,0.398522,2.703,1.0,1.65,0.364919,-9999,-9999,-9999,-9999,486.543057661,0.990591397849,217.50624496,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,411.509,0.655242,15.851,16.261,13.555,1.0,1.0,1.0,16.444,12.635,47.595,1.0,1.0,1.0,1.76027,1.0,138.145,0.656586,203.259,1.42482,36.733,0.65457,54.0471,1.0409,1.26008,0.644489,0.113489,1.09547,1.21608,1.3001,0.647177,0.646505,0.644489,11.1253,10.6108,10.8198,11.3227,9.88095,9.50794,9.62969,10.0346,12.2638,12.0448,12.3134,13.0971,10.4542,9.46121,9.8776,10.7982,-9999,0.0
200806,21.101,1.0,486.395,295.123,1.0,356.425,0.0,5.229,1.0,101.408,1.0,0.76,1.0,1.486,0.954861,0.410100003407,0.843055555556,-9999,-9999,590.144212207,0.9875,241.240462674,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,407.892,0.999306,19.253,19.431,15.926,1.0,1.0,1.0,13.053,10.103,36.641,1.0,1.0,1.0,2.21878,1.0,142.96,0.999306,197.056,1.48703,75.5144,0.999306,104.089,1.12842,-0.818289,0.968056,0.143854,-1.06957,-0.92497,-0.79799,0.980556,0.954861,0.968056,13.7129,12.9843,13.4704,13.911,14.5618,14.0397,14.412,14.7019,12.1832,12.1832,12.506,12.7994,12.5853,12.7499,12.8377,13.3268,-9999,0.0
200807,23.439,0.840726,471.087,313.185,0.842742,358.921,0.0,7.509,0.840726,101.363,1.0,0.08,0.833333,1.742,0.994624,0.474467324841,0.906586021505,-9999,-9999,640.869733333,0.806451612903,193.574877083,0.806451612903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.92,0.999328,21.885,21.599,17.76,1.0,1.0,1.0,8.383,7.313,23.129,1.0,1.0,1.0,2.45904,1.0,71.9136,0.998656,96.166,0.979704,127.848,0.999328,170.964,1.12029,-2.83605,0.974462,0.102113,-2.93577,-2.87688,-2.85284,0.981183,0.97043,0.977151,9.91595,9.5077,9.6293,9.70533,12.7335,12.441,12.506,12.6324,8.50423,8.31956,8.57531,8.70905,12.3388,12.1947,12.3388,12.4181,-9999,0.0
200808,23.747,1.0,416.45,283.432,1.0,358.842,0.0,8.067,1.0,101.292,1.0,0.123,1.0,1.654,0.998656,-9999,-9999,-9999,-9999,565.922500715,0.999327956989,166.59187416,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,391.499,0.604839,22.243,21.941,18.466,1.0,1.0,1.0,7.396,6.354,15.571,1.0,1.0,1.0,2.23742,1.0,41.5663,0.599462,57.526,0.715887,132.51,0.605511,183.388,1.07899,-0.615709,0.594086,0.117301,-0.777363,-0.637562,-0.604026,0.597446,0.597446,0.594086,9.754,9.33742,9.50356,9.74083,10.3838,10.0052,10.1543,10.4548,8.61464,5.45099,7.38248,8.84713,9.79014,7.86961,8.98793,9.91404,-9999,0.0
200809,18.968,1.0,335.399,194.422,1.0,336.967,0.0,6.99,1.0,101.495,1.0,1.48,1.0,1.607,0.998611,-9999,-9999,-9999,-9999,381.426703162,0.999305555556,167.121584201,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,390.386,0.0,18.541,19.307,17.183,1.0,1.0,1.0,7.504,6.427,13.519,1.0,1.0,1.0,-0.228632,1.0,37.8278,0.0,59.3017,-9999,72.3724,0.0,113.456,-9999,0.630326,0.0,-9999,0.513096,0.642199,0.665344,0.0,0.0,0.0,8.3938,8.12529,8.29475,8.39415,7.73866,7.50321,7.66679,7.89503,6.71997,2.33227,4.5432,6.81773,7.72505,4.84987,6.30419,7.81072,-9999,0.0
200810,16.574,1.0,244.512,107.713,1.0,334.322,0.0,3.317,1.0,101.796,1.0,5.019,1.0,1.564,0.974462,-9999,-9999,-9999,-9999,218.259969258,0.999327956989,111.784989919,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.913,0.0,15.702,16.415,14.703,1.0,1.0,1.0,9.033,7.228,13.41,1.0,1.0,1.0,-0.357201,1.0,28.6874,0.0,47.4068,-9999,2.21859,0.0,3.66628,-9999,1.76244,0.0,-9999,1.73979,1.7866,1.80968,0.0,0.0,0.0,7.36447,7.14741,7.26708,7.40862,5.57485,5.46521,5.55321,5.66831,5.98983,1.96101,4.01296,5.98983,5.2593,3.03996,4.11629,5.32328,-9999,0.0
200811,10.921,1.0,168.825,68.11,1.0,310.62,0.0,1.735,1.0,101.476,1.0,10.08,1.0,1.586,0.997917,-9999,-9999,-9999,-9999,143.354381944,1.0,66.5328645833,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,382.957,0.0,11.895,13.236,12.408,1.0,1.0,1.0,18.588,18.221,35.117,1.0,1.0,1.0,-3.08019,1.0,54.5299,0.0,94.9575,-9999,-60.1503,0.0,-104.745,-9999,-0.847687,0.0,-9999,-0.839386,-0.825305,-0.76516,0.0,0.0,0.0,5.35707,5.00042,5.27959,5.48217,6.21327,5.72091,6.11088,6.3113,4.4954,1.24383,2.9577,4.45558,3.78151,2.08312,2.89035,3.82976,-9999,0.0
200812,7.7,0.827957,134.116,49.095,0.830645,297.962,0.0,1.757,0.827285,101.639,1.0,4.0,1.0,1.871,0.99664,-9999,-9999,-9999,-9999,96.5826429487,0.791666666667,55.0286851763,0.791666666667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,386.111,0.199597,8.407,9.723,9.288,1.0,1.0,1.0,20.447,20.75,54.373,1.0,1.0,1.0,-3.08612,1.0,41.2095,0.200941,71.7615,0.987121,-53.4532,0.211022,-93.0825,1.22712,-0.200774,0.1875,0.0766412,-0.229344,-0.200184,-0.15272,0.189516,0.1875,0.18414,4.29599,3.92739,4.20662,4.44756,4.50502,4.07923,4.40224,4.66266,3.69122,0.924673,2.39568,3.61271,3.07086,1.60329,2.28479,3.11221,-9999,0.0
200901,6.633,1.0,151.618,64.544,1.0,295.241,0.0,1.692,1.0,101.278,1.0,5.206,1.0,1.482,1.0,0.347393158866,0.956317204301,-9999,-9999,133.283737417,0.999327956989,60.4072379032,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,391.422,1.0,7.162,8.389,7.976,1.0,1.0,1.0,23.529,22.618,55.743,1.0,1.0,1.0,-2.80771,1.0,39.1101,1.0,47.0326,0.725782,-40.102,1.0,-48.2254,0.935993,-0.388244,0.985215,0.061997,-0.451965,-0.388244,-0.379869,0.980511,0.985215,0.991935,2.64656,2.6163,2.66135,2.68596,3.04878,3.04091,3.05424,3.07973,2.52318,2.7378,2.88056,3.12623,3.30284,3.29064,3.31867,3.4265,2.46984,1.0
200902,6.992,1.0,214.305,103.718,1.0,284.257,0.0,2.249,1.0,101.253,1.0,5.986,1.0,1.512,0.96875,0.366027672456,0.900297619048,-9999,-9999,203.966964286,1.0,96.8231370908,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,417.885,0.998512,7.393,8.496,7.937,1.0,1.0,1.0,49.157,24.356,57.014,1.0,1.0,1.0,-2.35718,1.0,48.3373,0.998512,58.129,0.828606,-19.1592,1.0,-23.0403,1.00176,-1.88608,0.982143,0.0773675,-1.89423,-1.88419,-1.84876,0.990327,0.982143,0.990327,3.50131,3.43364,3.47634,3.51252,5.39375,5.28702,5.32223,5.42251,2.54771,2.55797,2.64597,3.0125,4.79056,4.80866,4.84884,5.00413,2.55272,1.0
200903,10.495,1.0,302.67,156.881,1.0,299.805,0.0,2.898,1.0,101.226,1.0,4.845,1.0,1.578,0.999328,0.406237756249,0.947580645161,-9999,-9999,306.65046371,1.0,120.352844422,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,405.499,1.0,9.75,10.491,9.011,1.0,1.0,1.0,53.433,20.75,56.078,1.0,1.0,1.0,-0.567366,1.0,52.8779,0.999328,63.5894,0.879823,8.98165,1.0,10.8011,0.976372,-3.21864,0.993952,0.0911934,-3.20527,-3.18709,-3.16112,0.993952,0.993952,0.99328,4.06744,4.06853,4.1259,4.21106,7.27297,7.27297,7.31292,7.41167,3.01133,2.87174,2.97347,3.03075,6.37389,6.32144,6.36104,6.45702,3.48035,1.0
200904,14.309,1.0,392.162,200.222,1.0,326.779,0.0,3.312,1.0,101.2,0.273611,3.173,1.0,1.443,0.886806,0.342855432364,0.834027777778,-9999,-9999,387.100076389,1.0,189.712211806,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,420.541,0.995833,13.226,13.614,11.227,0.999306,0.999306,0.999306,54.07,19.262,57.479,0.518056,0.518056,0.518056,1.29932,0.999306,81.7347,0.994444,98.2917,1.04089,28.155,0.996528,33.8584,0.977818,-1.9644,0.995139,0.0922802,-2.19511,-2.13715,-2.03762,0.995139,0.995139,0.995139,7.2502,7.10359,7.14526,7.34348,9.2386,9.19111,9.30684,9.35627,8.90746,8.25455,8.57142,8.90746,10.4098,10.1594,10.463,10.5762,5.55259,1.0
200905,18.27,1.0,457.598,296.836,1.0,332.416,0.0,5.978,1.0,101.734,0.850134,0.619,1.0,1.481,0.852151,0.366603538885,0.786290322581,-9999,-9999,579.427810483,0.989247311828,220.916845598,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,435.134,0.994624,16.29,16.168,13.145,0.994624,0.994624,0.994624,34.567,9.48,55.012,0.994624,0.994624,0.994624,1.70794,0.994624,93.469,0.993952,137.526,1.05744,71.5479,0.994624,105.272,1.00628,-2.32359,0.989919,0.113706,-2.39872,-2.30915,-2.27927,0.982527,0.989919,0.989247,10.6173,10.5753,10.7011,10.7645,12.9151,12.9151,13.0054,13.1423,8.45173,7.7505,7.98567,8.86208,11.2678,11.1825,11.7235,12.1204,8.60243,1.0
