TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
199501,-9.419,1.0,135.729,53.127,1.0,235.998,0.0,0.532,1.0,95.751,0.837366,0.081,1.0,3.482,0.994624,0.530736067117,0.897849462366,102.168028226,1.0,-9999,-9999,-9999,-9999,-9999,1.0,57.363,0.0,-9999,-9999,-5.81656,0.0,-9999,-9999,-3.63451e-270,0.977151,0.0,-3.68015e-270,-3.63816e-270,-3.63478e-270,0.973118,0.977151,0.974462,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199502,-10.307,1.0,199.028,91.119,1.0,219.658,0.0,0.863,1.0,95.796,0.995536,0.125,1.0,3.344,1.0,0.480723302645,0.964285714286,175.2294375,1.0,-9999,-9999,-9999,-9999,-9999,1.0,57.1506,0.0,-9999,-9999,-5.80386,0.0,-9999,-9999,-3.9994e-270,0.991071,0.0,-3.99971e-270,-3.99859e-270,-3.99822e-270,0.991071,0.99256,0.99256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199503,-1.419,1.0,290.029,127.386,1.0,252.958,0.0,1.835,1.0,96.185,0.794355,1.056,1.0,2.959,1.0,0.423580565177,0.950268817204,244.972685484,1.0,-9999,-9999,-9999,-9999,-9999,1.0,58.0333,0.0,-9999,-9999,-5.18206,0.0,-9999,-9999,-3.92859e-270,0.979839,0.0,-3.92859e-270,-3.92859e-270,-3.92859e-270,0.982527,0.981183,0.973118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199504,0.903,1.0,384.13,170.581,1.0,262.811,0.0,2.605,1.0,95.683,0.0,1.842,1.0,3.216,0.995833,0.471367385041,0.944444444444,329.637404408,0.995833333333,-9999,-9999,-9999,-9999,-9999,1.0,57.5278,0.0,-9999,-9999,-5.59406,0.0,-9999,-9999,-3.97054e-270,0.970833,0.0,-3.97077e-270,-3.97031e-270,-3.96993e-270,0.969444,0.970833,0.975,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199505,10.717,1.0,454.417,205.519,1.0,303.361,0.0,6.507,1.0,95.669,0.959677,2.589,1.0,4.28,1.0,0.624390560585,0.989247311828,395.229682796,1.0,-9999,-9999,-9999,-9999,-9999,1.0,57.363,0.0,-9999,-9999,-5.81656,0.0,-9999,-9999,-4.01731e-270,0.974462,0.0,-4.0161e-270,-4.01597e-270,-4.01557e-270,0.990591,0.96371,0.971774,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199506,18.717,1.0,485.678,246.415,1.0,350.363,0.0,8.77,1.0,95.901,0.875,1.27,1.0,3.522,1.0,0.500832905138,0.991666666667,473.875677778,1.0,-9999,-9999,-9999,-9999,-9999,1.0,57.5278,0.0,-9999,-9999,-5.59406,0.0,-9999,-9999,-3.98837e-270,0.941667,0.0,-3.98911e-270,-3.98862e-270,-3.98837e-270,0.951389,0.940278,0.941667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199507,18.544,1.0,470.618,221.2,1.0,359.926,0.0,6.08,1.0,95.599,0.922043,4.662,1.0,3.527,1.0,0.505339836706,0.978494623656,425.757541141,0.998655913978,-9999,-9999,-9999,-9999,-9999,1.0,57.1871,0.0,-9999,-9999,-5.78356,0.0,-9999,-9999,-4.02712e-270,0.966398,0.0,-4.02701e-270,-4.02643e-270,-4.02589e-270,0.97043,0.973118,0.905914,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199508,19.45,1.0,412.905,178.552,1.0,366.605,0.0,4.962,1.0,95.916,0.978495,7.12,1.0,3.676,1.0,0.531977795918,0.974462365591,343.36877957,1.0,-9999,-9999,-9999,-9999,-9999,1.0,58.0333,0.0,-9999,-9999,-5.18206,0.0,-9999,-9999,-4.02975e-270,0.982527,0.0,-4.03157e-270,-4.03095e-270,-4.03031e-270,0.951613,0.987903,0.983871,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199509,11.654,1.0,327.662,156.943,1.0,310.845,0.0,4.204,1.0,96.079,1.0,2.16,1.0,5.128,1.0,0.758084601449,0.998611111111,302.487934903,0.995833333333,-9999,-9999,-9999,-9999,-9999,1.0,57.5278,0.0,-9999,-9999,-5.59406,0.0,-9999,-9999,-4.03352e-270,0.993056,0.0,-4.03365e-270,-4.03358e-270,-4.03356e-270,0.988889,0.995833,0.990278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199510,6.254,1.0,233.174,80.194,1.0,302.058,0.0,2.649,1.0,95.362,0.998656,2.377,1.0,3.63,1.0,0.523853560652,0.971774193548,154.21838172,1.0,-9999,-9999,-9999,-9999,-9999,1.0,57.363,0.0,-9999,-9999,-5.81656,0.0,-9999,-9999,-4.01002e-270,0.987903,0.0,-4.01047e-270,-4.01019e-270,-4.00984e-270,0.973118,0.987903,0.989247,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199511,-6.145,1.0,155.092,46.233,1.0,242.712,0.0,1.019,1.0,95.666,0.995833,0.322,1.0,2.966,1.0,0.442220329539,0.890277777778,88.9104361111,1.0,-9999,-9999,-9999,-9999,-9999,1.0,57.5278,0.0,-9999,-9999,-5.59406,0.0,-9999,-9999,-3.96183e-270,0.938889,0.0,-3.96232e-270,-3.96193e-270,-3.96174e-270,0.9375,0.938889,0.9375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199512,-10.072,1.0,118.63,41.072,1.0,234.865,0.0,0.757,1.0,96.035,0.998656,0.156,1.0,3.043,1.0,0.435383964014,0.954301075269,78.9847177419,1.0,-9999,-9999,-9999,-9999,-9999,1.0,57.1871,0.0,-9999,-9999,-5.78356,0.0,-9999,-9999,-4.03568e-270,0.961022,0.0,-4.03569e-270,-4.03528e-270,-4.03473e-270,0.973118,0.967742,0.967742,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199601,-12.0,1.0,135.729,50.079,1.0,213.925,0.0,0.457,1.0,95.735,0.997312,1.385,1.0,2.846,0.997312,0.420680125437,0.881720430108,96.3060389785,1.0,-9999,-9999,-9999,-9999,-9999,1.0,58.0333,0.0,-9999,-9999,-5.18206,0.0,-9999,-9999,-4.0247e-270,0.13172,0.0,-4.03689e-270,-4.02771e-270,-4.0247e-270,0.0698925,0.104839,0.13172,1.20462,0.99631,1.20462,1.23988,1.20462,0.99631,1.20462,1.23988,0.141323,0.123143,0.140667,0.141525,3.65711,2.79119,3.44988,3.66282,-9999,-9999
199602,-8.964,1.0,200.492,86.655,1.0,222.912,0.0,0.943,1.0,95.457,1.0,0.622,1.0,3.073,1.0,0.456104165991,0.925287356322,166.644432471,1.0,-9999,-9999,-9999,-9999,-9999,1.0,56.9875,0.0,-9999,-9999,-6.03447,0.0,-9999,-9999,-4.02387e-270,0.0,-9999,-4.03339e-270,-4.02792e-270,-4.0233e-270,0.0,0.0,0.0,1.7432,1.35503,1.7432,1.78428,1.7432,1.35503,1.7432,1.78428,0.255154,0.222331,0.25397,0.255519,5.46585,4.35659,5.22142,5.47915,-9999,-9999
199603,-6.213,1.0,293.26,134.51,1.0,229.915,0.0,1.498,1.0,95.936,0.982527,0.762,1.0,3.288,1.0,0.488893719476,0.924731182796,259.370264376,0.997311827957,-9999,-9999,-9999,-9999,-9999,1.0,58.0333,0.0,-9999,-9999,-5.18206,0.0,-9999,-9999,-0.00225159,0.0,-9999,-0.00225159,-0.00225159,-0.00225159,0.0,0.0,0.0,2.13555,1.61594,2.13555,2.18034,2.1378,1.61819,2.1378,2.18034,0.376108,0.327725,0.374363,0.376646,7.69795,6.30578,7.41193,7.72083,-9999,-9999
199604,1.978,1.0,386.92,173.918,1.0,261.143,0.0,2.532,1.0,95.572,0.8125,1.008,1.0,3.197,0.95,0.460105591088,0.908333333333,335.959144143,0.995833333333,-9999,-9999,-9999,-9999,-9999,1.0,57.5278,0.0,-9999,-9999,-5.59406,0.0,-9999,-9999,-2.33526,0.0,-9999,-2.78626,-2.14749,-2.10121,0.0,0.0,0.0,3.6853,2.58685,3.6853,3.73683,5.78874,5.52657,5.78874,5.85346,1.02358,0.887898,1.01883,1.02504,9.15058,7.5114,8.82005,9.16615,-9999,-9999
199605,10.364,1.0,456.123,204.077,1.0,296.8,0.0,6.299,1.0,95.958,0.981183,1.4,1.0,4.534,0.998656,0.665458413022,0.987903225806,392.455103495,1.0,-9999,-9999,-9999,-9999,-9999,1.0,67.5665,0.0,-9999,-9999,12.0876,0.0,-9999,-9999,-3.07245,0.0,-9999,-4.8165,-2.58352,-2.47096,0.0,0.0,0.0,5.95995,3.82962,5.97097,6.00399,8.4664,8.18458,8.44919,8.88041,3.03984,2.61837,3.02574,3.0441,8.97756,7.65333,8.97756,9.02743,-9999,-9999
199606,15.793,1.0,485.927,198.655,1.0,347.35,0.0,3.686,1.0,95.833,0.0,2.232,0.695833,3.122,0.598611,0.492594808378,0.55,382.028577778,1.0,-9999,-9999,21.642,1.0,-9999,1.0,60.522,0.0,-9999,-9999,14.6255,0.0,-9999,-9999,-4.03546,0.0,-9999,-4.78539,-3.79633,-3.68855,0.0,0.0,0.0,7.58202,4.67009,7.58598,7.60019,11.3018,9.85645,11.0375,11.3869,5.04711,4.34734,5.02369,5.05418,9.42969,7.69884,9.06393,9.46769,-9999,-9999
199607,16.333,1.0,469.369,188.39,1.0,344.357,0.0,4.118,1.0,95.843,0.943548,5.538,0.958333,2.798,0.958333,0.38432753268,0.958333333333,362.288682796,1.0,-9999,-9999,22.018,1.0,-9999,1.0,64.0516,0.614247,-9999,1.46111,16.6887,0.614247,-9999,0.996765,-2.85721,0.571237,0.0856684,-3.67703,-2.72398,-2.65842,0.568548,0.568548,0.569892,6.76136,4.79356,6.76136,6.93576,9.46861,8.73059,9.43194,9.46861,5.28311,5.16867,5.2851,5.37027,7.9387,7.64402,7.91001,7.98085,-9999,-9999
199608,18.649,1.0,410.468,199.341,1.0,345.108,0.0,5.291,1.0,96.215,0.997312,1.565,1.0,2.772,0.997312,0.38283865731,0.993279569892,384.887693665,0.995967741935,355.986,0.961022,20.68,1.0,-9999,1.0,71.4986,0.965054,-9999,1.49472,19.7473,0.979839,-9999,0.753114,-0.774441,0.922043,0.0917285,-0.825363,-0.768192,-0.739821,0.903226,0.93414,0.935484,8.27154,8.16895,8.20386,8.27374,9.03032,8.90628,9.01477,9.05555,4.95475,5.237,5.52728,6.07319,7.09655,7.20819,7.39575,7.56375,-9999,-9999
199609,13.294,1.0,324.586,122.267,1.0,327.828,0.0,2.786,1.0,95.896,1.0,1.49,1.0,2.823,1.0,0.36608459596,0.997222222222,236.310985205,0.995833333333,360.986,1.0,20.342,0.152778,-9999,1.0,37.4831,0.994444,-9999,0.918538,15.4267,0.998611,-9999,0.801001,-0.206036,0.941667,0.0726946,-0.263477,-0.193812,-0.0788321,0.8625,0.930556,0.988889,5.2849,5.44333,5.57376,5.60586,5.56404,5.56404,5.67461,5.8058,4.78138,4.70596,4.84969,5.12375,5.17191,5.1302,5.25753,5.36055,-9999,-9999
199610,7.264,1.0,230.202,80.771,1.0,293.092,0.0,2.854,1.0,95.695,0.995968,0.065,1.0,3.869,1.0,0.531739247312,1.0,155.653911232,0.994623655914,368.286,0.956989,20.028,0.0,-9999,1.0,18.2372,0.983871,-9999,0.492048,12.9147,0.990591,-9999,0.902914,1.40402,0.959677,0.0370391,1.31166,1.34956,1.40125,0.969086,0.961022,0.959677,2.88671,2.85363,2.88736,2.92327,1.53877,1.51375,1.53103,1.54115,2.83437,2.80152,2.87315,2.90882,1.56345,1.52392,1.56445,1.58916,-9999,-9999
199611,-4.324,1.0,153.127,44.415,1.0,248.994,0.0,0.804,1.0,96.162,1.0,0.0,1.0,3.762,0.970833,0.533740088384,0.973611111111,85.4134680556,1.0,369.193,0.968056,20.501,0.0,-9999,1.0,4.32061,0.976389,-9999,0.204421,6.94508,0.976389,-9999,0.695413,0.71622,0.973611,0.0210966,0.689372,0.708474,0.730435,0.976389,0.973611,0.963889,0.782301,0.763534,0.774313,0.78428,0.0829564,0.0459418,0.0704203,0.0830452,0.718454,0.706854,0.71852,0.746566,0.136075,0.133457,0.137006,0.140333,-9999,-9999
199612,-8.688,1.0,118.307,25.134,1.0,249.22,0.0,0.263,1.0,95.587,0.944892,0.0,1.0,3.191,1.0,0.42051344086,1.0,48.333983871,1.0,372.754,1.0,20.609,0.112903,-9999,1.0,1.30805,1.0,-9999,0.107837,2.39274,0.998656,-9999,0.509533,0.417675,1.0,0.0151913,0.411255,0.417602,0.430926,1.0,1.0,0.990591,0.379685,0.36585,0.37442,0.378544,-0.037612,-0.0680629,-0.0420005,-0.0364886,0.529732,0.49006,0.523212,0.532742,0.0776595,0.0763687,0.0821024,0.0872061,-9999,-9999
199701,-11.31,1.0,135.729,60.77,1.0,230.455,0.0,0.327,1.0,95.56,1.0,0.394,1.0,3.572,1.0,0.482809139785,1.0,117.646164738,0.995967741935,371.537,0.979839,21.062,1.0,-9999,1.0,0.469082,0.983871,-9999,0.070744,5.62474,0.982527,-9999,0.850274,0.416274,0.965054,0.0163928,0.403603,0.41068,0.451956,0.965054,0.96371,0.966398,0.277262,0.275916,0.320189,0.349204,-0.127526,-0.129095,-0.117512,-0.0865105,0.380732,0.366176,0.371157,0.389532,0.0407822,0.028129,0.0357066,0.0388439,-9999,-9999
199702,-7.463,1.0,199.028,97.328,1.0,235.099,0.0,0.719,1.0,96.068,1.0,0.172,1.0,3.46,1.0,0.454507440476,1.0,187.16919494,1.0,372.291,0.995536,21.908,1.0,-9999,1.0,3.00817,0.995536,-9999,0.119164,19.2922,0.995536,-9999,0.839964,0.479553,0.974702,0.0211569,0.47792,0.510567,0.518998,0.959821,0.989583,0.989583,0.420936,0.42214,0.448976,0.458992,-0.0917683,-0.0926279,-0.0598063,-0.0254109,0.520028,0.519589,0.542917,0.566755,0.0161376,0.0161753,0.0288241,0.0456699,-9999,-9999
199703,-4.021,1.0,290.029,119.785,1.0,246.713,0.0,1.315,1.0,95.86,1.0,1.58,1.0,3.378,1.0,0.425885752688,1.0,231.913537634,0.993279569892,372.094,0.991935,22.784,1.0,-9999,1.0,3.89408,1.0,-9999,0.205941,21.3478,1.0,-9999,0.89452,0.331014,0.954301,0.0173263,0.333671,0.336457,0.340965,0.926075,0.971774,0.981183,0.324167,0.324139,0.325014,0.335885,-0.01691,-0.0164587,-0.0101087,-0.000753296,0.437165,0.436827,0.705696,0.729925,0.0472425,0.0486294,0.131616,0.154781,-9999,-9999
199704,3.026,1.0,384.13,180.474,1.0,265.829,0.0,3.499,1.0,95.75,0.945833,2.563,1.0,3.415,1.0,0.447154166667,1.0,347.392361836,0.998611111111,371.565,0.969444,26.349,1.0,-9999,1.0,11.7417,0.975,-9999,0.426333,49.1096,0.977778,-9999,1.14476,0.289539,0.890278,0.0231807,0.276406,0.295642,0.322411,0.936111,0.943056,0.865278,0.832099,0.830248,0.857633,0.983814,0.57116,0.548139,0.573197,0.613354,0.311012,0.339883,0.424344,0.547002,0.238257,0.238257,0.292991,0.33628,-9999,-9999
199705,8.685,1.0,454.417,196.223,1.0,289.479,0.0,5.113,1.0,95.75,0.75672,1.602,1.0,3.217,0.998656,0.456035156017,0.975806451613,377.35136828,1.0,371.12,0.93414,23.671,1.0,-9999,1.0,36.5451,0.94086,-9999,1.11279,45.589,0.94086,-9999,1.21891,0.270436,0.891129,0.0253192,0.249394,0.26517,0.280768,0.891129,0.905914,0.849462,1.92297,1.92297,1.94557,2.00091,1.66266,1.65891,1.67892,1.72018,1.10742,1.10743,1.25019,1.97225,1.41001,1.34119,1.56214,2.23772,-9999,-9999
199706,18.234,1.0,485.678,244.677,1.0,343.423,0.0,7.525,1.0,95.731,0.990278,3.191,1.0,2.663,1.0,0.376250631313,0.997222222222,470.532883333,1.0,368.966,0.995833,20.831,1.0,-9999,1.0,75.5505,0.998611,-9999,1.79274,36.8234,0.997222,-9999,1.31887,-1.48174,0.908333,0.142978,-1.68294,-1.59602,-1.42873,0.947222,0.906944,0.840278,6.29403,6.36183,6.4461,6.63291,8.03484,7.98804,8.03476,8.06008,6.02858,5.71157,5.94136,7.06497,7.52683,7.47091,7.55896,8.3988,-9999,-9999
199707,18.27,1.0,470.618,223.936,1.0,348.84,0.0,4.83,1.0,96.028,0.979839,2.68,1.0,2.598,1.0,0.369591397849,1.0,430.646012097,1.0,359.202,0.991935,23.288,1.0,-9999,1.0,84.4187,1.0,-9999,1.58887,23.475,0.998656,-9999,0.820563,-1.74054,0.950269,0.112096,-1.86033,-1.79579,-1.71542,0.965054,0.97043,0.927419,7.93942,7.78506,7.93942,8.44419,9.73521,9.61826,9.73521,10.1727,5.65794,5.93907,6.64055,7.14414,8.76953,8.56149,8.77665,9.13232,-9999,-9999
199708,16.205,1.0,412.905,186.869,1.0,338.011,0.0,3.686,1.0,96.082,0.995968,2.834,1.0,2.399,0.973118,0.332386917664,0.970430107527,359.362831989,1.0,356.631,0.885753,17.894,0.341398,-9999,1.0,63.7789,0.905914,-9999,1.34022,20.5364,0.913978,-9999,0.800815,-0.52293,0.780914,0.131856,-0.721889,-0.575973,-0.535899,0.797043,0.791667,0.780914,7.74629,7.56316,7.72295,8.69741,8.292,8.11433,8.292,9.3199,5.81017,4.76748,5.27435,5.92876,6.71078,6.61538,6.96775,7.4432,-9999,-9999
199709,14.534,1.0,327.662,129.851,1.0,323.443,0.0,2.943,1.0,95.901,0.997222,4.199,1.0,3.033,1.0,0.423722101449,0.998611111111,250.03073587,0.998611111111,365.45,0.981944,17.951,0.0,-9999,1.0,38.5018,0.993056,-9999,0.829267,13.592,0.995833,-9999,0.725475,0.120554,0.947222,0.0775772,0.110346,0.203808,0.24172,0.936111,0.954167,0.963889,5.52836,5.51396,5.81674,5.89956,5.31048,5.22148,5.6303,5.78683,4.68765,4.59079,4.71301,5.15456,4.78151,4.78927,4.97926,5.34139,-9999,-9999
199710,7.975,1.0,233.174,79.441,1.0,290.193,0.0,3.205,1.0,95.828,0.995968,2.367,1.0,3.57,0.998656,0.521732526882,1.0,152.770569892,1.0,369.661,0.994624,19.342,0.0,-9999,1.0,15.6905,0.997312,-9999,0.513536,13.4302,0.997312,-9999,0.785882,1.66605,0.986559,0.0395545,1.64371,1.66605,1.67376,0.982527,0.986559,0.991935,3.34564,3.35989,3.38298,3.46766,1.67652,1.68832,1.72903,1.80813,2.3988,2.39032,2.41276,2.43466,1.35834,1.33499,1.35557,1.36345,-9999,-9999
199711,-2.352,1.0,155.092,37.06,1.0,253.713,0.0,1.121,1.0,95.7,0.997222,1.185,1.0,2.806,1.0,0.383656944444,1.0,70.8942167874,0.994444444444,371.528,0.998611,20.238,0.805556,-9999,1.0,3.76448,0.997222,-9999,0.16117,5.98894,0.998611,-9999,0.582883,0.683701,1.0,0.0184117,0.65454,0.676545,0.684626,1.0,1.0,1.0,0.87693,0.879164,0.888522,0.902004,0.200952,0.207359,0.213777,0.228126,0.825585,0.825314,0.829558,0.866237,0.224798,0.221518,0.224497,0.228699,-9999,-9999
199712,-3.595,1.0,118.63,39.324,1.0,256.012,0.0,1.117,1.0,95.579,0.99328,0.319,1.0,2.81,1.0,0.364142473118,1.0,75.6234543011,1.0,372.345,0.998656,19.538,1.0,-9999,1.0,1.44919,0.998656,-9999,0.123056,0.982378,0.998656,-9999,0.4368,0.480306,0.994624,0.0148406,0.480255,0.482092,0.488846,0.994624,0.994624,0.994624,0.525907,0.525907,0.529683,0.54568,0.0442126,0.0442374,0.0458888,0.0651091,0.619372,0.603389,0.634343,0.647449,0.104861,0.0956102,0.100824,0.105514,-9999,-9999
199801,-6.981,1.0,135.729,25.062,1.0,251.121,0.0,0.528,1.0,95.818,0.942204,0.311,1.0,2.805,0.994624,0.3815640681,0.991935483871,48.1964784946,1.0,372.923,0.986559,17.263,1.0,-9999,1.0,1.60537,0.989247,-9999,0.11718,4.31698,0.989247,-9999,0.450759,0.416764,0.983871,0.0136307,0.401219,0.41123,0.421851,0.983871,0.983871,0.983871,0.341293,0.342687,0.348283,0.430484,-0.0631087,-0.0597165,-0.0541077,0.0106616,0.469658,0.482501,0.51391,0.582604,0.0720603,0.015973,0.0269572,0.0650045,-9999,-9999
199802,0.005,1.0,199.028,85.107,1.0,262.756,0.0,1.564,1.0,95.687,0.940476,0.127,1.0,2.831,0.989583,0.361057707688,0.965773809524,163.667816964,1.0,376.054,0.998512,19.262,1.0,-9999,1.0,2.84859,0.998512,-9999,0.260482,1.8036,0.99256,-9999,0.669445,0.606881,0.916667,0.0154131,0.583975,0.594705,0.607491,0.952381,0.924107,0.900298,0.693132,0.665055,0.669732,0.681633,0.0998178,0.0680839,0.0771138,0.085886,0.603746,0.589187,0.657357,0.685836,0.0969508,0.0970632,0.123664,0.150754,-9999,-9999
199803,-1.367,1.0,290.029,104.828,1.0,253.698,0.0,1.556,1.0,95.868,0.962366,2.532,1.0,3.411,1.0,0.445119039271,0.998655913978,201.906792368,0.998655913978,373.601,0.998656,20.642,1.0,-9999,1.0,4.75807,0.995968,-9999,0.231474,26.8481,0.998656,-9999,0.795018,0.496978,0.977151,0.0152729,0.501163,0.506623,0.516861,0.977151,0.977151,0.981183,0.647701,0.651285,0.657181,0.666188,0.133439,0.136207,0.155975,0.160284,0.569076,0.589818,0.610213,0.619269,0.13019,0.145388,0.154758,0.160566,-9999,-9999
199804,8.534,1.0,384.13,186.303,1.0,269.955,0.0,6.736,1.0,95.778,0.998611,0.846,1.0,3.505,1.0,0.488659178744,0.995833333333,358.275029167,1.0,373.0,0.802778,21.322,1.0,-9999,1.0,27.0679,0.879167,-9999,0.778873,60.313,0.881944,-9999,1.22118,0.162588,0.705556,0.0347772,0.0581672,0.149732,0.16406,0.668056,0.722222,0.705556,2.0509,1.82594,2.0896,2.10634,1.90914,1.6738,1.92645,1.97715,0.833934,0.820816,0.830827,0.967072,1.06695,0.985813,1.06695,1.25734,-9999,-9999
199805,16.219,1.0,454.417,213.649,0.994624,310.036,0.0,8.99,1.0,95.571,0.955645,1.983,1.0,3.28,1.0,0.469618338008,0.998655913978,409.971395406,0.994623655914,371.21,0.994624,17.25,1.0,-9999,1.0,68.5898,0.989247,-9999,1.57335,47.982,0.994624,-9999,1.36206,-1.56756,0.930108,0.0907575,-1.66109,-1.51477,-1.496,0.905914,0.944892,0.944892,4.42115,4.21541,4.34981,4.41346,5.9139,5.69884,5.92394,5.98872,3.13675,3.00329,3.05495,3.14181,4.68717,4.636,4.70009,4.7717,-9999,-9999
199806,16.083,1.0,485.678,208.544,1.0,337.875,0.0,5.466,1.0,95.452,0.905556,3.316,1.0,2.867,0.986111,0.411387989613,0.941666666667,401.046554167,1.0,364.878,0.620833,16.864,1.0,-9999,1.0,71.3797,0.638889,-9999,1.76859,37.7748,0.629167,-9999,1.60753,-2.01067,0.605556,0.204752,-2.15465,-1.93436,-1.7497,0.595833,0.605556,0.609722,6.90615,6.68255,6.83221,6.92391,8.69519,8.52677,8.69519,8.84397,5.77071,4.56534,4.79918,5.77055,6.31793,6.31793,6.90794,7.24992,-9999,-9999
199807,19.274,1.0,470.618,229.245,1.0,344.573,0.0,7.855,1.0,95.991,0.930108,0.581,1.0,2.608,0.986559,0.383678946578,0.966397849462,440.856428763,1.0,365.467,0.958333,11.681,0.872312,-9999,1.0,84.2242,0.966398,-9999,1.4984,44.3271,0.966398,-9999,1.16691,-0.553524,0.892473,0.0737529,-0.672303,-0.638835,-0.553524,0.924731,0.893817,0.892473,7.32404,7.27031,7.37385,7.424,8.01099,7.92507,7.98984,8.05004,5.21529,4.22899,4.71613,5.18342,6.54079,5.99201,6.20571,6.54079,-9999,-9999
199808,19.701,1.0,412.905,183.541,1.0,350.384,0.0,7.188,1.0,96.165,1.0,2.138,1.0,2.709,0.978495,0.387225652638,0.939516129032,352.962913978,1.0,364.472,1.0,6.143,0.586022,-9999,1.0,61.0639,0.998656,-9999,1.65753,28.6108,1.0,-9999,1.15776,-0.329884,0.943548,0.146584,-0.288525,-0.26753,-0.204866,0.893817,0.951613,0.97043,6.80888,6.3382,6.53526,6.70678,6.9504,6.62483,6.80586,6.90916,5.51943,5.03826,5.15383,5.30673,5.98249,5.78759,5.8535,5.91895,-9999,-9999
199809,16.31,1.0,327.662,154.403,1.0,325.313,0.0,6.296,1.0,95.802,0.983333,1.812,1.0,2.913,0.984722,0.410504229507,0.980555555556,296.928959722,1.0,369.935,0.970833,6.11,0.779167,-9999,1.0,39.7594,0.9875,-9999,1.39059,27.6261,0.995833,-9999,1.13391,0.494766,0.884722,0.11032,0.43339,0.49304,0.511145,0.883333,0.918056,0.919444,3.76211,3.71099,3.75051,3.81214,3.25666,3.21447,3.27497,3.43584,2.73281,2.39214,2.78203,3.14234,2.71734,2.79495,2.9174,2.98249,-9999,-9999
199810,9.039,1.0,233.174,80.845,1.0,297.602,0.0,2.859,1.0,96.222,0.998656,1.45,1.0,3.408,0.998656,0.465312903226,0.994623655914,155.470471774,1.0,373.904,0.987903,10.024,0.991935,-9999,1.0,14.4589,0.994624,-9999,0.665487,13.4999,0.997312,-9999,0.776483,1.56387,0.918011,0.0386165,1.52874,1.53854,1.56738,0.971774,0.955645,0.903226,3.17756,3.13845,3.18494,3.23882,1.6581,1.60825,1.63856,1.66494,2.6016,2.59705,2.64362,2.69891,1.4248,1.44686,1.4673,1.48564,-9999,-9999
