TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200909,15.343,1.0,320.983,150.923,1.0,342.088,1.0,4.487,1.0,94.669,0.0,4.562,0.0340278,1.51,1.0,0.173917950159,0.880555555556,219.395003245,0.867361111111,175.062270833,1.0,380.44,1.0,17.058,16.321,16.433,-9999,17.287,5.28,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,15.329,19.366,17.3,23.394,1.0,1.0,1.0,1.0,-9999,1.0,68.7342,0.99375,-9999,0.931121,12.6027,1.0,-9999,0.396187,0.245926,0.972222,0.0716561,0.278759,0.351928,0.443813,0.963889,0.973611,0.979861,4.61761,4.55323,4.62358,4.63637,4.4022,4.15519,4.26242,4.30841,4.43341,3.9279,4.00859,4.24003,4.01727,3.96863,4.03009,4.06874,-9999,-9999
200910,8.742,1.0,224.43,87.987,0.997312,317.632,1.0,2.165,1.0,94.451,0.0,4.324,0.0557796,1.249,1.0,0.164940688161,0.889784946237,189.977238283,0.998655913978,117.358283953,0.998655913978,413.41,1.0,10.419,11.028,11.403,-9999,13.615,5.276,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,23.79,21.387,17.131,22.34,1.0,1.0,1.0,1.0,11.0901,0.063172,46.5242,0.992608,-9999,0.719919,-3.84579,0.998656,-9999,0.448989,-0.948074,0.969086,0.0612017,-0.957296,-0.934648,-0.907007,0.971102,0.969086,0.972446,3.82692,3.76466,3.81589,3.90582,4.76397,4.71586,4.77751,4.81748,2.41266,2.45521,2.5413,2.74088,4.22087,4.25534,4.3174,4.41245,-9999,-9999
200911,5.944,1.0,145.608,43.168,1.0,325.807,1.0,0.584,1.0,93.856,0.0,7.672,0.172222,1.369,1.0,0.180572795202,0.872222222222,95.8786013889,1.0,72.3244930556,1.0,449.198,1.0,7.267,8.003,8.269,-9999,10.176,5.28,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,34.992,28.708,28.132,30.423,1.0,1.0,1.0,1.0,13.1343,0.0,25.7348,1.0,-9999,0.644307,-6.94105,1.0,-9999,0.420355,-0.933136,1.0,0.0572213,-1.03023,-0.934373,-0.893641,1.0,1.0,0.999306,2.04756,1.99308,2.05111,2.11015,3.00164,2.96381,2.98851,3.01263,0.997141,0.977645,1.0781,1.22326,2.38524,2.39227,2.45578,2.52202,-9999,-9999
200912,0.218,1.0,109.166,31.296,1.0,298.925,1.0,0.437,1.0,93.449,0.0,7.788,0.126344,1.547,1.0,0.197282212937,0.850806451613,70.9387150538,1.0,57.8323790323,1.0,432.313,1.0,1.657,2.586,2.98,-9999,5.646,5.28,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,27.781,27.653,30.08,31.013,1.0,1.0,1.0,1.0,10.3248,0.204301,16.519,0.997984,-9999,0.40729,-4.93037,1.0,-9999,0.311756,0.572341,0.991935,0.0355031,0.568539,0.57952,0.586935,0.992608,0.991263,0.991263,1.27962,1.23678,1.26654,1.28968,0.670573,0.669931,0.689627,0.71011,1.3475,1.05192,1.35911,1.90544,0.823902,0.658888,0.675971,0.834592,-9999,-9999
201001,-2.167,1.0,126.17,35.675,0.99664,289.758,1.0,0.33,1.0,93.832,0.0,3.344,0.0524194,1.64,1.0,0.171578756557,0.860887096774,73.886030914,1.0,60.3002419355,1.0,416.866,0.997312,0.008,0.646,0.963,-9999,2.969,5.284,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,17.96,21.542,28.666,28.884,1.0,1.0,1.0,1.0,15.6375,1.0,10.7869,0.993952,-9999,0.271558,0.0490449,1.0,-9999,0.249708,1.03432,0.989919,0.0292809,0.972755,1.02577,1.07352,0.991935,0.989919,0.988575,1.31824,1.26932,1.34173,1.42782,0.325134,0.299666,0.308413,0.348875,1.36568,1.29863,1.40906,1.7019,0.29866,0.200295,0.301595,0.445319,-9999,-9999
201002,-0.322,1.0,189.704,73.703,0.997768,294.698,1.0,0.731,1.0,93.128,0.0,3.828,0.0758929,1.813,0.989583,0.165296083624,0.828869047619,159.57330337,0.996279761905,122.288623512,1.0,424.225,0.99628,1.054,0.906,1.066,-9999,2.454,5.276,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,20.889,22.895,29.035,29.069,1.0,1.0,1.0,1.0,18.0623,1.0,18.9052,0.985863,-9999,0.505106,-4.11419,0.999256,-9999,0.39402,1.12769,0.988095,0.0299477,1.13509,1.16054,1.2391,0.988095,0.988839,0.986607,1.30901,1.31446,1.33975,1.42842,0.195673,0.164793,0.183812,0.197774,1.28265,1.33536,1.38463,1.46991,0.287887,0.287018,0.300343,0.341218,-9999,-9999
201003,3.706,1.0,282.182,133.83,0.997984,288.238,1.0,1.99,1.0,94.251,0.0,4.191,0.0678763,2.409,0.999328,0.226063726278,0.845430107527,219.104086874,0.934811827957,165.466350806,1.0,402.93,1.0,3.692,4.26,4.127,-9999,4.645,5.28,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,23.316,24.811,28.889,29.586,1.0,1.0,1.0,1.0,21.5323,0.829301,53.9949,0.993952,-9999,0.784411,6.12305,1.0,-9999,0.456957,1.9225,0.971774,0.045672,1.8643,1.90167,2.02088,0.977823,0.971774,0.969086,2.24897,2.25859,2.28107,2.52068,0.453714,0.389872,0.418108,0.499309,1.61896,1.38763,1.53977,1.61896,0.120492,0.134781,0.156059,0.192253,-9999,-9999
201004,9.802,1.0,379.026,204.684,1.0,316.288,1.0,4.796,1.0,94.41,0.0,2.109,0.0277778,1.961,1.0,0.210043974192,0.848611111111,208.659413941,0.782638888889,220.613166667,1.0,403.147,1.0,10.71,9.463,9.013,-9999,8.723,5.28,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,25.783,28.088,27.35,30.086,1.0,1.0,1.0,1.0,24.3675,1.0,56.5696,1.0,-9999,0.7876,39.7847,1.0,-9999,0.570313,1.93458,0.986111,0.0566817,1.89332,1.92409,1.94204,0.990278,0.986111,0.957639,3.53674,3.44345,3.53674,3.89779,1.63271,1.56843,1.61446,1.93025,2.82534,2.87069,3.07156,3.24777,1.32032,1.32816,1.4744,1.75887,-9999,-9999
201005,11.673,1.0,452.271,176.338,1.0,344.772,1.0,3.568,1.0,94.022,0.0,9.809,0.133737,2.078,0.993952,0.230107484149,0.832661290323,138.300489346,0.715725806452,234.577278226,1.0,400.059,1.0,13.339,12.765,12.246,-9999,11.893,5.284,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,28.59,29.596,24.482,29.536,1.0,1.0,1.0,1.0,17.7164,1.0,89.6565,1.0,-9999,1.11326,30.0471,1.0,-9999,0.568345,1.24753,0.992608,0.0716162,1.21809,1.25843,1.40343,0.989919,0.991935,0.992608,3.37586,3.26434,3.34432,3.61329,2.04683,2.03358,2.1021,2.20986,3.42303,3.04137,3.34225,3.63282,2.13002,1.97242,2.13122,2.26939,-9999,-9999
201006,16.783,1.0,485.194,217.025,1.0,358.882,1.0,5.664,1.0,94.187,0.0,7.931,0.06875,1.504,1.0,0.203954496321,0.954861111111,178.112016162,0.6875,243.956055556,1.0,349.6,1.0,18.795,16.101,15.467,-9999,14.824,5.28,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,27.749,31.352,24.292,31.558,1.0,1.0,1.0,1.0,23.6872,1.0,100.885,0.518056,-9999,1.43995,12.2644,1.0,-9999,0.499579,2.08126,0.465972,0.104504,1.53455,2.08623,2.30651,0.457639,0.465972,0.465972,8.72454,7.11998,8.71354,8.90597,6.62959,5.60225,6.58768,6.60172,5.07756,3.75233,5.07889,5.38957,3.96757,3.40827,3.95085,4.20221,-9999,-9999
201007,20.088,1.0,469.437,249.502,1.0,367.638,1.0,8.181,1.0,94.515,0.0,9.506,0.0577957,1.231,0.730511,0.161286336332,0.686827956989,221.62439527,0.701612903226,245.243924731,1.0,343.651,0.866263,21.589,18.8,18.262,-9999,17.577,5.276,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,22.589,31.752,17.446,27.331,1.0,1.0,1.0,1.0,21.4677,1.0,110.136,0.475806,-9999,1.2516,26.5514,0.96371,-9999,0.466191,5.39975,0.448925,0.0985153,5.36959,5.39865,5.435,0.454301,0.455645,0.422715,7.8503,7.46238,7.83182,7.91817,2.45508,2.01482,2.45176,2.50254,5.22998,5.02029,5.31709,5.63156,1.43242,1.34272,1.50991,1.60489,-9999,-9999
201008,17.114,1.0,409.145,178.042,1.0,369.652,1.0,4.715,1.0,94.334,0.0,13.574,0.127016,1.68,1.0,0.200168165822,0.836021505376,179.755754201,0.752016129032,207.914928792,0.999327956989,406.264,1.0,18.614,17.416,17.196,-9999,17.336,5.28,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,28.409,34.994,25.42,32.53,1.0,1.0,1.0,1.0,16.3064,1.0,79.3993,0.99664,-9999,0.971873,28.846,0.999328,-9999,0.442811,3.794,0.977823,0.0778658,3.88016,3.95799,4.0338,0.978495,0.976478,0.957661,6.00245,5.8726,6.06003,6.21559,2.07861,1.87572,2.13569,2.23137,4.61422,4.12499,4.417,5.132,1.30096,1.29711,1.42304,1.68495,-9999,-9999
201009,13.02,1.0,320.983,166.177,1.0,329.495,1.0,3.754,1.0,94.318,0.0,4.06,0.0395833,1.37,0.999306,0.167190290574,0.840277777778,232.918896547,0.864583333333,174.4624375,1.0,396.173,1.0,15.104,13.984,14.058,-9999,15.279,5.28,-9999,1.0,1.0,1.0,-9999,1.0,0.0,-9999,27.096,33.156,22.637,31.96,1.0,1.0,1.0,1.0,14.6923,1.0,55.743,0.992361,-9999,1.00672,30.4588,1.0,-9999,0.489801,1.85777,0.984722,0.0665772,1.97688,2.02686,2.1088,0.983333,0.984722,0.982639,3.87174,3.63931,3.8451,4.12557,1.71321,1.67656,1.76206,2.1183,2.54674,2.54642,2.97582,3.26695,1.41621,1.12927,1.34522,1.44619,-9999,-9999
