TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
200006,11.199,0.920139,480.203,254.499,0.920139,302.365,0.0,6.472,0.0,98.102,0.0,0.707,0.909028,3.54,0.88125,0.441212171611,0.823611111111,172.884003955,0.882638888889,493.732384918,0.882638888889,371.935,0.922222,6.725,6.125,5.259,0.237,-9999,0.575694,0.920139,0.917361,0.920139,-9999,-9999,1.0,44.2217,0.916667,-9999,-9999,82.4363,0.919444,-9999,-9999,-1.30468,0.909722,-9999,-1.30394,-1.28856,-1.27933,0.909028,0.9125,0.911806,2.5844,2.52348,2.56736,2.5844,3.78792,3.82782,3.85225,3.86911,2.78538,2.70214,2.74929,2.79966,4.05001,4.06985,4.10743,4.14153,-9999,-9999
200007,17.711,0.401882,457.398,227.796,0.401882,339.514,0.0,8.745,0.0,98.175,0.0,2.365,0.399866,3.107,0.385753,-9999,-9999,-9999,-9999,-9999,-9999,370.33,0.402554,7.476,11.54,10.145,1.422,-9999,0.0,0.401882,0.401882,0.401882,-9999,-9999,1.0,34.9377,0.400538,-9999,-9999,39.7201,0.40121,-9999,-9999,0.164911,0.397849,-9999,0.0184843,0.164911,0.227994,0.397849,0.397849,0.397849,5.07148,4.66581,4.97617,5.16946,4.87324,4.41629,4.94602,5.04242,6.19406,5.60429,5.76888,6.19261,5.70676,5.4404,5.64981,5.72581,-9999,-9999
200008,15.441,0.689516,377.983,203.971,0.689516,324.73,0.0,6.591,0.0,98.027,0.0,2.094,0.685484,3.104,0.660618,0.407147332805,0.622983870968,117.278958989,0.674731182796,357.218890311,0.674731182796,370.315,0.689516,7.344,10.634,9.715,3.803,-9999,0.0,0.689516,0.689516,0.689516,-9999,-9999,1.0,36.849,0.686828,-9999,-9999,34.3652,0.688844,-9999,-9999,0.294169,0.684812,-9999,0.181216,0.216084,0.301384,0.685484,0.685484,0.684812,4.75214,4.20544,4.6513,4.77072,4.31525,4.05882,4.39704,4.50336,5.77864,5.06142,5.16333,5.77876,4.99172,4.67656,4.77681,4.97822,-9999,-9999
200009,7.304,0.999306,270.599,117.227,0.999306,297.092,0.0,3.731,0.0,97.869,0.0,1.457,0.99375,3.499,0.978472,0.42888661446,0.950694444444,73.5396055002,0.99375,220.751628849,0.99375,368.643,1.0,7.821,8.278,7.923,-9999,-9999,0.0,0.610417,0.610417,-9999,-9999,-9999,1.0,24.0517,0.996528,-9999,-9999,20.8796,0.997917,-9999,-9999,0.063463,0.994444,-9999,0.0355064,0.0548387,0.0590725,0.996528,0.994444,0.994444,3.01391,2.90617,2.96778,2.99233,2.92629,2.88358,2.90434,2.93601,3.15488,2.94592,3.06863,3.13233,3.03737,2.94204,3.00981,3.04398,-9999,-9999
200010,2.881,0.997312,163.003,75.644,0.997312,274.843,0.0,1.817,0.0,98.258,0.0,0.169,0.99328,3.658,0.956317,0.456438375096,0.934811827957,40.8111241176,0.993279569892,142.494381089,0.993279569892,372.62,0.997312,7.824,8.156,7.833,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,1.0,7.70684,0.994624,-9999,-9999,9.23421,0.997312,-9999,-9999,0.491706,0.99328,-9999,0.483454,0.485773,0.490251,0.99328,0.99328,0.99328,1.17312,1.16562,1.19692,1.20559,0.651681,0.670961,0.710862,0.721236,1.38695,1.3598,1.38667,1.4028,0.761803,0.748098,0.757778,0.7653,-9999,-9999
200011,-10.32,0.995139,83.748,29.344,0.995833,242.101,0.0,0.337,0.0,98.367,0.0,0.585,0.984028,3.209,0.775694,0.378277119614,0.689583333333,12.3671398516,0.984027777778,54.2185828193,0.984027777778,375.014,0.995833,7.678,8.262,7.908,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,1.0,3.53097,0.993056,-9999,-9999,-5.41716,0.994444,-9999,-9999,0.587591,0.989583,-9999,0.578429,0.585434,0.589584,0.988889,0.989583,0.988889,0.500973,0.505569,0.522155,0.555732,-0.0278134,-0.0835367,-0.0707724,-0.0217718,1.22446,1.04724,9.22846,9.8729,0.103912,0.0532371,0.092137,0.102766,-9999,-9999
200012,-25.071,0.963038,51.2481,20.469,0.965054,170.27,0.0,0.077,0.0,99.067,0.0,0.016,0.936156,2.913,0.702957,0.350505295973,0.621639784946,8.67355451845,0.924731182796,36.4233150148,0.924731182796,375.953,0.963038,2.141,7.122,7.023,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,1.0,0.482114,0.959677,-9999,-9999,-7.39962,0.961694,-9999,-9999,0.430773,0.958333,-9999,0.409691,0.42509,0.429284,0.958333,0.956989,0.956989,0.685058,0.427269,0.496975,0.685058,-0.00153948,0.0104983,0.0679057,0.255773,0.776408,0.753698,4.30946,4.57697,0.0815107,0.0510109,0.0801008,0.0837556,-9999,-9999
200101,-15.827,0.979167,66.8715,25.525,0.979839,212.864,0.0,0.191,0.0,98.15,0.0,0.32,0.965054,3.277,0.770161,0.390662584954,0.713709677419,9.76544197695,0.965053763441,44.867375778,0.96438172043,375.845,0.979167,2.142,4.608,3.264,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,1.0,1.49293,0.977823,-9999,-9999,-3.28338,0.977823,-9999,-9999,0.257962,0.977151,-9999,0.245456,0.254074,0.262518,0.977823,0.977151,0.977151,0.206628,0.175339,0.191078,0.199608,-0.0588729,-0.0744066,-0.063971,-0.0493017,0.221983,0.190421,0.220766,0.249909,0.014154,0.0146772,0.0215493,0.0373611,-9999,-9999
200102,-21.578,0.963542,128.937,74.499,0.965774,179.03,0.0,0.172,0.0,98.641,0.0,0.179,0.943452,3.152,0.884673,0.359495632558,0.828869047619,38.0815997669,0.943452380952,141.8828692,0.943452380952,376.187,0.963542,2.144,2.481,0.075,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,1.0,3.36073,0.959077,-9999,-9999,17.2061,0.962054,-9999,-9999,0.205201,0.959077,-9999,0.19913,0.203629,0.215876,0.959077,0.959077,0.959077,0.177721,0.129454,0.143366,0.173029,-0.0214865,-0.0731261,-0.0509433,-0.0382358,0.118644,0.0862896,0.118644,0.126704,0.019022,0.0178283,0.0223178,0.0256359,-9999,-9999
200103,-9.863,0.959677,228.508,120.909,0.961694,229.615,0.0,0.764,0.0,98.429,0.0,0.504,0.947581,3.266,0.927419,0.419541318466,0.891801075269,76.0265871007,0.931451612903,225.749222815,0.931451612903,377.099,0.959005,2.065,2.466,0.076,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,1.0,7.04249,0.956317,-9999,-9999,45.2145,0.959677,-9999,-9999,0.287247,0.952285,-9999,0.271272,0.281193,0.287426,0.954301,0.952285,0.952285,0.269576,0.241231,0.249577,0.269576,-0.0122552,-0.0347274,-0.0208282,-0.0152258,0.273218,0.218153,0.262355,0.290969,0.0770883,0.037342,0.0481072,0.0661007,-9999,-9999
200104,1.095,0.782639,342.177,217.057,0.784028,248.697,0.0,3.052,0.0,98.305,0.0,0.19,0.765278,3.39,0.75625,0.43999926659,0.703472222222,143.70334766,0.751388888889,440.517621751,0.749305555556,378.973,0.781944,2.171,2.528,0.077,-9999,-9999,0.0,0.0,0.0,-9999,-9999,-9999,1.0,14.2928,0.78125,-9999,-9999,72.1015,0.781944,-9999,-9999,0.0685827,0.779167,-9999,0.0510272,0.0813996,0.106645,0.779167,0.779167,0.779167,0.708302,0.738423,0.781535,0.818745,0.712374,0.66554,0.70904,0.727242,0.893191,0.892974,0.926344,0.965808,0.593352,0.59477,0.602544,0.614898,-9999,-9999
200105,8.603,0.99328,435.229,227.067,0.99328,291.43,0.0,5.411,0.0,97.925,0.0,1.993,0.988575,4.018,0.935484,0.493906789267,0.898521505376,145.691330393,0.988575268817,426.625004423,0.988575268817,374.852,0.988575,2.506,2.824,0.084,-9999,-9999,0.593414,0.596102,0.593414,-9999,-9999,-9999,1.0,32.8258,0.987231,-9999,-9999,66.9465,0.990591,-9999,-9999,-1.43787,0.979839,-9999,-1.44171,-1.43465,-1.42642,0.979839,0.979839,0.979839,1.88953,1.85872,1.8957,1.91763,3.34811,3.29081,3.3314,3.3512,1.96534,1.95488,1.99522,2.03694,3.71374,3.60797,3.6999,3.7598,-9999,-9999
200106,13.043,0.997917,479.82,244.224,0.996528,308.317,0.0,7.597,0.0,98.217,0.0,1.73,0.990972,3.395,0.961806,0.421575584087,0.918055555556,157.687085517,0.990972222222,462.576738662,0.989583333333,371.991,0.998611,5.961,5.556,0.385,-9999,-9999,0.997917,0.997917,0.997917,-9999,-9999,-9999,1.0,41.1372,0.991667,-9999,-9999,70.558,0.997222,-9999,-9999,-1.54911,0.990278,-9999,-1.55485,-1.519,-1.48796,0.990278,0.990278,0.990278,2.88709,2.90636,3.02879,3.11753,4.45818,4.46557,4.58325,4.62004,3.34312,3.30967,3.41418,3.4633,4.86548,4.74035,4.81346,4.8487,-9999,-9999
200107,18.062,0.974462,459.134,255.205,0.97379,340.988,0.0,8.224,0.0,97.98,0.0,1.333,0.969086,3.574,0.946237,0.455778814585,0.922715053763,166.017688874,0.969086021505,487.8854253,0.951612903226,368.924,0.975806,10.911,10.485,1.608,-9999,-9999,0.974462,0.974462,0.974462,-9999,-9999,-9999,1.0,41.4709,0.972446,-9999,-9999,75.2358,0.974462,-9999,-9999,-0.751156,0.968414,-9999,-0.80857,-0.774792,-0.752031,0.968414,0.968414,0.968414,4.30613,4.34555,4.43435,4.45546,4.91447,5.10937,5.19074,5.25294,6.31318,6.02976,6.296,6.41031,6.42731,6.16608,6.36586,6.42731,-9999,-9999
200108,16.508,0.989247,381.169,209.945,0.989247,333.011,0.0,6.751,0.0,97.911,0.0,1.032,0.983199,3.547,0.976478,0.439970432246,0.940860215054,131.247253054,0.983198924731,398.046365069,0.983198924731,367.232,0.991935,11.451,11.235,4.581,-9999,-9999,0.989247,0.989247,0.989247,-9999,-9999,-9999,1.0,26.8333,0.986559,-9999,-9999,52.3311,0.989919,-9999,-9999,-0.288017,0.984543,-9999,-0.307874,-0.285075,-0.251217,0.984543,0.984543,0.983871,4.60497,4.60147,4.63641,4.68451,4.822,4.86876,4.93102,4.9821,5.63181,5.48172,5.5178,5.62533,5.56147,5.56147,5.60742,5.65175,-9999,-9999
200109,10.585,0.990972,274.285,127.61,0.991667,305.967,0.0,4.172,0.0,98.3,0.0,0.886,0.977083,3.449,0.950694,0.385470831221,0.906944444444,70.1886740022,0.961111111111,238.214053643,0.961111111111,369.257,0.990972,7.321,7.478,5.07,-9999,-9999,0.990972,0.990972,0.990972,-9999,-9999,-9999,1.0,13.3505,0.988889,-9999,-9999,19.7611,0.990972,-9999,-9999,0.0214011,0.986806,-9999,-0.0024415,0.0100846,0.0246159,0.986806,0.9875,0.986806,2.88529,2.8837,2.89367,2.90144,2.86022,2.86793,2.88208,2.89,3.6298,3.61095,3.83337,4.0213,3.63925,3.33861,3.46886,3.56043,-9999,-9999
200110,0.697,0.992608,166.226,58.789,0.99328,274.071,0.0,1.493,0.0,97.721,0.0,0.273,0.977823,3.391,0.897849,0.375669204323,0.83938172043,28.9078266038,0.963037634409,110.728480819,0.963037634409,372.585,0.992608,2.143,2.471,3.957,-9999,-9999,0.992608,0.992608,0.992608,-9999,-9999,-9999,1.0,7.99365,0.989247,-9999,-9999,2.66475,0.991263,-9999,-9999,0.377788,0.987903,-9999,0.362291,0.367101,0.372794,0.988575,0.988575,0.987903,1.19442,1.1727,1.19192,1.19819,0.830469,0.806384,0.823561,0.832945,1.16235,1.09359,1.14863,1.18303,1.03241,0.888009,0.936914,0.986157,-9999,-9999
200111,-7.02,0.993056,85.6504,26.126,0.99375,247.589,0.0,0.546,0.0,98.491,0.0,0.233,0.979167,3.127,0.436111,-9999,-9999,10.1836072084,0.963194444444,48.7378642507,0.958333333333,376.695,0.993056,-0.106,-0.925,2.453,-9999,-9999,0.993056,0.993056,0.993056,-9999,-9999,-9999,1.0,2.45673,0.983333,-9999,-9999,-5.09908,0.984722,-9999,-9999,0.597291,0.93125,-9999,0.567819,0.590215,0.601918,0.975,0.934028,0.93125,0.633171,0.595637,0.615602,0.635649,0.0268319,0.0240577,0.0300045,0.0326965,0.349582,0.352192,0.377029,0.4183,0.0252734,0.0122322,0.0153974,0.0184323,-9999,-9999
200112,-16.152,1.0,51.5415,16.926,1.0,220.689,0.0,0.191,0.0,98.062,0.0,0.184,0.995296,3.144,0.433468,-9999,-9999,3.45589989896,0.995295698925,30.546169169,0.995295698925,383.341,0.997984,-1.282,-3.736,1.423,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,1.0,0.718299,0.995968,-9999,-9999,-5.02986,0.995968,-9999,-9999,0.33494,0.959677,-9999,0.292156,0.310741,0.325819,0.977823,0.964382,0.948253,0.343301,0.263956,0.337162,0.353477,0.00805784,-0.0282075,0.008921,0.031717,0.425445,0.39183,0.4493,0.513888,0.0530046,0.0148816,0.0261389,0.0337845,-9999,-9999
200201,-21.752,0.984543,66.8715,30.652,0.985215,181.419,0.0,0.146,0.0,98.019,0.0,0.004,0.97043,2.877,0.72379,0.278166535096,0.622983870968,17.9621538908,0.970430107527,55.8224324894,0.970430107527,379.829,0.905242,-1.819,-5.095,0.832,-9999,-9999,0.984543,0.984543,0.984543,-9999,-9999,-9999,1.0,2.25232,0.704301,-9999,-9999,-5.60682,0.983871,-9999,-9999,0.355734,0.231855,-9999,0.336821,0.342933,0.359516,0.231855,0.231855,0.231183,0.305771,0.294664,0.297503,0.302198,-0.0728401,-0.060601,-0.0453536,-0.0362693,0.415462,0.390849,0.426702,0.480252,0.0,0.0,0.0,0.0,-9999,-9999
200202,-17.152,1.0,128.937,65.43,1.0,201.5,0.0,0.293,0.0,98.414,0.0,0.0,0.993304,3.21,0.945685,0.35842693781,0.89880952381,33.090945549,0.993303571429,122.475648212,0.993303571429,378.065,0.998512,-2.348,-4.392,0.472,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,1.0,5.29688,0.994792,-9999,-9999,14.9883,0.998512,-9999,-9999,0.264321,0.994048,-9999,0.252048,0.255922,0.266926,0.994048,0.994048,0.994048,0.20549,0.190045,0.19269,0.197396,-0.0733952,-0.0727173,-0.0632896,-0.0605094,0.177139,0.184999,0.206717,0.236941,0.0110794,0.00360233,0.00585112,0.00679721,-9999,-9999
200203,-15.983,0.997984,228.508,128.963,0.997984,189.256,0.0,0.531,0.0,98.623,0.0,0.078,0.99328,3.538,0.914651,0.414507966937,0.865591397849,69.3575102498,0.993279569892,242.781314383,0.993279569892,378.426,1.0,-2.89,-4.562,0.133,-9999,-9999,0.997984,0.997984,0.997984,-9999,-9999,-9999,1.0,4.60983,0.99328,-9999,-9999,54.001,0.994624,-9999,-9999,0.242302,0.991935,-9999,0.233774,0.237709,0.242419,0.991935,0.991935,0.991935,0.155637,0.156486,0.164855,0.182089,-0.0792148,-0.0782762,-0.0676184,-0.0592575,0.216459,0.227591,0.259492,0.285373,0.0129304,0.0126416,0.0152304,0.0232948,-9999,-9999
